名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
榛澤舞子,12,パイオニアレッドウィングス,9,10,19,4,1,21.1,15.8,0,0,0,2,26,1,4,10,17,12,0,7,,0.4,0.2,9.6,70.6
横山雅美,01,デンソーエアリービーズ,6,27,24,13,0,54.2,54.2,0,0,0,9,73,3,1,15,1,0,0,25,,0.5,0.3,8.9,0.0
横山雅美,02,デンソーエアリービーズ,6,22,19,8,0,42.1,42.1,0,0,0,5,76,2,0,31,1,0,0,15,,0.4,0.2,12.8,0.0
横山雅美,09,デンソーエアリービーズ,6,7,7,3,0,42.9,42.9,0,0,0,2,24,1,0,5,0,0,0,6,,0.4,0.3,9.4,
横山雅美,10,デンソーエアリービーズ,6,18,14,2,1,14.3,7.1,0,0,0,2,79,2,1,27,3,0,0,6,,0.1,0.1,10.8,0.0
横山雅美,12,デンソーエアリービーズ,6,23,20,13,0,65.0,65.0,0,0,0,7,75,6,1,18,0,0,0,26,,0.6,0.3,13.7,
橋口かおり,01,茂原アルカス,2,20,186,64,15,34.4,26.3,30,11,4,3,48,3,5,9,26,17,0,70,36.7,3.2,0.2,8.3,65.4
橋口かおり,02,茂原アルカス,2,6,48,19,5,39.6,29.2,3,2,1,1,21,4,2,7,11,6,0,24,66.7,3.2,0.2,25.0,54.5
橋口かおり,09,茂原アルカス,2,3,22,12,1,54.5,50.0,4,0,1,0,11,1,1,2,5,3,0,13,0.0,4.0,0.0,11.4,60.0
橋口かおり,10,茂原アルカス,2,20,166,51,17,30.7,20.5,32,9,7,0,46,2,3,11,39,21,0,53,28.1,2.6,0.0,8.7,53.8
橋口かおり,12,茂原アルカス,2,3,17,3,2,17.6,5.9,1,0,1,0,8,0,0,0,6,3,0,3,0.0,1.0,0.0,0.0,50.0
橋本直子,01,久光製薬スプリングス,17,14,0,0,0,,,0,0,0,0,18,0,8,3,0,0,0,0,,0.0,0.0,-6.9,
橋本直子,02,久光製薬スプリングス,17,12,0,0,0,,,0,0,0,0,20,1,6,6,0,0,0,1,,0.0,0.0,5.0,
橋本直子,09,久光製薬スプリングス,17,6,0,0,0,,,0,0,0,0,11,3,3,3,0,0,0,3,,0.0,0.0,27.3,
橋本直子,10,久光製薬スプリングス,17,8,0,0,0,,,0,0,0,0,9,0,6,1,0,0,0,0,,0.0,0.0,-13.9,
橋本直子,12,久光製薬スプリングス,17,15,0,0,0,,,0,0,0,0,22,1,6,11,0,0,0,1,,0.0,0.0,10.2,
櫻井由香,01,デンソーエアリービーズ,9,27,0,0,0,,,0,0,0,0,0,0,0,0,157,116,0,0,,0.0,0.0,,73.9
櫻井由香,02,デンソーエアリービーズ,9,22,0,0,0,,,0,0,0,0,0,0,0,0,144,109,0,0,,0.0,0.0,,75.7
櫻井由香,09,デンソーエアリービーズ,9,7,0,0,0,,,0,0,0,0,0,0,0,0,37,25,0,0,,0.0,0.0,,67.6
櫻井由香,10,デンソーエアリービーズ,9,18,0,0,0,,,0,0,0,0,0,0,0,0,112,75,0,0,,0.0,0.0,,67.0
櫻井由香,12,デンソーエアリービーズ,9,30,0,0,0,,,0,0,0,0,0,0,0,0,167,139,0,0,,0.0,0.0,,83.2
江口理代,01,パイオニアレッドウィングス,17,26,95,46,1,48.4,47.4,0,0,0,6,85,0,13,27,139,90,0,52,,1.8,0.2,4.1,64.7
江口理代,02,パイオニアレッドウィングス,17,18,61,22,2,36.1,32.8,1,0,0,6,62,2,7,22,56,35,0,30,0.0,1.2,0.3,9.3,62.5
江口理代,09,パイオニアレッドウィングス,17,6,43,17,3,39.5,32.6,2,0,1,1,14,0,1,6,44,22,0,18,0.0,2.8,0.2,8.9,50.0
江口理代,10,パイオニアレッドウィングス,17,16,66,30,6,45.5,36.4,0,0,0,2,59,1,8,16,78,46,0,33,,1.9,0.1,5.1,59.0
江口理代,12,パイオニアレッドウィングス,17,24,96,38,6,39.6,33.3,1,1,0,10,70,6,4,12,124,82,0,54,100.0,1.6,0.4,11.4,66.1
江藤直美,01,JTマーヴェラス,1,27,87,38,3,43.7,40.2,0,0,0,24,93,1,0,22,4,1,0,63,,1.4,0.9,7.0,25.0
江藤直美,02,JTマーヴェラス,1,17,89,34,2,38.2,36.0,0,0,0,13,69,0,1,14,6,0,0,47,,2.0,0.8,4.7,0.0
江藤直美,09,JTマーヴェラス,1,3,15,7,0,46.7,46.7,0,0,0,1,10,0,1,2,0,0,0,8,,2.3,0.3,2.5,
江藤直美,10,JTマーヴェラス,1,20,61,22,5,36.1,27.9,1,0,0,10,80,1,4,21,7,4,0,33,0.0,1.1,0.5,6.6,57.1
江藤直美,12,JTマーヴェラス,1,27,108,45,5,41.7,37.0,0,0,0,26,100,0,4,25,3,3,0,71,,1.7,1.0,5.2,100.0
池浦文香,09,武富士バンブー,17,2,8,1,1,12.5,0.0,0,0,0,0,2,0,1,0,0,0,0,1,,0.5,0.0,-12.5,
河村聖子,09,JTマーヴェラス,10,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
河村聖子,10,JTマーヴェラス,10,4,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
河野志保,01,シーガルズ,16,16,51,22,2,43.1,39.2,0,0,0,8,40,1,2,7,42,23,0,31,,1.4,0.5,5.6,54.8
河野志保,02,シーガルズ,16,20,92,34,3,37.0,33.7,0,0,0,7,42,1,0,8,63,35,0,42,,1.7,0.4,7.1,55.6
河野志保,10,シーガルズ,16,8,11,3,1,27.3,18.2,0,0,0,0,7,0,0,2,7,4,0,3,,0.4,0.0,7.1,57.1
河野志保,12,シーガルズ,16,23,59,32,1,54.2,52.5,0,0,0,2,41,0,2,11,47,22,0,34,,1.4,0.1,5.5,46.8
海老原めぐみ,01,日立リヴァーレ,11,15,0,0,0,,,0,0,0,0,20,2,3,2,0,0,0,2,,0.0,0.0,8.8,
海老原めぐみ,02,日立リヴァーレ,11,7,1,1,0,100.0,100.0,0,0,0,0,11,0,1,7,0,0,0,1,,0.1,0.0,13.6,
渡辺真由美,01,久光製薬スプリングス,12,22,0,0,0,,,0,0,0,0,32,0,1,11,0,0,0,0,,0.0,0.0,7.8,
渡辺真由美,02,久光製薬スプリングス,12,10,0,0,0,,,0,0,0,0,16,1,2,7,0,0,0,1,,0.0,0.0,14.1,
渡辺真由美,09,久光製薬スプリングス,12,4,0,0,0,,,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,0.0,0.0,
渡辺真由美,10,久光製薬スプリングス,12,9,0,0,0,,,0,0,0,0,17,1,1,3,0,0,0,1,,0.0,0.0,8.8,
渡辺真由美,12,久光製薬スプリングス,12,20,0,0,0,,,0,0,0,0,31,0,1,10,0,0,0,0,,0.0,0.0,7.3,
渡邊絢子,01,NECレッドロケッツ,11,5,1,0,0,0.0,0.0,0,0,0,0,7,0,0,2,1,1,0,0,,0.0,0.0,7.1,100.0
渡邊絢子,02,NECレッドロケッツ,11,9,2,0,0,0.0,0.0,0,0,0,1,23,0,0,8,9,3,0,1,,0.0,0.1,8.7,33.3
渡邊絢子,09,NECレッドロケッツ,11,6,19,10,2,52.6,42.1,0,0,0,2,22,1,2,7,42,32,0,13,,1.7,0.3,10.2,76.2
渡邊絢子,10,NECレッドロケッツ,11,12,43,18,11,41.9,16.3,0,0,0,3,50,2,2,17,76,46,0,23,,1.5,0.2,11.5,60.5
渡邊絢子,12,NECレッドロケッツ,11,7,0,0,0,,,0,0,0,0,10,1,0,4,4,2,0,1,,0.0,0.0,20.0,50.0
渡部有香,09,デンソーエアリービーズ,11,7,51,19,4,37.3,29.4,3,1,0,1,21,0,2,10,0,0,0,20,33.3,2.7,0.1,9.5,
渡部有香,10,デンソーエアリービーズ,11,14,123,53,3,43.1,40.7,5,3,0,3,41,1,5,19,7,6,0,57,60.0,3.8,0.2,11.0,85.7
渡部有香,12,デンソーエアリービーズ,11,25,228,82,10,36.0,31.6,0,0,0,5,89,3,5,29,12,10,0,90,,3.3,0.2,10.1,83.3
温水麻子,01,デンソーエアリービーズ,2,12,8,2,1,25.0,12.5,0,0,0,0,14,0,0,3,0,0,0,2,,0.2,0.0,5.4,
温水麻子,02,デンソーエアリービーズ,2,6,13,9,0,69.2,69.2,0,0,0,0,4,0,0,1,0,0,0,9,,1.5,0.0,6.2,
温水麻子,12,デンソーエアリービーズ,2,24,43,23,2,53.5,48.8,0,0,0,3,32,1,0,7,0,0,0,27,,1.0,0.1,8.6,
濱口華菜里,01,東レアローズ,14,26,0,0,0,,,0,0,0,0,0,0,0,0,122,90,0,0,,0.0,0.0,,73.8
濱口華菜里,02,東レアローズ,14,19,0,0,0,,,0,0,0,0,0,0,0,0,77,54,0,0,,0.0,0.0,,70.1
濱口華菜里,09,東レアローズ,14,8,0,0,0,,,0,0,0,0,0,0,0,0,35,26,0,0,,0.0,0.0,,74.3
濱口華菜里,10,東レアローズ,14,24,0,0,0,,,0,0,0,0,0,0,0,0,89,65,0,0,,0.0,0.0,,73.0
濱口華菜里,12,東レアローズ,14,22,0,0,0,,,0,0,0,0,0,0,0,0,117,93,0,0,,0.0,0.0,,79.5
熊前知加子,01,JTマーヴェラス,6,28,270,103,13,38.1,33.3,18,3,3,7,114,5,10,34,77,37,0,115,16.7,3.7,0.2,9.6,48.1
熊前知加子,02,JTマーヴェラス,6,18,169,70,13,41.4,33.7,16,8,2,9,74,2,2,22,78,59,0,81,50.0,3.9,0.5,9.5,75.6
熊前知加子,09,JTマーヴェラス,6,3,23,13,3,56.5,43.5,3,0,2,0,11,1,3,3,11,6,0,14,0.0,4.3,0.0,9.1,54.5
熊前知加子,10,JTマーヴェラス,6,21,232,95,15,40.9,34.5,26,6,4,5,74,4,8,31,104,71,0,104,23.1,4.5,0.2,13.2,68.3
熊前知加子,12,JTマーヴェラス,6,27,266,104,25,39.1,29.7,21,8,10,5,96,6,15,21,130,78,0,115,38.1,3.9,0.2,7.8,60.0
熊沢美穂,01,日立リヴァーレ,9,17,57,17,8,29.8,15.8,0,0,0,0,4,0,0,1,1,0,0,17,,1.0,0.0,6.2,0.0
熊沢美穂,02,日立リヴァーレ,9,8,20,2,1,10.0,5.0,0,0,0,2,1,0,0,0,6,4,0,4,,0.2,0.2,0.0,66.7
熊沢美穂,09,日立リヴァーレ,9,3,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.3,,
熊沢美穂,10,日立リヴァーレ,9,6,20,6,1,30.0,25.0,0,0,0,1,4,0,0,1,1,1,0,7,,1.0,0.2,6.2,100.0
熊沢美穂,12,日立リヴァーレ,9,27,142,44,9,31.0,24.6,8,2,0,2,46,3,4,16,6,3,0,49,25.0,1.6,0.1,13.0,50.0
狩野美雪,01,茂原アルカス,5,23,213,79,11,37.1,31.9,0,0,0,4,66,3,6,10,160,124,0,86,,3.4,0.2,6.1,77.5
狩野美雪,02,茂原アルカス,5,22,209,77,8,36.8,33.0,0,0,0,1,75,4,6,19,157,111,0,82,,3.5,0.0,9.7,70.7
狩野美雪,09,茂原アルカス,5,3,29,15,2,51.7,44.8,1,1,0,3,12,0,0,2,18,11,0,18,100.0,5.0,1.0,4.2,61.1
狩野美雪,10,茂原アルカス,5,24,237,87,15,36.7,30.4,0,0,0,3,77,3,3,30,133,95,0,93,,3.6,0.1,12.7,71.4
狩野美雪,12,茂原アルカス,5,24,235,77,11,32.8,28.1,15,3,0,3,70,3,3,29,135,104,0,83,20.0,3.2,0.1,13.6,77.0
田中弓貴,01,茂原アルカス,7,21,43,14,5,32.6,20.9,1,0,0,1,38,3,7,10,26,22,0,18,0.0,0.7,0.0,9.9,84.6
田中弓貴,02,茂原アルカス,7,21,53,8,5,15.1,5.7,0,0,0,0,40,0,10,11,39,24,0,8,,0.4,0.0,0.6,61.5
田中弓貴,09,茂原アルカス,7,3,0,0,0,,,0,0,0,0,7,1,1,1,1,0,0,1,,0.0,0.0,14.3,0.0
田中弓貴,10,茂原アルカス,7,23,1,0,1,0.0,-100.0,0,0,0,0,45,2,9,12,9,6,0,2,,0.0,0.0,6.1,66.7
田中弓貴,12,茂原アルカス,7,24,114,37,9,32.5,24.6,0,0,0,2,73,4,13,22,67,45,0,43,,1.5,0.1,8.6,67.2
田原香理,01,日立リヴァーレ,13,31,125,45,4,36.0,32.8,0,0,0,14,90,2,2,24,0,0,0,61,,1.5,0.5,8.3,
田原香理,02,日立リヴァーレ,13,19,114,56,5,49.1,44.7,0,0,0,9,66,1,5,18,1,0,0,66,,2.9,0.5,6.4,0.0
田原香理,09,日立リヴァーレ,13,7,37,21,4,56.8,45.9,0,0,0,5,23,0,2,4,1,0,0,26,,3.0,0.7,2.2,0.0
田原香理,10,日立リヴァーレ,13,19,99,40,11,40.4,29.3,0,0,0,12,41,0,3,15,0,0,0,52,,2.1,0.6,7.3,
田原香理,12,日立リヴァーレ,13,30,180,59,9,32.8,27.8,0,0,0,12,102,1,4,22,4,3,0,72,,2.0,0.4,5.4,75.0
田口恵,01,茂原アルカス,9,23,168,46,6,27.4,23.8,2,0,0,8,62,2,0,7,6,5,0,56,0.0,2.0,0.3,6.0,83.3
田口恵,02,茂原アルカス,9,22,150,55,4,36.7,34.0,0,0,0,14,39,2,0,14,11,7,0,71,,2.5,0.6,14.1,63.6
田口恵,09,茂原アルカス,9,3,24,9,0,37.5,37.5,0,0,0,3,6,0,0,1,4,3,0,12,,3.0,1.0,4.2,75.0
田口恵,10,茂原アルカス,9,24,209,75,14,35.9,29.2,3,2,0,11,61,1,4,16,10,6,0,87,66.7,3.1,0.5,6.6,60.0
田口恵,12,茂原アルカス,9,24,196,65,14,33.2,26.0,6,3,0,10,59,2,1,18,8,4,0,77,50.0,2.7,0.4,10.6,50.0
田向友美,01,武富士バンブー,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田向友美,09,武富士バンブー,13,6,0,0,0,,,0,0,0,0,0,0,0,0,8,2,0,0,,0.0,0.0,,25.0
田辺友紀,01,茂原アルカス,13,4,6,2,1,33.3,16.7,0,0,0,1,3,0,0,0,0,0,0,3,,0.5,0.2,0.0,
田辺友紀,02,茂原アルカス,13,7,2,1,0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,,0.1,0.0,0.0,
田辺友紀,09,茂原アルカス,13,3,15,3,2,20.0,6.7,0,0,0,1,7,0,0,2,2,1,0,4,,1.0,0.3,7.1,50.0
田辺友紀,10,茂原アルカス,13,15,38,11,7,28.9,10.5,0,0,0,2,22,0,0,6,1,1,0,13,,0.7,0.1,6.8,100.0
田辺友紀,12,茂原アルカス,13,9,29,8,2,27.6,20.7,0,0,0,1,13,0,0,6,0,0,0,9,,0.9,0.1,11.5,
眞恵子,01,デンソーエアリービーズ,1,26,230,86,17,37.4,30.0,26,4,8,12,96,2,11,23,8,3,0,100,15.4,3.3,0.5,5.2,37.5
眞恵子,02,デンソーエアリービーズ,1,22,212,79,12,37.3,31.6,13,3,0,5,64,2,4,17,3,1,0,86,23.1,3.6,0.2,8.2,33.3
眞恵子,09,デンソーエアリービーズ,1,4,21,8,0,38.1,38.1,0,0,0,3,8,1,4,1,0,0,0,12,,2.0,0.8,3.1,
眞恵子,10,デンソーエアリービーズ,1,8,75,26,8,34.7,24.0,11,2,1,3,16,0,5,3,0,0,0,29,18.2,3.2,0.4,-3.1,
眞恵子,12,デンソーエアリービーズ,1,7,42,12,4,28.6,19.0,3,0,2,2,18,0,2,3,2,1,0,14,0.0,1.7,0.3,1.4,50.0
真栄里理沙,09,シーガルズ,0,1,0,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
矢野美子,01,デンソーエアリービーズ,16,19,35,13,5,37.1,22.9,0,0,0,8,64,3,2,13,1,0,0,24,,0.7,0.4,9.0,0.0
矢野美子,02,デンソーエアリービーズ,16,11,22,5,2,22.7,13.6,0,0,0,5,24,0,0,12,0,0,0,10,,0.5,0.5,12.5,
矢野美子,09,デンソーエアリービーズ,16,2,7,4,0,57.1,57.1,0,0,0,2,5,0,1,0,0,0,0,6,,2.0,1.0,-5.0,
矢野美子,10,デンソーエアリービーズ,16,3,10,4,1,40.0,30.0,0,0,0,2,8,0,1,6,0,0,0,6,,1.3,0.7,15.6,
矢野美子,12,デンソーエアリービーズ,16,22,69,25,8,36.2,24.6,0,0,0,12,46,1,5,7,0,0,0,38,,1.1,0.5,3.3,
石原亜津子,01,NECレッドロケッツ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原亜津子,02,NECレッドロケッツ,15,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
石原亜津子,09,NECレッドロケッツ,15,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
石田さやか,01,デンソーエアリービーズ,17,2,4,1,0,25.0,25.0,1,1,0,0,3,0,0,2,0,0,0,1,100.0,0.5,0.0,16.7,
石田さやか,02,デンソーエアリービーズ,17,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石田さやか,10,デンソーエアリービーズ,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
石田さやか,12,デンソーエアリービーズ,17,3,30,11,1,36.7,33.3,4,1,0,1,7,0,1,3,1,0,0,12,25.0,3.7,0.3,7.1,0.0
神田千絵,01,シーガルズ,7,12,78,27,3,34.6,30.8,0,0,0,3,28,1,2,9,12,5,0,31,,2.2,0.2,9.8,41.7
神田千絵,02,シーガルズ,7,22,192,60,6,31.2,28.1,1,0,0,6,54,4,0,14,20,11,0,70,0.0,2.7,0.3,13.9,55.0
神田千絵,09,シーガルズ,7,8,58,17,3,29.3,24.1,0,0,0,4,22,1,2,9,13,5,0,22,,2.1,0.5,12.5,38.5
神田千絵,10,シーガルズ,7,7,21,2,2,9.5,0.0,0,0,0,0,7,0,0,2,3,3,0,2,,0.3,0.0,7.1,100.0
神田千絵,12,シーガルズ,7,21,150,45,6,30.0,26.0,0,0,0,8,48,1,3,12,22,13,0,54,,2.1,0.4,6.8,59.1
福田優,01,茂原アルカス,3,23,0,0,0,,,0,0,0,0,0,0,0,0,176,131,0,0,,0.0,0.0,,74.4
福田優,02,茂原アルカス,3,22,0,0,0,,,0,0,0,0,0,0,0,0,118,69,0,0,,0.0,0.0,,58.5
福田優,09,茂原アルカス,3,3,0,0,0,,,0,0,0,0,0,0,0,0,11,7,0,0,,0.0,0.0,,63.6
福田優,10,茂原アルカス,3,13,0,0,0,,,0,0,0,0,0,0,0,0,65,40,0,0,,0.0,0.0,,61.5
福田優,12,茂原アルカス,3,18,0,0,0,,,0,0,0,0,0,0,0,0,66,48,0,0,,0.0,0.0,,72.7
福田舞,01,デンソーエアリービーズ,3,8,28,9,2,32.1,25.0,0,0,0,1,13,0,2,3,2,2,0,10,,1.1,0.1,1.9,100.0
福田舞,02,デンソーエアリービーズ,3,3,9,4,0,44.4,44.4,0,0,0,1,5,0,0,1,0,0,0,5,,1.3,0.3,5.0,
秋山葵,01,茂原アルカス,12,8,0,0,0,,,0,0,0,0,13,0,2,5,0,0,0,0,,0.0,0.0,5.8,
秋山葵,02,茂原アルカス,12,4,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,0,,0.0,0.0,10.0,
秋山葵,12,茂原アルカス,12,19,0,0,0,,,0,0,0,0,27,3,0,10,0,0,0,3,,0.0,0.0,20.4,
竹下佳江,01,JTマーヴェラス,7,28,24,13,2,54.2,45.8,2,1,0,5,110,5,2,39,3,0,0,23,50.0,0.5,0.2,13.0,0.0
竹下佳江,02,JTマーヴェラス,7,18,13,4,0,30.8,30.8,0,0,0,6,79,5,3,17,0,0,0,15,,0.2,0.3,10.8,
竹下佳江,09,JTマーヴェラス,7,3,1,1,0,100.0,100.0,0,0,0,0,11,1,1,2,0,0,0,2,,0.3,0.0,11.4,
竹下佳江,10,JTマーヴェラス,7,21,10,6,0,60.0,60.0,0,0,0,4,75,1,6,20,1,0,0,11,,0.3,0.2,6.0,0.0
竹下佳江,12,JTマーヴェラス,7,27,12,3,0,25.0,25.0,0,0,0,5,102,0,4,33,0,0,0,8,,0.1,0.2,7.1,
筒井視穂子,01,久光製薬スプリングス,18,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
筒井視穂子,02,久光製薬スプリングス,18,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
米村信子,01,シーガルズ,3,2,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,,0.0,0.0,0.0,100.0
米村信子,02,シーガルズ,3,4,16,5,0,31.2,31.2,0,0,0,1,8,0,1,1,9,6,0,6,,1.2,0.2,0.0,66.7
米村信子,10,シーガルズ,3,3,4,0,0,0.0,0.0,0,0,0,0,2,0,0,0,3,1,0,0,,0.0,0.0,0.0,33.3
米村信子,12,シーガルズ,3,11,28,9,1,32.1,28.6,0,0,0,0,29,1,1,2,31,18,0,10,,0.8,0.0,4.3,58.1
細川麻美,09,パイオニアレッドウィングス,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
細川麻美,10,パイオニアレッドウィングス,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
細川麻美,12,パイオニアレッドウィングス,15,1,2,0,1,0.0,-50.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
細田絵理,01,デンソーエアリービーズ,18,14,46,11,4,23.9,15.2,0,0,0,0,27,1,3,5,46,29,0,12,,0.8,0.0,5.6,63.0
細田絵理,02,デンソーエアリービーズ,18,18,8,2,0,25.0,25.0,0,0,0,0,19,0,1,6,20,12,0,2,,0.1,0.0,6.6,60.0
細田絵理,09,デンソーエアリービーズ,18,6,59,22,4,37.3,30.5,0,0,0,2,19,0,4,4,26,16,0,24,,3.7,0.3,0.0,61.5
細田絵理,10,デンソーエアリービーズ,18,13,78,20,7,25.6,16.7,0,0,0,2,40,1,2,15,51,28,0,23,,1.5,0.2,10.6,54.9
細田絵理,12,デンソーエアリービーズ,18,22,85,23,7,27.1,18.8,1,1,0,1,52,2,3,8,75,39,0,26,100.0,1.0,0.0,6.2,52.0
船崎恵視,01,茂原アルカス,8,22,4,4,0,100.0,100.0,0,0,0,3,58,4,10,21,0,0,0,11,,0.2,0.1,11.6,
船崎恵視,02,茂原アルカス,8,22,2,1,0,50.0,50.0,0,0,0,5,72,6,9,26,2,0,0,12,,0.0,0.2,14.2,0.0
船崎恵視,09,茂原アルカス,8,3,5,2,0,40.0,40.0,0,0,0,0,18,4,1,8,0,0,0,6,,0.7,0.0,31.9,
船崎恵視,10,茂原アルカス,8,24,13,4,1,30.8,23.1,0,0,0,0,91,5,7,40,3,0,0,9,,0.2,0.0,14.6,0.0
船崎恵視,12,茂原アルカス,8,24,9,3,2,33.3,11.1,1,0,1,2,87,2,9,36,0,0,0,7,0.0,0.1,0.1,10.1,
船戸美穂,01,シーガルズ,20,1,1,0,1,0.0,-100.0,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
船戸美穂,12,シーガルズ,20,2,0,0,0,,,0,0,0,0,3,0,0,1,1,1,0,0,,0.0,0.0,8.3,100.0
芝田安希,01,東レアローズ,4,15,23,7,3,30.4,17.4,0,0,0,1,0,0,0,0,7,5,0,8,,0.5,0.1,,71.4
芝田安希,02,東レアローズ,4,15,23,10,2,43.5,34.8,0,0,0,1,1,0,0,1,14,10,0,11,,0.7,0.1,25.0,71.4
芝田安希,09,東レアローズ,4,6,15,9,0,60.0,60.0,0,0,0,1,2,0,0,1,1,0,0,10,,1.5,0.2,12.5,0.0
芝田安希,10,東レアローズ,4,17,30,13,0,43.3,43.3,0,0,0,2,0,0,0,0,7,4,0,15,,0.8,0.1,,57.1
芝田安希,12,東レアローズ,4,13,20,9,0,45.0,45.0,0,0,0,2,0,0,0,0,4,4,0,11,,0.7,0.2,,100.0
若浦貴子,01,シーガルズ,33,19,174,54,8,31.0,26.4,0,0,0,7,49,0,4,4,24,15,0,61,,2.8,0.4,0.0,62.5
若浦貴子,02,シーガルズ,33,25,261,90,9,34.5,31.0,0,0,0,14,76,1,2,16,27,12,0,105,,3.6,0.6,5.9,44.4
若浦貴子,09,シーガルズ,33,8,75,30,3,40.0,36.0,1,0,0,5,21,0,0,2,25,13,0,35,0.0,3.8,0.6,2.4,52.0
若浦貴子,10,シーガルズ,33,19,154,60,8,39.0,33.8,0,0,0,8,55,1,2,4,45,25,0,69,,3.2,0.4,2.7,55.6
若浦貴子,12,シーガルズ,33,28,293,98,16,33.4,28.0,1,0,0,19,80,1,5,14,47,28,0,118,0.0,3.5,0.7,4.1,59.6
草深暢子,01,デンソーエアリービーズ,4,5,27,8,2,29.6,22.2,0,0,0,0,8,0,1,2,14,7,0,8,,1.6,0.0,3.1,50.0
荒木絵里香,01,東レアローズ,13,26,150,76,9,50.7,44.7,2,0,2,18,84,0,3,36,3,3,0,94,0.0,2.9,0.7,9.8,100.0
荒木絵里香,02,東レアローズ,13,19,100,46,5,46.0,41.0,2,0,2,13,64,3,4,27,5,1,0,62,0.0,2.4,0.7,13.7,20.0
荒木絵里香,09,東レアローズ,13,8,44,18,3,40.9,34.1,1,0,0,5,25,1,0,13,0,0,0,24,0.0,2.2,0.6,17.0,
荒木絵里香,10,東レアローズ,13,23,95,48,8,50.5,42.1,2,2,0,16,70,1,6,26,8,7,0,65,100.0,2.1,0.7,8.6,87.5
荒木絵里香,12,東レアローズ,13,22,129,65,17,50.4,37.2,6,3,1,15,74,5,2,19,1,0,0,85,50.0,3.0,0.7,12.5,0.0
荒木麻里,01,パイオニアレッドウィングス,19,2,1,0,0,0.0,0.0,0,0,0,0,2,0,0,2,2,1,0,0,,0.0,0.0,25.0,50.0
荒木麻里,02,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木麻里,10,パイオニアレッドウィングス,19,2,1,1,0,100.0,100.0,0,0,0,0,2,0,0,1,2,1,0,1,,0.5,0.0,12.5,50.0
荒木麻里,12,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅山かおる,01,JTマーヴェラス,5,28,196,84,19,42.9,33.2,5,0,1,7,101,1,3,22,147,111,0,92,0.0,3.0,0.2,5.7,75.5
菅山かおる,02,JTマーヴェラス,5,18,127,43,5,33.9,29.9,6,2,1,7,57,1,1,12,92,71,0,51,33.3,2.4,0.4,6.6,77.2
菅山かおる,09,JTマーヴェラス,5,3,0,0,0,,,0,0,0,0,0,0,0,0,25,23,0,0,,0.0,0.0,,92.0
菅山かおる,10,JTマーヴェラス,5,21,0,0,0,,,0,0,0,0,0,0,0,0,154,118,0,0,,0.0,0.0,,76.6
菅山かおる,12,JTマーヴェラス,5,22,31,15,1,48.4,45.2,0,0,0,0,21,1,0,5,46,31,0,16,,0.7,0.0,10.7,67.4
菊池由希絵,01,日立リヴァーレ,8,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
菊池由希絵,02,日立リヴァーレ,8,3,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
菊池由希絵,09,日立リヴァーレ,8,7,0,0,0,,,0,0,0,0,0,0,0,0,45,30,0,0,,0.0,0.0,,66.7
