名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
鈴木寛史,2005-12,サントリーサンバーズ,21,84,22,72,42,7,58.3,48.6,0,0,0,16,77,5,20,17,1,1,0,63,,1.91,0.73,5.5,100.0
鈴木寛史,2006-01,サントリーサンバーズ,21,8,23,67,31,7,46.3,35.8,0,0,0,15,62,2,19,15,0,0,0,48,,1.35,0.65,1.6,
鈴木寛史,2006-02,サントリーサンバーズ,21,14,20,59,32,7,54.2,42.4,0,0,0,7,51,3,15,13,1,1,0,42,,1.6,0.35,4.9,100.0
鈴木寛史,2006-03,サントリーサンバーズ,21,3,2,3,0,0,0.0,0.0,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
鈴木康晋,2005-10,豊田合成トレフェルサ,16,50,5,9,3,1,33.3,22.2,0,0,0,2,13,0,0,1,2,0,0,5,,0.6,0.4,1.9,0.0
鈴木康晋,2005-12,豊田合成トレフェルサ,16,60,15,21,10,0,47.6,47.6,0,0,0,2,23,0,0,2,0,0,0,12,,0.67,0.13,2.2,
鈴木康晋,2006-01,豊田合成トレフェルサ,16,7,18,3,0,0,0.0,0.0,0,0,0,2,4,0,0,2,0,0,0,2,,0.0,0.11,12.5,
鈴木康晋,2006-02,豊田合成トレフェルサ,16,10,12,7,4,0,57.1,57.1,0,0,0,1,4,0,0,1,0,0,0,5,,0.33,0.08,6.2,
鈴木康晋,2006-03,豊田合成トレフェルサ,16,3,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
阿南卓,2005-10,サントリーサンバーズ,17,50,2,4,2,0,50.0,50.0,0,0,0,0,4,0,0,2,0,0,0,2,,1.0,0.0,12.5,
阿南卓,2006-02,サントリーサンバーズ,17,4,6,7,4,0,57.1,57.1,0,0,0,1,19,2,3,8,0,0,0,7,,0.67,0.17,17.1,
阿部裕太,2005-10,東レアローズ,9,50,8,11,4,2,36.4,18.2,3,1,0,3,29,1,1,5,0,0,0,8,33.3,0.5,0.38,6.9,
阿部裕太,2005-12,東レアローズ,9,84,18,15,9,1,60.0,53.3,1,1,0,9,62,0,1,5,1,0,0,18,100.0,0.5,0.5,1.6,0.0
阿部裕太,2006-01,東レアローズ,9,5,10,9,7,0,77.8,77.8,0,0,0,4,23,0,3,4,0,0,0,11,,0.7,0.4,1.1,
阿部裕太,2006-02,東レアローズ,9,14,12,12,9,1,75.0,66.7,0,0,0,3,30,0,2,9,0,0,0,12,,0.75,0.25,5.8,
阿部裕太,2006-03,東レアローズ,9,3,5,4,1,2,25.0,-25.0,0,0,0,2,13,0,0,2,0,0,0,3,,0.2,0.4,3.8,
青山繁,2005-12,東レアローズ,1,36,8,0,0,0,,,0,0,0,0,10,0,1,2,2,2,0,0,,0.0,0.0,2.5,100.0
青山繁,2006-01,東レアローズ,1,1,3,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,0,,0.0,0.0,-8.3,
青山繁,2006-02,東レアローズ,1,6,5,0,0,0,,,0,0,0,0,2,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
青山繁,2006-03,東レアローズ,1,3,5,1,0,0,0.0,0.0,0,0,0,0,9,1,1,4,9,9,0,1,,0.0,0.0,19.4,100.0
青木一平,2005-12,NECブルーロケッツ,10,84,10,19,9,0,47.4,47.4,0,0,0,10,15,0,0,1,0,0,0,19,,0.9,1.0,1.7,
青木一平,2006-01,NECブルーロケッツ,10,8,3,5,1,2,20.0,-20.0,0,0,0,0,7,0,0,1,0,0,0,1,,0.33,0.0,3.6,
青木一平,2006-02,NECブルーロケッツ,10,14,6,2,1,0,50.0,50.0,0,0,0,1,12,0,0,3,0,0,0,2,,0.17,0.17,6.2,
飯塚俊彦,2005-10,JTサンダーズ,9,30,7,49,19,3,38.8,32.7,16,6,2,1,23,1,8,4,0,0,0,21,37.5,2.71,0.14,0.0,
飯塚俊彦,2006-02,JTサンダーズ,9,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高山博旭,2005-10,パナソニックパンサーズ,2,40,7,7,4,0,57.1,57.1,0,0,0,2,22,0,2,5,2,0,0,6,,0.57,0.29,3.4,0.0
高山博旭,2006-01,パナソニックパンサーズ,2,2,6,5,0,1,0.0,-20.0,0,0,0,3,16,1,1,4,4,4,0,4,,0.0,0.5,10.9,100.0
高山博旭,2006-03,パナソニックパンサーズ,2,3,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
高杉洋平,2005-10,東レアローズ,8,50,17,93,48,2,51.6,49.5,39,22,0,2,60,2,6,14,0,0,0,52,56.4,2.82,0.12,6.7,
高杉洋平,2005-12,東レアローズ,8,84,20,121,53,11,43.8,34.7,54,19,3,3,76,3,8,17,3,3,0,59,35.2,2.65,0.15,6.9,100.0
高杉洋平,2006-01,東レアローズ,8,8,26,127,59,11,46.5,37.8,45,20,3,3,76,5,8,22,0,0,0,67,44.4,2.27,0.12,11.2,
高杉洋平,2006-02,東レアローズ,8,14,18,107,42,8,39.3,31.8,50,17,5,3,56,0,6,13,1,1,0,45,34.0,2.33,0.17,3.1,100.0
高杉洋平,2006-03,東レアローズ,8,3,5,46,20,3,43.5,37.0,17,7,2,1,19,0,1,5,0,0,0,21,41.2,4.0,0.2,5.3,
高橋幸造,2005-10,豊田合成トレフェルサ,21,50,3,0,0,0,,,0,0,0,0,9,0,3,1,0,0,0,0,,0.0,0.0,-5.6,
高橋幸造,2006-01,豊田合成トレフェルサ,21,8,23,0,0,0,,,0,0,0,0,34,0,6,7,0,0,0,0,,0.0,0.0,0.7,
高橋幸造,2006-02,豊田合成トレフェルサ,21,12,20,0,0,0,,,0,0,0,0,26,0,3,5,0,0,0,0,,0.0,0.0,1.9,
高橋慎治,2005-10,旭化成スパーキッズ,12,50,21,7,4,0,57.1,57.1,0,0,0,4,58,1,11,13,0,0,0,9,,0.19,0.19,2.6,
高橋慎治,2005-12,旭化成スパーキッズ,12,84,22,6,2,0,33.3,33.3,0,0,0,8,73,0,6,18,0,0,0,10,,0.09,0.36,4.1,
高橋慎治,2006-01,旭化成スパーキッズ,12,8,27,16,6,1,37.5,31.2,0,0,0,4,79,3,10,17,2,1,0,13,,0.22,0.15,6.0,50.0
高橋慎治,2006-02,旭化成スパーキッズ,12,14,22,9,3,0,33.3,33.3,1,0,0,3,68,2,5,30,0,0,0,8,0.0,0.14,0.14,12.1,
高橋慎治,2006-03,旭化成スパーキッズ,12,3,3,1,1,0,100.0,100.0,0,0,0,0,15,0,2,6,0,0,0,1,,0.33,0.0,6.7,
高橋智則,2005-10,JTサンダーズ,14,50,9,35,15,5,42.9,28.6,1,1,0,3,23,0,1,12,40,25,0,18,100.0,1.67,0.33,12.0,62.5
高橋智則,2005-12,JTサンダーズ,14,12,1,2,0,0,0.0,0.0,0,0,0,0,1,0,1,0,2,0,0,0,,0.0,0.0,-25.0,0.0
齋藤信治,2005-10,東レアローズ,7,40,13,56,33,1,58.9,57.1,1,0,0,10,43,0,0,5,2,1,0,43,0.0,2.54,0.77,2.9,50.0
齋藤信治,2005-12,東レアローズ,7,84,23,59,34,5,57.6,49.2,0,0,0,17,74,0,2,8,1,1,0,51,,1.48,0.74,2.0,100.0
齋藤信治,2006-01,東レアローズ,7,8,34,95,58,5,61.1,55.8,0,0,0,16,100,1,3,27,1,0,0,75,,1.71,0.47,7.0,0.0
齋藤信治,2006-02,東レアローズ,7,14,26,80,46,5,57.5,51.2,0,0,0,8,80,0,3,19,2,0,0,54,,1.77,0.31,5.0,0.0
齋藤信治,2006-03,東レアローズ,7,3,5,14,9,0,64.3,64.3,0,0,0,2,13,0,1,3,1,1,0,11,,1.8,0.4,3.8,100.0
