名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
アキンラデウォフォルケ,01,久光製薬スプリングス,16,31,163,90,5,55.2,52.1,0,0,0,27,84,6,8,27,6,5,1,,2.9,0.9,12.8,91.7
アキンラデウォフォルケ,02,久光製薬スプリングス,16,12,70,46,3,65.7,61.4,0,0,0,10,48,2,5,11,0,0,0,,3.8,0.8,7.3,
アキンラデウォフォルケ,11,久光製薬スプリングス,16,3,19,9,0,47.4,47.4,0,0,0,5,11,1,2,2,0,0,0,,3.0,1.7,9.1,
アキンラデウォフォルケ,12,久光製薬スプリングス,16,15,103,67,3,65.0,62.1,0,0,0,11,45,1,2,15,3,3,0,,4.5,0.7,9.4,100.0
アルハッサンラーマット,01,NECレッドロケッツ,15,14,53,25,3,47.2,41.5,0,0,0,13,29,1,8,4,10,5,3,,1.8,0.9,0.0,65.0
アルハッサンラーマット,02,NECレッドロケッツ,15,9,26,9,2,34.6,26.9,0,0,0,5,25,1,4,7,1,0,0,,1.0,0.6,7.0,0.0
アルハッサンラーマット,11,NECレッドロケッツ,15,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
アルハッサンラーマット,12,NECレッドロケッツ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
アールブレヒトフレヤ,01,KUROBEアクアフェアリーズ,19,16,86,39,4,45.3,40.7,0,0,0,7,34,0,4,4,1,1,0,,2.4,0.4,0.0,100.0
アールブレヒトフレヤ,02,KUROBEアクアフェアリーズ,19,16,94,39,3,41.5,38.3,0,0,0,4,34,3,0,11,4,0,3,,2.4,0.2,16.9,37.5
アールブレヒトフレヤ,11,KUROBEアクアフェアリーズ,19,26,163,77,8,47.2,42.3,0,0,0,17,83,3,6,29,2,1,0,,3.0,0.7,10.5,50.0
アールブレヒトフレヤ,12,KUROBEアクアフェアリーズ,19,10,58,21,2,36.2,32.8,0,0,0,6,36,2,2,12,3,3,0,,2.1,0.6,12.5,100.0
オズソイネリマン,01,トヨタ車体クインシーズ,13,15,206,80,22,38.8,28.2,81,39,12,5,57,4,1,16,0,0,0,48.1,5.3,0.3,13.6,
オズソイネリマン,02,トヨタ車体クインシーズ,13,12,169,71,13,42.0,34.3,48,19,3,7,48,3,2,16,0,0,0,39.6,5.9,0.6,13.5,
オズソイネリマン,11,トヨタ車体クインシーズ,13,24,348,156,29,44.8,36.5,107,53,15,14,95,2,4,23,0,0,0,49.5,6.5,0.6,7.1,
オズソイネリマン,12,トヨタ車体クインシーズ,13,14,221,100,17,45.2,37.6,77,40,9,6,60,1,3,22,0,0,0,51.9,7.1,0.4,9.6,
カムンタラーケオカラヤー,01,JTマーヴェラス,8,10,19,8,1,42.1,36.8,0,0,0,3,23,2,2,4,0,0,0,,0.8,0.3,10.9,
カムンタラーケオカラヤー,02,JTマーヴェラス,8,25,74,30,5,40.5,33.8,0,0,0,9,42,1,5,9,4,3,0,,1.2,0.4,4.8,75.0
カムンタラーケオカラヤー,11,JTマーヴェラス,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
カムンタラーケオカラヤー,12,JTマーヴェラス,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
クランヤナ,01,東レアローズ,7,29,356,167,16,46.9,42.4,50,24,4,21,110,11,7,44,40,12,11,48.0,5.8,0.7,18.4,43.8
クランヤナ,02,東レアローズ,7,20,265,127,15,47.9,42.3,34,19,2,17,74,6,9,22,42,17,8,55.9,6.4,0.8,12.5,50.0
クランヤナ,11,東レアローズ,7,20,259,112,18,43.2,36.3,41,14,5,13,52,4,8,17,1,1,0,34.1,5.6,0.6,12.0,100.0
クランヤナ,12,東レアローズ,7,10,134,59,6,44.0,39.6,20,8,2,6,36,1,4,12,0,0,0,40.0,5.9,0.6,8.3,
サンティアゴアライジャダフニ,01,埼玉上尾メディックス,3,28,125,66,2,52.8,51.2,1,0,0,14,94,4,8,32,5,3,1,0.0,2.4,0.5,10.6,70.0
サンティアゴアライジャダフニ,02,埼玉上尾メディックス,3,16,73,42,2,57.5,54.8,0,0,0,5,56,5,5,21,5,1,1,,2.6,0.3,16.1,30.0
サンティアゴアライジャダフニ,11,埼玉上尾メディックス,3,18,86,42,3,48.8,45.3,2,0,0,5,58,6,9,17,3,1,0,0.0,2.3,0.3,13.8,33.3
サンティアゴアライジャダフニ,12,埼玉上尾メディックス,3,15,51,29,2,56.9,52.9,2,0,0,9,59,5,8,17,1,0,0,0.0,1.9,0.6,12.3,0.0
シニアードジャック,01,デンソーエアリービーズ,18,13,70,42,2,60.0,57.1,0,0,0,6,40,2,3,10,5,2,3,,3.2,0.5,9.4,70.0
シニアードジャック,02,デンソーエアリービーズ,18,24,173,107,4,61.8,59.5,0,0,0,7,78,6,5,33,1,0,1,,4.5,0.3,16.7,50.0
シニアードジャック,11,デンソーエアリービーズ,18,21,116,61,6,52.6,47.4,0,0,0,29,50,2,7,11,1,1,0,,2.9,1.4,6.0,100.0
シニアードジャック,12,デンソーエアリービーズ,18,13,74,40,4,54.1,48.6,0,0,0,15,33,0,6,7,1,1,0,,3.1,1.2,0.8,100.0
シュシュニャルカタリナ,01,埼玉上尾メディックス,17,28,328,148,22,45.1,38.4,127,56,8,14,86,5,18,19,0,0,0,44.1,5.3,0.5,6.1,
シュシュニャルカタリナ,02,埼玉上尾メディックス,17,16,189,91,12,48.1,41.8,54,24,4,8,46,6,11,12,0,0,0,44.4,5.7,0.5,13.6,
シュシュニャルカタリナ,11,埼玉上尾メディックス,17,18,169,70,12,41.4,34.3,45,19,5,7,66,6,8,24,0,0,0,42.2,3.9,0.4,15.2,
シュシュニャルカタリナ,12,埼玉上尾メディックス,17,15,200,103,10,51.5,46.5,84,44,8,10,51,5,11,14,0,0,0,52.4,6.9,0.7,11.3,
ドリスジェニファー,01,PFUブルーキャッツ,2,21,127,57,6,44.9,40.2,0,0,0,8,65,2,2,19,3,0,1,,2.7,0.4,9.6,16.7
ドリスジェニファー,02,PFUブルーキャッツ,2,17,83,38,2,45.8,43.4,0,0,0,12,39,0,2,12,1,0,1,,2.2,0.7,6.4,50.0
ドリスジェニファー,11,PFUブルーキャッツ,2,27,128,61,5,47.7,43.8,0,0,0,16,72,0,2,8,1,0,0,,2.3,0.6,2.1,0.0
ドリスジェニファー,12,PFUブルーキャッツ,2,11,60,25,2,41.7,38.3,0,0,0,10,31,1,1,7,0,0,0,,2.3,0.9,8.1,
ヒックマンジャスティス,01,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
ヒックマンジャスティス,02,JTマーヴェラス,14,6,5,3,1,60.0,40.0,0,0,0,0,6,0,1,0,10,5,4,,0.5,0.0,-4.2,70.0
ヘイルマンラウラ,01,日立リヴァーレ,5,26,135,67,7,49.6,44.4,0,0,0,20,51,1,6,7,3,3,0,,2.6,0.8,2.5,100.0
ヘイルマンラウラ,02,日立リヴァーレ,5,10,55,19,6,34.5,23.6,0,0,0,11,33,1,4,7,0,0,0,,1.9,1.1,5.3,
ヘイルマンラウラ,11,日立リヴァーレ,5,6,25,13,1,52.0,48.0,0,0,0,5,15,0,0,2,1,0,0,,2.2,0.8,3.3,0.0
マナバットアレオナデニス,01,東レアローズ,16,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
マナバットアレオナデニス,02,東レアローズ,16,1,3,1,0,33.3,33.3,0,0,0,1,1,0,0,0,0,0,0,,1.0,1.0,0.0,
マナバットアレオナデニス,11,東レアローズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
マナバットアレオナデニス,12,東レアローズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
ミハイロヴィッチブランキツァ,01,JTマーヴェラス,9,15,195,94,18,48.2,39.0,42,21,6,8,45,3,8,11,2,1,0,50.0,6.3,0.5,8.3,50.0
ミハイロヴィッチブランキツァ,02,JTマーヴェラス,9,19,266,111,29,41.7,30.8,52,20,9,6,55,4,6,24,1,0,1,38.5,5.8,0.3,15.5,50.0
ミハイロヴィッチブランキツァ,11,JTマーヴェラス,9,27,418,168,30,40.2,33.0,88,33,7,5,104,5,7,39,11,2,6,37.5,6.2,0.2,12.5,45.5
ミハイロヴィッチブランキツァ,12,JTマーヴェラス,9,12,188,90,10,47.9,42.6,39,18,4,2,42,0,6,13,8,4,1,46.2,7.5,0.2,4.2,56.2
モクシ―チャッチュオン,01,PFUブルーキャッツ,19,16,158,57,11,36.1,29.1,19,7,1,7,45,2,6,9,135,53,21,36.8,3.6,0.4,6.1,47.0
モクシ―チャッチュオン,02,PFUブルーキャッツ,19,17,136,49,13,36.0,26.5,22,12,1,5,48,3,5,12,117,44,30,54.5,2.9,0.3,9.9,50.4
モクシ―チャッチュオン,11,PFUブルーキャッツ,19,16,134,48,14,35.8,25.4,27,6,7,2,38,3,6,7,85,32,27,22.2,3.0,0.1,8.6,53.5
モクシ―チャッチュオン,12,PFUブルーキャッツ,19,11,106,37,11,34.9,24.5,18,5,4,4,44,2,3,7,76,39,16,27.8,3.4,0.4,6.8,61.8
三橋聡恵,11,PFUブルーキャッツ,8,17,7,1,1,14.3,0.0,0,0,0,0,19,0,4,2,3,2,1,,0.1,0.0,-2.6,83.3
三浦茉実,01,埼玉上尾メディックス,9,12,4,2,0,50.0,50.0,0,0,0,0,5,0,0,1,4,3,0,,0.2,0.0,5.0,75.0
三浦茉実,02,埼玉上尾メディックス,9,5,2,1,0,50.0,50.0,0,0,0,0,5,1,0,2,0,0,0,,0.2,0.0,30.0,
三浦茉実,11,埼玉上尾メディックス,9,4,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,,0.0,0.2,,0.0
三浦茉実,12,埼玉上尾メディックス,9,9,16,1,0,6.2,6.2,0,0,0,3,21,0,0,10,0,0,0,,0.1,0.3,11.9,
上坂瑠子,01,日立リヴァーレ,18,11,64,25,5,39.1,31.2,2,1,0,0,17,1,1,3,25,9,3,50.0,2.3,0.0,8.8,42.0
上坂瑠子,02,日立リヴァーレ,18,10,100,34,5,34.0,29.0,8,1,0,1,32,1,2,10,56,27,12,12.5,3.4,0.1,9.4,58.9
上坂瑠子,11,日立リヴァーレ,18,20,227,82,12,36.1,30.8,19,5,3,1,67,2,8,19,47,18,14,26.3,4.1,0.0,7.1,53.2
上坂瑠子,12,日立リヴァーレ,18,5,54,14,6,25.9,14.8,6,1,1,0,14,1,0,5,45,23,7,16.7,2.8,0.0,16.1,58.9
上野香織,01,NECレッドロケッツ,6,3,35,10,4,28.6,17.1,0,0,0,1,11,0,3,1,0,0,0,,3.3,0.3,-4.5,
上野香織,02,NECレッドロケッツ,6,7,7,3,1,42.9,28.6,0,0,0,0,9,0,1,4,0,0,0,,0.4,0.0,8.3,
上野香織,11,NECレッドロケッツ,6,19,58,27,3,46.6,41.4,1,0,0,12,37,3,13,11,2,0,0,0.0,1.4,0.6,6.8,0.0
上野香織,12,NECレッドロケッツ,6,4,8,4,0,50.0,50.0,1,1,0,1,10,1,1,5,0,0,0,100.0,1.0,0.2,20.0,
中元南,01,デンソーエアリービーズ,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中元南,02,デンソーエアリービーズ,1,6,44,18,2,40.9,36.4,2,1,0,1,22,2,3,7,2,1,0,50.0,3.0,0.2,13.6,50.0
中元南,11,デンソーエアリービーズ,1,6,36,8,6,22.2,5.6,3,0,0,0,22,1,4,8,3,1,1,0.0,1.3,0.0,9.1,50.0
中元南,12,デンソーエアリービーズ,1,4,19,6,1,31.6,26.3,2,0,0,0,8,0,0,3,0,0,0,0.0,1.5,0.0,9.4,
中屋夏澄,11,トヨタ車体クインシーズ,16,1,3,2,1,66.7,33.3,0,0,0,0,0,0,0,0,0,0,0,,2.0,0.0,,
中島未来,01,東レアローズ,11,29,0,0,0,,,0,0,0,0,0,0,0,0,86,36,23,,0.0,0.0,,55.2
中島未来,02,東レアローズ,11,20,0,0,0,,,0,0,0,0,0,0,0,0,99,57,13,,0.0,0.0,,64.1
中島未来,11,東レアローズ,11,20,0,0,0,,,0,0,0,0,0,0,0,0,53,30,8,,0.0,0.0,,64.2
中島未来,12,東レアローズ,11,10,0,0,0,,,0,0,0,0,0,0,0,0,49,18,11,,0.0,0.0,,48.0
中川千世,01,デンソーエアリービーズ,10,13,0,0,0,,,0,0,0,0,0,0,0,0,4,2,2,,0.0,0.0,,75.0
中川千世,02,デンソーエアリービーズ,10,24,0,0,0,,,0,0,0,0,0,0,0,0,4,1,2,,0.0,0.0,,50.0
中川千世,11,デンソーエアリービーズ,10,18,0,0,0,,,0,0,0,0,0,0,0,0,7,1,4,,0.0,0.0,,42.9
中川千世,12,デンソーエアリービーズ,10,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川美柚,01,久光製薬スプリングス,24,14,41,12,5,29.3,17.1,1,0,0,5,34,0,1,6,71,16,28,0.0,0.9,0.4,3.7,42.3
中川美柚,02,久光製薬スプリングス,24,3,22,11,1,50.0,45.5,0,0,0,1,13,0,2,2,44,17,14,,3.7,0.3,0.0,54.5
中川美柚,11,久光製薬スプリングス,24,6,2,1,0,50.0,50.0,0,0,0,1,0,0,0,0,0,0,0,,0.2,0.2,,
中川美柚,12,久光製薬スプリングス,24,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中田紫乃,01,東レアローズ,9,19,81,21,4,25.9,21.0,2,0,0,4,53,1,1,20,153,75,30,0.0,1.1,0.2,10.8,58.8
中田紫乃,11,東レアローズ,9,20,77,28,4,36.4,31.2,1,1,0,5,55,0,1,22,152,53,47,100.0,1.4,0.2,9.5,50.3
中田紫乃,12,東レアローズ,9,10,51,21,4,41.2,33.3,3,0,0,5,37,2,3,15,95,30,22,0.0,2.1,0.5,13.5,43.2
丸山亜季,01,岡山シーガルズ,20,22,0,0,0,,,0,0,0,0,0,0,0,0,38,17,7,,0.0,0.0,,53.9
丸山亜季,02,岡山シーガルズ,20,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
丸山紗季,01,KUROBEアクアフェアリーズ,1,15,98,38,6,38.8,32.7,0,0,0,9,51,3,5,13,3,3,0,,2.5,0.6,9.8,100.0
丸山紗季,02,KUROBEアクアフェアリーズ,1,14,63,17,3,27.0,22.2,0,0,0,1,35,1,2,17,5,1,0,,1.2,0.1,13.6,20.0
丸山紗季,11,KUROBEアクアフェアリーズ,1,25,143,58,11,40.6,32.9,1,0,0,10,66,2,2,20,19,3,3,0.0,2.3,0.4,9.8,23.7
丸山紗季,12,KUROBEアクアフェアリーズ,1,10,65,23,6,35.4,26.2,2,1,0,1,42,1,2,10,4,1,1,50.0,2.3,0.1,7.1,37.5
丸山裕子,01,埼玉上尾メディックス,20,5,9,5,0,55.6,55.6,0,0,0,0,11,0,1,3,0,0,0,,1.0,0.0,4.5,
丸山裕子,02,埼玉上尾メディックス,20,4,10,4,0,40.0,40.0,0,0,0,1,9,0,1,2,1,0,0,,1.0,0.2,2.8,0.0
丸山裕子,11,埼玉上尾メディックス,20,2,4,2,0,50.0,50.0,0,0,0,1,3,0,1,1,1,0,0,,1.0,0.5,0.0,0.0
丸山裕子,12,埼玉上尾メディックス,20,6,14,9,0,64.3,64.3,0,0,0,1,14,0,3,3,0,0,0,,1.5,0.2,0.0,
井上奈々朱,01,東レアローズ,1,27,69,30,4,43.5,37.7,0,0,0,4,88,4,8,23,1,0,0,,1.1,0.1,8.8,0.0
井上奈々朱,02,東レアローズ,1,15,52,26,4,50.0,42.3,0,0,0,13,42,1,3,15,1,1,0,,1.7,0.9,9.5,100.0
井上奈々朱,11,東レアローズ,1,5,9,4,1,44.4,33.3,0,0,0,2,6,0,0,3,0,0,0,,0.8,0.4,12.5,
井上奈々朱,12,東レアローズ,1,2,2,0,1,0.0,-50.0,0,0,0,0,3,0,2,0,0,0,0,,0.0,0.0,-16.7,
井上愛里沙,01,久光製薬スプリングス,22,10,106,40,2,37.7,35.8,4,1,0,3,20,1,3,5,29,6,8,25.0,4.0,0.3,7.5,34.5
井上愛里沙,02,久光製薬スプリングス,22,9,106,46,4,43.4,39.6,6,1,0,1,41,4,2,16,27,18,6,16.7,5.1,0.1,18.3,77.8
井上愛里沙,11,久光製薬スプリングス,22,5,64,15,2,23.4,20.3,5,0,1,0,27,4,1,8,20,6,8,0.0,3.0,0.0,21.3,50.0
井上愛里沙,12,久光製薬スプリングス,22,2,12,6,0,50.0,50.0,0,0,0,1,4,1,0,1,7,4,2,,3.0,0.5,31.2,71.4
井上美咲,01,埼玉上尾メディックス,13,28,5,4,0,80.0,80.0,1,1,0,9,102,4,8,37,1,0,0,100.0,0.1,0.3,11.0,0.0
井上美咲,02,埼玉上尾メディックス,13,16,5,3,0,60.0,60.0,0,0,0,0,63,4,3,25,1,0,0,,0.2,0.0,15.1,0.0
井上美咲,11,埼玉上尾メディックス,13,17,4,3,0,75.0,75.0,0,0,0,5,44,0,2,21,1,0,0,,0.2,0.3,10.8,0.0
井上美咲,12,埼玉上尾メディックス,13,15,6,4,1,66.7,50.0,0,0,0,0,59,4,7,17,1,0,0,,0.3,0.0,11.0,0.0
今村優香,01,久光製薬スプリングス,12,7,75,22,8,29.3,18.7,3,0,0,0,21,0,2,5,20,9,3,0.0,3.1,0.0,3.6,52.5
今村優香,02,久光製薬スプリングス,12,7,70,30,1,42.9,41.4,2,1,0,0,25,1,3,11,19,8,2,50.0,4.3,0.0,12.0,47.4
今村優香,11,久光製薬スプリングス,12,14,162,57,8,35.2,30.2,13,5,1,6,57,2,6,24,63,14,19,38.5,4.1,0.4,11.4,37.3
今村優香,12,久光製薬スプリングス,12,14,172,57,13,33.1,25.6,5,0,2,4,53,4,4,11,56,24,15,0.0,4.1,0.3,10.8,56.2
伊藤望,01,東レアローズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤望,02,東レアローズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤望,11,東レアローズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木萌,01,岡山シーガルズ,7,22,264,91,9,34.5,31.1,3,1,0,2,68,1,3,8,113,44,36,33.3,4.1,0.1,3.3,54.9
佐々木萌,02,岡山シーガルズ,7,18,234,73,7,31.2,28.2,2,0,0,3,64,1,1,13,92,46,22,0.0,4.1,0.2,6.2,62.0
佐々木萌,11,岡山シーガルズ,7,23,238,68,12,28.6,23.5,5,0,0,1,62,3,1,13,156,70,28,0.0,3.0,0.0,9.7,53.8
佐々木萌,12,岡山シーガルズ,7,13,155,48,8,31.0,25.8,3,0,0,4,41,1,1,12,110,51,20,0.0,3.7,0.3,9.1,55.5
佐藤優花,01,埼玉上尾メディックス,10,5,8,6,0,75.0,75.0,0,0,0,0,4,0,0,0,13,7,2,,1.2,0.0,0.0,61.5
佐藤優花,02,埼玉上尾メディックス,10,2,10,2,0,20.0,20.0,0,0,0,0,3,0,1,1,10,4,1,,1.0,0.0,0.0,45.0
佐藤優花,11,埼玉上尾メディックス,10,1,5,1,2,20.0,-20.0,0,0,0,0,1,0,0,0,3,0,1,,1.0,0.0,0.0,16.7
佐藤優花,12,埼玉上尾メディックス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤澪,01,トヨタ車体クインシーズ,2,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤澪,02,トヨタ車体クインシーズ,2,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤澪,11,トヨタ車体クインシーズ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤澪,12,トヨタ車体クインシーズ,2,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
佐藤美弥,01,日立リヴァーレ,8,18,1,0,0,0.0,0.0,0,0,0,6,52,3,6,20,0,0,0,,0.0,0.3,12.5,
佐藤美弥,02,日立リヴァーレ,8,11,4,1,0,25.0,25.0,0,0,0,1,38,1,3,9,0,0,0,,0.1,0.1,6.6,
佐藤美弥,11,日立リヴァーレ,8,28,9,5,0,55.6,55.6,0,0,0,8,80,0,7,18,2,2,0,,0.2,0.3,3.4,100.0
佐藤美弥,12,日立リヴァーレ,8,17,6,4,0,66.7,66.7,0,0,0,1,49,0,4,14,0,0,0,,0.2,0.1,5.1,
佐野伶奈,01,デンソーエアリービーズ,23,5,28,11,4,39.3,25.0,2,0,1,2,11,2,0,2,0,0,0,0.0,2.2,0.4,22.7,
佐野伶奈,02,デンソーエアリービーズ,23,4,18,3,0,16.7,16.7,1,0,0,0,5,0,2,1,0,0,0,0.0,0.8,0.0,-5.0,
倉見夏乃,01,KUROBEアクアフェアリーズ,2,8,33,9,1,27.3,24.2,0,0,0,2,25,0,2,8,2,1,0,,1.1,0.2,6.0,50.0
倉見夏乃,02,KUROBEアクアフェアリーズ,2,1,3,2,0,66.7,66.7,0,0,0,0,1,0,0,0,0,0,0,,2.0,0.0,0.0,
倉見夏乃,11,KUROBEアクアフェアリーズ,2,20,70,30,2,42.9,40.0,2,1,0,6,59,3,1,19,3,1,1,50.0,1.5,0.3,12.7,50.0
倉見夏乃,12,KUROBEアクアフェアリーズ,2,5,20,5,0,25.0,25.0,0,0,0,1,7,0,1,1,0,0,0,,1.0,0.2,0.0,
入澤まい,01,日立リヴァーレ,20,24,55,25,5,45.5,36.4,0,0,0,13,76,5,13,25,0,0,0,,1.0,0.5,10.5,
入澤まい,02,日立リヴァーレ,20,13,54,23,6,42.6,31.5,0,0,0,5,36,3,4,20,0,0,0,,1.8,0.4,19.4,
入澤まい,11,日立リヴァーレ,20,25,102,48,12,47.1,35.3,0,0,0,10,84,11,13,22,3,1,0,,1.9,0.4,15.8,33.3
入澤まい,12,日立リヴァーレ,20,17,93,37,6,39.8,33.3,0,0,0,23,39,3,11,14,2,1,0,,2.2,1.4,9.6,50.0
兵頭由希,01,デンソーエアリービーズ,24,7,17,4,1,23.5,17.6,1,0,0,0,20,1,0,8,21,4,6,0.0,0.6,0.0,15.0,33.3
兵頭由希,02,デンソーエアリービーズ,24,13,2,1,0,50.0,50.0,0,0,0,0,21,2,0,3,3,1,0,,0.1,0.0,13.1,33.3
兵頭由希,11,デンソーエアリービーズ,24,15,59,24,2,40.7,37.3,3,1,1,0,38,4,1,11,19,5,4,33.3,1.6,0.0,17.1,36.8
兵頭由希,12,デンソーエアリービーズ,24,7,18,5,0,27.8,27.8,0,0,0,1,12,0,0,4,0,0,0,,0.7,0.1,8.3,
内瀬戸真実,01,トヨタ車体クインシーズ,5,21,213,71,13,33.3,27.2,11,4,3,12,62,1,4,15,88,53,16,36.4,3.4,0.6,6.0,69.3
内瀬戸真実,02,トヨタ車体クインシーズ,5,9,71,27,4,38.0,32.4,2,0,0,2,41,3,3,11,52,25,11,0.0,3.0,0.2,12.2,58.7
内瀬戸真実,11,トヨタ車体クインシーズ,5,19,133,42,12,31.6,22.6,13,2,0,5,59,0,1,15,144,55,47,15.4,2.2,0.3,5.9,54.5
内瀬戸真実,12,トヨタ車体クインシーズ,5,13,99,34,7,34.3,27.3,6,0,2,1,53,2,1,15,83,42,19,0.0,2.6,0.1,10.4,62.0
加藤光,01,久光製薬スプリングス,25,16,0,0,0,,,0,0,0,0,34,3,5,14,0,0,0,,0.0,0.0,15.4,
加藤光,02,久光製薬スプリングス,25,15,6,2,1,33.3,16.7,0,0,0,0,25,3,2,12,4,1,2,,0.1,0.0,22.0,50.0
加藤光,11,久光製薬スプリングス,25,8,0,0,0,,,0,0,0,0,8,0,0,2,0,0,0,,0.0,0.0,6.2,
加藤光,12,久光製薬スプリングス,25,7,0,0,0,,,0,0,0,0,8,0,2,1,0,0,0,,0.0,0.0,-3.1,
南美寿希,01,KUROBEアクアフェアリーズ,8,13,3,2,0,66.7,66.7,0,0,0,6,42,0,1,10,0,0,0,,0.2,0.5,5.4,
南美寿希,02,KUROBEアクアフェアリーズ,8,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
南美寿希,11,KUROBEアクアフェアリーズ,8,23,5,3,0,60.0,60.0,0,0,0,1,85,0,2,20,0,0,0,,0.1,0.0,5.3,
南美寿希,12,KUROBEアクアフェアリーズ,8,9,8,2,0,25.0,25.0,2,0,0,0,39,2,0,11,2,0,0,0.0,0.2,0.0,12.2,0.0
及川真夢,01,岡山シーガルズ,8,11,6,1,0,16.7,16.7,0,0,0,2,11,0,0,3,0,0,0,,0.1,0.2,6.8,
及川真夢,02,岡山シーガルズ,8,9,3,0,2,0.0,-66.7,0,0,0,1,14,1,0,3,0,0,0,,0.0,0.1,12.5,
及川真夢,12,岡山シーガルズ,8,3,7,4,0,57.1,57.1,0,0,0,0,8,0,0,2,0,0,0,,1.3,0.0,6.2,
古藤千鶴,01,久光製薬スプリングス,2,27,11,5,0,45.5,45.5,0,0,0,6,113,8,2,43,0,0,0,,0.2,0.2,16.2,
古藤千鶴,02,久光製薬スプリングス,2,9,3,2,0,66.7,66.7,0,0,0,1,27,0,2,8,0,0,0,,0.2,0.1,5.6,
古藤千鶴,11,久光製薬スプリングス,2,3,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
古藤千鶴,12,久光製薬スプリングス,2,7,3,2,0,66.7,66.7,0,0,0,0,29,0,0,4,0,0,0,,0.3,0.0,3.4,
古谷ちなみ,01,NECレッドロケッツ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古谷ちなみ,02,NECレッドロケッツ,18,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古賀紗理那,01,NECレッドロケッツ,2,18,165,60,7,36.4,32.1,10,4,0,7,63,3,5,17,87,42,21,40.0,3.3,0.4,9.5,60.3
古賀紗理那,02,NECレッドロケッツ,2,22,235,67,12,28.5,23.4,36,7,3,6,98,5,10,39,94,41,23,19.4,3.0,0.3,12.5,55.9
古賀紗理那,11,NECレッドロケッツ,2,24,238,73,6,30.7,28.2,20,4,2,6,77,4,13,17,156,62,39,20.0,3.0,0.2,6.5,52.2
古賀紗理那,12,NECレッドロケッツ,2,15,177,50,6,28.2,24.9,18,4,1,8,44,1,7,10,111,48,29,22.2,3.3,0.5,4.0,56.3
吉安遥,01,PFUブルーキャッツ,3,13,10,0,2,0.0,-20.0,2,0,0,0,12,0,2,1,52,26,13,0.0,0.0,0.0,-2.1,62.5
吉安遥,02,PFUブルーキャッツ,3,13,1,0,0,0.0,0.0,1,0,0,0,14,0,0,5,11,4,3,0.0,0.0,0.0,8.9,50.0
吉安遥,11,PFUブルーキャッツ,3,4,0,0,0,,,0,0,0,0,2,0,0,1,5,1,2,,0.0,0.0,12.5,40.0
吉安遥,12,PFUブルーキャッツ,3,7,3,2,0,66.7,66.7,3,2,0,0,0,0,0,0,7,4,1,66.7,0.3,0.0,,64.3
吉岡美晴,01,岡山シーガルズ,4,4,17,4,1,23.5,17.6,0,0,0,0,4,0,0,1,3,0,2,,1.0,0.0,6.2,33.3
吉岡美晴,02,岡山シーガルズ,4,5,46,18,2,39.1,34.8,0,0,0,0,10,1,0,3,19,10,3,,3.6,0.0,17.5,60.5
