名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
西村晃一,2001-02,NECブルーロケッツ,8,6,14,0,0,0,,,0,0,0,0,0,0,0,0,103,70,0,0,,0.0,0.0,,68.0
西澤吉邦,2000-12,パナソニックパンサーズ,7,48,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西澤吉邦,2001-01,パナソニックパンサーズ,7,6,4,4,3,0,75.0,75.0,0,0,0,1,7,0,1,0,0,0,0,4,,0.75,0.25,-3.6,
西澤吉邦,2001-02,パナソニックパンサーズ,7,14,12,11,5,2,45.5,27.3,0,0,0,8,37,0,3,6,0,0,0,13,,0.42,0.67,2.0,
西田靖宏,2000-12,NTT西日本レグルス,8,24,8,68,36,6,52.9,44.1,19,11,3,1,37,1,8,10,15,9,0,38,57.9,4.5,0.12,4.1,60.0
西田靖宏,2001-01,NTT西日本レグルス,8,7,24,211,92,17,43.6,35.5,58,26,7,4,74,4,16,9,29,20,0,100,44.8,3.83,0.17,3.0,69.0
西田靖宏,2001-02,NTT西日本レグルス,8,18,31,278,125,33,45.0,33.1,100,39,14,14,90,4,19,11,20,12,0,143,39.0,4.03,0.45,2.2,60.0
諸隈直樹,2001-01,富士フイルム・プラネッツ,1,8,8,30,13,4,43.3,30.0,10,4,1,1,11,0,4,1,8,6,0,14,40.0,1.62,0.12,-6.8,75.0
諸隈直樹,2001-02,富士フイルム・プラネッツ,1,14,13,70,32,7,45.7,35.7,24,11,3,8,45,2,11,9,42,26,0,42,45.8,2.46,0.62,3.3,61.9
足立和弘,2000-12,NECブルーロケッツ,17,60,6,12,7,3,58.3,33.3,2,0,1,3,7,0,2,0,7,6,0,10,0.0,1.17,0.5,-7.1,85.7
足立和弘,2001-01,NECブルーロケッツ,17,6,1,1,0,0,0.0,0.0,1,0,0,0,3,1,0,0,1,1,0,1,0.0,0.0,0.0,33.3,100.0
足立和弘,2001-02,NECブルーロケッツ,17,14,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
近藤康史,2000-12,富士フイルム・プラネッツ,12,24,8,18,10,2,55.6,44.4,4,1,1,3,18,0,1,4,18,10,0,13,25.0,1.25,0.38,4.2,55.6
近藤康史,2001-01,富士フイルム・プラネッツ,12,9,24,100,42,13,42.0,29.0,20,6,4,9,87,2,6,12,62,43,0,53,30.0,1.75,0.38,4.0,69.4
酒井新悟,2000-12,堺ブレイザーズ,22,48,19,0,0,0,,,0,0,0,0,0,0,0,0,128,100,0,0,,0.0,0.0,,78.1
酒井新悟,2001-01,堺ブレイザーズ,22,7,30,0,0,0,,,0,0,0,0,0,0,0,0,209,167,0,0,,0.0,0.0,,79.9
酒井新悟,2001-02,堺ブレイザーズ,22,14,30,0,0,0,,,0,0,0,0,0,0,0,0,220,180,0,0,,0.0,0.0,,81.8
野々山悟,2000-12,堺ブレイザーズ,3,48,15,32,15,1,46.9,43.8,0,0,0,4,33,1,3,4,1,1,0,20,,1.0,0.27,3.8,100.0
野々山悟,2001-01,堺ブレイザーズ,3,7,19,12,6,1,50.0,41.7,0,0,0,4,16,0,2,1,2,2,0,10,,0.32,0.21,-1.6,100.0
野々山悟,2001-02,堺ブレイザーズ,3,14,27,2,0,0,0.0,0.0,0,0,0,2,15,0,1,3,1,1,0,2,,0.0,0.07,3.3,100.0
金牧貴久,2000-12,富士フイルム・プラネッツ,8,24,5,18,8,4,44.4,22.2,5,1,1,2,9,0,2,3,18,13,0,10,20.0,1.6,0.4,2.8,72.2
金牧貴久,2001-01,富士フイルム・プラネッツ,8,4,4,3,1,0,33.3,33.3,1,0,0,1,3,0,0,2,0,0,0,2,0.0,0.25,0.25,16.7,
金牧貴久,2001-02,富士フイルム・プラネッツ,8,14,14,35,18,3,51.4,42.9,8,4,2,4,9,1,2,1,0,0,0,23,50.0,1.29,0.29,8.3,
金近潤,2000-12,NTT西日本レグルス,3,24,8,58,29,5,50.0,41.4,16,8,2,1,32,3,4,10,38,28,0,33,50.0,3.62,0.12,14.1,73.7
金近潤,2001-01,NTT西日本レグルス,3,7,25,139,68,13,48.9,39.6,53,24,7,5,95,5,14,21,68,53,0,78,45.3,2.72,0.2,7.1,77.9
金近潤,2001-02,NTT西日本レグルス,3,18,31,213,97,23,45.5,34.7,74,28,10,2,143,10,24,32,80,64,0,109,37.8,3.13,0.06,8.4,80.0
鈴木孝政,2000-12,旭化成スパーキッズ,8,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木孝政,2001-01,旭化成スパーキッズ,8,8,10,34,15,4,44.1,32.4,1,0,0,3,28,2,7,1,58,32,0,20,0.0,1.5,0.3,1.8,55.2
鈴木孝政,2001-02,旭化成スパーキッズ,8,14,4,13,6,0,46.2,46.2,0,0,0,1,13,0,3,1,9,8,0,7,,1.5,0.25,-3.8,88.9
鎌田修,2000-12,NECブルーロケッツ,14,60,18,103,43,6,41.7,35.9,29,15,1,2,44,1,10,6,0,0,0,46,51.7,2.39,0.11,0.0,
鎌田修,2001-01,NECブルーロケッツ,14,6,16,4,1,1,25.0,0.0,2,0,0,2,19,0,2,5,0,0,0,3,0.0,0.06,0.12,3.9,
鎌田修,2001-02,NECブルーロケッツ,14,14,18,0,0,0,,,0,0,0,0,22,0,5,2,0,0,0,0,,0.0,0.0,-3.4,
青山繁,2000-12,富士フイルム・プラネッツ,6,24,8,40,18,3,45.0,37.5,5,2,2,5,25,1,4,4,57,44,0,24,40.0,2.25,0.62,4.0,77.2
青山繁,2001-01,富士フイルム・プラネッツ,6,9,31,195,86,13,44.1,37.4,25,9,2,13,109,7,15,21,224,184,0,106,36.0,2.77,0.42,7.8,82.1
青山繁,2001-02,富士フイルム・プラネッツ,6,14,24,140,57,16,40.7,29.3,13,4,3,11,72,2,8,7,162,139,0,70,30.8,2.38,0.46,2.4,85.8
青木一平,2000-12,NECブルーロケッツ,10,60,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
青木一平,2001-02,NECブルーロケッツ,10,12,12,24,11,1,45.8,41.7,0,0,0,5,31,0,2,3,0,0,0,16,,0.92,0.42,0.8,
高杉洋平,2000-12,東レアローズ,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高杉洋平,2001-01,東レアローズ,16,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高杉洋平,2001-02,東レアローズ,16,8,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
高橋智則,2000-12,堺ブレイザーズ,9,48,13,25,10,4,40.0,24.0,0,0,0,2,21,0,5,4,61,38,0,12,,0.77,0.15,-1.2,62.3
高橋智則,2001-01,堺ブレイザーズ,9,7,29,113,59,6,52.2,46.9,2,2,0,14,112,4,20,27,236,179,0,77,100.0,2.03,0.48,5.1,75.8
高橋智則,2001-02,堺ブレイザーズ,9,14,28,94,48,6,51.1,44.7,2,0,1,14,123,2,14,22,180,131,0,64,0.0,1.71,0.5,3.3,72.8
高階哲也,2001-01,日立国分トルメンタ,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高階哲也,2001-02,日立国分トルメンタ,11,14,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
魚井貞夫,2001-02,堺ブレイザーズ,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
齋藤信治,2000-12,東レアローズ,7,60,18,150,63,15,42.0,32.0,54,22,6,11,62,1,6,17,0,0,0,75,40.7,3.5,0.61,6.0,
齋藤信治,2001-01,東レアローズ,7,6,20,128,74,8,57.8,51.6,49,27,5,8,58,2,13,7,0,0,0,84,55.1,3.7,0.4,0.9,
齋藤信治,2001-02,東レアローズ,7,14,23,213,94,20,44.1,34.7,69,28,7,9,78,2,13,13,0,0,0,105,40.6,4.09,0.39,2.6,
齋藤学,2001-01,JTサンダーズ,9,4,2,1,1,0,100.0,100.0,0,0,0,0,3,0,1,0,0,0,0,1,,0.5,0.0,-8.3,
