名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
椿山竜介,2017-01,豊田合成トレフェルサ,14,7,4,2,0,50.0,50.0,0,0,0,0,8,0,1,4,0,0,0,2,,0.29,0.0,9.4,
椿山竜介,2017-02,豊田合成トレフェルサ,14,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,0,0,0,1,,1.0,0.0,25.0,
横田一義,2016-10,堺ブレイザーズ,12,2,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
横田一義,2016-11,堺ブレイザーズ,12,8,0,0,0,,,0,0,0,0,12,0,3,4,0,0,0,0,,0.0,0.0,2.1,
横田一義,2016-12,堺ブレイザーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横田一義,2017-01,堺ブレイザーズ,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橘尚吾,2016-10,FC東京,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橘尚吾,2016-11,FC東京,13,7,6,1,0,16.7,16.7,0,0,0,0,3,0,0,2,13,8,0,1,,0.14,0.0,16.7,61.5
橘尚吾,2016-12,FC東京,13,7,8,3,1,37.5,25.0,0,0,0,0,11,0,2,2,25,16,0,3,,0.43,0.0,0.0,64.0
橘尚吾,2017-01,FC東京,13,11,0,0,0,,,0,0,0,0,0,0,0,0,9,3,0,0,,0.0,0.0,,33.3
橘尚吾,2017-02,FC東京,13,3,0,0,0,,,0,0,0,0,0,0,0,0,8,3,0,0,,0.0,0.0,,37.5
橘裕也,2016-10,FC東京,3,3,0,0,0,,,0,0,0,0,0,0,0,0,17,13,0,0,,0.0,0.0,,76.5
橘裕也,2016-11,FC東京,3,24,0,0,0,,,0,0,0,0,0,0,0,0,148,103,0,0,,0.0,0.0,,69.6
橘裕也,2016-12,FC東京,3,13,0,0,0,,,0,0,0,0,0,0,0,0,46,27,0,0,,0.0,0.0,,58.7
橘裕也,2017-01,FC東京,3,25,0,0,0,,,0,0,0,0,0,0,0,0,147,81,0,0,,0.0,0.0,,55.1
橘裕也,2017-02,FC東京,3,10,0,0,0,,,0,0,0,0,0,0,0,0,65,47,0,0,,0.0,0.0,,72.3
永野健,2016-10,パナソニックパンサーズ,17,3,0,0,0,,,0,0,0,0,0,0,0,0,18,15,0,0,,0.0,0.0,,83.3
永野健,2016-11,パナソニックパンサーズ,17,26,0,0,0,,,0,0,0,0,0,0,0,0,97,74,0,0,,0.0,0.0,,76.3
永野健,2016-12,パナソニックパンサーズ,17,15,0,0,0,,,0,0,0,0,0,0,0,0,61,41,0,0,,0.0,0.0,,67.2
永野健,2017-01,パナソニックパンサーズ,17,26,0,0,0,,,0,0,0,0,0,0,0,0,115,71,0,0,,0.0,0.0,,61.7
永野健,2017-02,パナソニックパンサーズ,17,9,0,0,0,,,0,0,0,0,0,0,0,0,41,31,0,0,,0.0,0.0,,75.6
池田政之,2016-10,パナソニックパンサーズ,11,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
池田政之,2016-11,パナソニックパンサーズ,11,20,4,2,0,50.0,50.0,2,1,0,1,1,0,0,1,0,0,0,3,50.0,0.1,0.05,25.0,
池田政之,2016-12,パナソニックパンサーズ,11,13,19,10,1,52.6,47.4,3,1,0,1,4,0,1,1,0,0,0,11,33.3,0.77,0.08,0.0,
池田政之,2017-01,パナソニックパンサーズ,11,22,95,46,4,48.4,44.2,23,14,2,4,40,1,11,7,0,0,0,51,60.9,2.09,0.18,0.0,
池田政之,2017-02,パナソニックパンサーズ,11,5,32,15,3,46.9,37.5,9,4,1,1,10,0,3,3,0,0,0,16,44.4,3.0,0.2,0.0,
浅野博亮,2017-01,ジェイテクトSTINGS,19,12,35,11,2,31.4,25.7,1,1,0,0,17,0,0,6,44,24,0,11,100.0,0.92,0.0,8.8,54.5
浅野博亮,2017-02,ジェイテクトSTINGS,19,2,8,5,0,62.5,62.5,1,1,0,0,4,0,1,0,13,9,0,5,100.0,2.5,0.0,-6.2,69.2
深津旭弘,2016-10,JTサンダーズ,3,5,0,0,0,,,0,0,0,1,20,0,0,8,1,0,0,1,,0.0,0.2,10.0,0.0
深津旭弘,2016-11,JTサンダーズ,3,24,4,2,1,50.0,25.0,0,0,0,6,107,5,6,31,2,0,0,13,,0.08,0.25,10.5,0.0
深津旭弘,2016-12,JTサンダーズ,3,15,4,1,1,25.0,0.0,0,0,0,1,41,1,1,14,0,0,0,3,,0.07,0.07,10.4,
深津旭弘,2017-01,JTサンダーズ,3,24,6,3,0,50.0,50.0,0,0,0,9,86,4,2,32,0,0,0,16,,0.12,0.38,13.4,
深津旭弘,2017-02,JTサンダーズ,3,8,2,1,0,50.0,50.0,0,0,0,4,28,1,3,9,0,0,0,6,,0.12,0.5,8.9,
深津英臣,2016-10,パナソニックパンサーズ,2,3,2,2,0,100.0,100.0,0,0,0,0,21,1,2,6,3,0,0,3,,0.67,0.0,9.5,0.0
深津英臣,2016-11,パナソニックパンサーズ,2,26,7,4,0,57.1,57.1,0,0,0,2,102,5,9,32,2,0,0,11,,0.15,0.08,10.5,0.0
深津英臣,2016-12,パナソニックパンサーズ,2,15,3,2,0,66.7,66.7,0,0,0,1,72,6,3,35,0,0,0,9,,0.13,0.07,19.4,
深津英臣,2017-01,パナソニックパンサーズ,2,26,8,5,1,62.5,50.0,0,0,0,3,125,6,8,47,0,0,0,14,,0.19,0.12,12.6,
深津英臣,2017-02,パナソニックパンサーズ,2,9,3,0,0,0.0,0.0,0,0,0,1,38,0,3,14,0,0,0,1,,0.0,0.11,7.2,
清水邦広,2016-10,パナソニックパンサーズ,1,3,26,14,1,53.8,50.0,5,2,1,2,12,0,4,2,0,0,0,16,40.0,4.67,0.67,-4.2,
清水邦広,2016-11,パナソニックパンサーズ,1,26,183,105,11,57.4,51.4,56,32,2,14,96,4,15,30,3,3,0,123,57.1,4.04,0.54,8.1,100.0
清水邦広,2016-12,パナソニックパンサーズ,1,14,131,68,10,51.9,44.3,50,23,5,6,45,3,13,11,0,0,0,77,46.0,4.86,0.43,5.6,
清水邦広,2017-01,パナソニックパンサーズ,1,4,31,9,5,29.0,12.9,10,3,1,0,10,0,2,2,0,0,0,9,30.0,2.25,0.0,0.0,
清野真一,2016-10,ジェイテクトSTINGS,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
清野真一,2016-11,ジェイテクトSTINGS,5,2,6,4,0,66.7,66.7,3,2,0,0,4,0,0,4,0,0,0,4,66.7,2.0,0.0,25.0,
清野真一,2016-12,ジェイテクトSTINGS,5,4,9,6,0,66.7,66.7,3,3,0,0,9,1,3,2,0,0,0,7,100.0,1.5,0.0,8.3,
清野真一,2017-01,ジェイテクトSTINGS,5,6,23,5,4,21.7,4.3,6,0,2,0,13,0,4,3,0,0,0,5,0.0,0.83,0.0,-1.9,
渡辺俊介,2016-10,東レアローズ,6,2,0,0,0,,,0,0,0,0,0,0,0,0,11,8,0,0,,0.0,0.0,,72.7
渡辺俊介,2016-11,東レアローズ,6,25,0,0,0,,,0,0,0,0,0,0,0,0,139,86,0,0,,0.0,0.0,,61.9
渡辺俊介,2016-12,東レアローズ,6,17,0,0,0,,,0,0,0,0,0,0,0,0,92,67,0,0,,0.0,0.0,,72.8
渡辺俊介,2017-01,東レアローズ,6,12,0,0,0,,,0,0,0,0,0,0,0,0,48,29,0,0,,0.0,0.0,,60.4
渡辺俊介,2017-02,東レアローズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺奏吾,2016-10,パナソニックパンサーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺奏吾,2016-11,パナソニックパンサーズ,5,1,8,1,0,12.5,12.5,1,0,0,0,2,0,0,2,2,2,0,1,0.0,1.0,0.0,25.0,100.0
渡辺奏吾,2016-12,パナソニックパンサーズ,5,14,65,28,4,43.1,36.9,4,3,0,4,32,1,7,6,62,31,0,33,75.0,2.0,0.29,2.3,50.0
渡辺奏吾,2017-01,パナソニックパンサーズ,5,11,45,18,1,40.0,37.8,4,4,0,1,23,0,5,4,27,8,0,19,100.0,1.64,0.09,-1.1,29.6
渡辺奏吾,2017-02,パナソニックパンサーズ,5,4,12,5,0,41.7,41.7,1,1,0,1,5,0,1,0,9,6,0,6,100.0,1.25,0.25,-5.0,66.7
瀬戸口竜矢,2016-10,東レアローズ,8,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
瀬戸口竜矢,2016-11,東レアローズ,8,8,0,0,0,,,0,0,0,0,0,0,0,0,7,3,0,0,,0.0,0.0,,42.9
瀬戸口竜矢,2016-12,東レアローズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
瀬戸口竜矢,2017-01,東レアローズ,8,4,0,0,0,,,0,0,0,0,0,0,0,0,7,5,0,0,,0.0,0.0,,71.4
瀬戸口竜矢,2017-02,東レアローズ,8,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
玉宅健太郎,2016-10,堺ブレイザーズ,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
玉宅健太郎,2016-11,堺ブレイザーズ,6,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
玉宅健太郎,2016-12,堺ブレイザーズ,6,18,4,3,1,75.0,50.0,0,0,0,3,67,2,3,16,1,0,0,8,,0.17,0.17,7.8,0.0
玉宅健太郎,2017-01,堺ブレイザーズ,6,13,0,0,0,,,0,0,0,4,32,2,4,13,0,0,0,6,,0.0,0.31,13.3,
玉宅健太郎,2017-02,堺ブレイザーズ,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田城貴之,2017-01,パナソニックパンサーズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
町野仁志,2016-10,JTサンダーズ,2,4,11,5,1,45.5,36.4,0,0,0,0,8,0,0,1,0,0,0,5,,1.25,0.0,3.1,
町野仁志,2016-11,JTサンダーズ,2,3,9,3,1,33.3,22.2,0,0,0,0,8,0,0,3,0,0,0,3,,1.0,0.0,9.4,
町野仁志,2016-12,JTサンダーズ,2,8,10,4,1,40.0,30.0,0,0,0,4,21,0,0,5,0,0,0,8,,0.5,0.5,6.0,
町野仁志,2017-01,JTサンダーズ,2,16,22,12,0,54.5,54.5,0,0,0,7,52,1,2,13,1,1,0,20,,0.75,0.44,7.2,100.0
町野仁志,2017-02,JTサンダーズ,2,8,20,12,0,60.0,60.0,0,0,0,5,32,0,0,5,0,0,0,17,,1.5,0.62,3.9,
白岩直也,2016-10,豊田合成トレフェルサ,7,3,8,3,2,37.5,12.5,0,0,0,0,8,0,1,0,32,19,0,3,,1.0,0.0,-3.1,59.4
白岩直也,2016-11,豊田合成トレフェルサ,7,24,62,26,4,41.9,35.5,0,0,0,4,76,1,17,24,162,96,0,31,,1.08,0.17,3.6,59.3
白澤健児,2016-10,パナソニックパンサーズ,6,3,4,2,0,50.0,50.0,0,0,0,1,7,0,2,2,0,0,0,3,,0.67,0.33,0.0,
白澤健児,2016-11,パナソニックパンサーズ,6,24,36,23,0,63.9,63.9,0,0,0,14,63,2,5,16,3,2,0,39,,0.96,0.58,7.5,66.7
白澤健児,2016-12,パナソニックパンサーズ,6,15,23,13,0,56.5,56.5,0,0,0,9,46,0,2,23,1,1,0,22,,0.87,0.6,11.4,100.0
白澤健児,2017-01,パナソニックパンサーズ,6,26,45,23,6,51.1,37.8,0,0,0,17,99,2,15,38,2,1,0,42,,0.88,0.65,7.8,50.0
白澤健児,2017-02,パナソニックパンサーズ,6,9,14,10,0,71.4,71.4,0,0,0,5,25,1,0,12,0,0,0,16,,1.11,0.56,16.0,
石島雄介,2016-10,堺ブレイザーズ,3,5,26,11,2,42.3,34.6,5,2,0,3,19,1,2,3,11,5,0,15,40.0,2.2,0.6,6.6,45.5
石島雄介,2016-11,堺ブレイザーズ,3,24,153,48,7,31.4,26.8,8,2,1,11,86,3,9,21,124,67,0,62,25.0,2.0,0.46,7.0,54.0
石島雄介,2016-12,堺ブレイザーズ,3,18,91,38,3,41.8,38.5,9,5,0,2,60,2,4,19,75,37,0,42,55.6,2.11,0.11,9.6,49.3
福山汰一,2016-10,ジェイテクトSTINGS,23,3,7,5,0,71.4,71.4,0,0,0,1,11,0,1,1,0,0,0,6,,1.67,0.33,0.0,
福山汰一,2016-11,ジェイテクトSTINGS,23,7,11,4,2,36.4,18.2,0,0,0,3,18,1,0,4,1,1,0,8,,0.57,0.43,11.1,100.0
福山汰一,2016-12,ジェイテクトSTINGS,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
福山汰一,2017-01,ジェイテクトSTINGS,23,11,4,2,0,50.0,50.0,0,0,0,1,6,0,1,5,0,0,0,3,,0.18,0.09,16.7,
福山汰一,2017-02,ジェイテクトSTINGS,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
福澤達哉,2016-10,パナソニックパンサーズ,15,3,28,14,1,50.0,46.4,2,2,0,1,10,0,3,4,20,15,0,15,100.0,4.67,0.33,2.5,75.0
福澤達哉,2016-11,パナソニックパンサーズ,15,26,176,99,9,56.2,51.1,29,18,3,7,98,3,12,17,100,60,0,109,62.1,3.81,0.27,4.3,60.0
福澤達哉,2016-12,パナソニックパンサーズ,15,15,127,62,11,48.8,40.2,19,8,4,6,40,0,10,11,136,76,0,68,42.1,4.13,0.4,0.6,55.9
福澤達哉,2017-01,パナソニックパンサーズ,15,15,110,60,7,54.5,48.2,23,14,2,2,57,0,4,9,61,28,0,62,60.9,4.0,0.13,2.2,45.9
福澤達哉,2017-02,パナソニックパンサーズ,15,9,47,23,3,48.9,42.6,10,5,1,5,29,0,4,2,51,26,0,28,50.0,2.56,0.56,-1.7,51.0
竹浪貴志,2016-10,FC東京,5,3,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,,0.0,0.0,0.0,100.0
竹浪貴志,2016-11,FC東京,5,19,17,8,1,47.1,41.2,0,0,0,4,31,0,1,5,0,0,0,12,,0.42,0.21,3.2,
竹浪貴志,2017-01,FC東京,5,8,4,1,0,25.0,25.0,0,0,0,3,9,1,0,3,0,0,0,5,,0.12,0.38,19.4,
筧本翔昂,2016-10,JTサンダーズ,20,3,9,5,0,55.6,55.6,0,0,0,1,9,0,1,3,0,0,0,6,,1.67,0.33,5.6,
筧本翔昂,2016-11,JTサンダーズ,20,24,51,29,3,56.9,51.0,0,0,0,13,84,2,4,29,6,3,0,44,,1.21,0.54,9.8,50.0
筧本翔昂,2016-12,JTサンダーズ,20,13,18,10,0,55.6,55.6,1,1,0,4,48,1,5,19,4,2,0,15,100.0,0.77,0.31,9.4,50.0
筧本翔昂,2017-01,JTサンダーズ,20,20,40,20,2,50.0,45.0,0,0,0,7,68,0,5,24,5,3,0,27,,1.0,0.35,7.0,60.0
米山裕太,2016-10,東レアローズ,5,2,3,1,0,33.3,33.3,0,0,0,0,7,1,0,2,6,4,0,2,,0.5,0.0,21.4,66.7
米山裕太,2016-11,東レアローズ,5,23,78,37,3,47.4,43.6,10,6,0,1,57,1,13,21,163,107,0,39,60.0,1.61,0.04,5.3,65.6
米山裕太,2016-12,東レアローズ,5,15,64,32,0,50.0,50.0,13,9,0,4,43,0,12,14,118,80,0,36,69.2,2.13,0.27,1.2,67.8
米山裕太,2017-01,東レアローズ,5,25,88,35,3,39.8,36.4,17,8,2,2,82,4,18,29,176,109,0,41,47.1,1.4,0.08,8.2,61.9
米山裕太,2017-02,東レアローズ,5,6,21,8,1,38.1,33.3,3,1,1,2,18,0,2,6,53,34,0,10,33.3,1.33,0.33,5.6,64.2
米山達也,2016-10,サントリーサンバーズ,20,3,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,0,,0.0,0.0,-16.7,
米山達也,2016-11,サントリーサンバーズ,20,14,0,0,0,,,0,0,0,0,17,1,2,8,0,0,0,1,,0.0,0.0,14.7,
米山達也,2016-12,サントリーサンバーズ,20,9,0,0,0,,,0,0,0,0,11,0,1,4,0,0,0,0,,0.0,0.0,6.8,
米山達也,2017-01,サントリーサンバーズ,20,9,1,1,0,100.0,100.0,0,0,0,0,14,0,1,7,0,0,0,1,,0.11,0.0,10.7,
細中久里寿,2016-11,豊田合成トレフェルサ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
細中久里寿,2016-12,豊田合成トレフェルサ,21,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細中久里寿,2017-01,豊田合成トレフェルサ,21,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
細中久里寿,2017-02,豊田合成トレフェルサ,21,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
興梠亮,2016-10,ジェイテクトSTINGS,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
興梠亮,2016-11,ジェイテクトSTINGS,12,3,0,0,0,,,0,0,0,0,0,0,0,0,9,0,0,0,,0.0,0.0,,0.0
興梠亮,2016-12,ジェイテクトSTINGS,12,4,0,0,0,,,0,0,0,0,0,0,0,0,26,17,0,0,,0.0,0.0,,65.4
興梠亮,2017-01,ジェイテクトSTINGS,12,7,0,0,0,,,0,0,0,0,0,0,0,0,32,21,0,0,,0.0,0.0,,65.6
興梠亮,2017-02,ジェイテクトSTINGS,12,4,0,0,0,,,0,0,0,0,0,0,0,0,10,8,0,0,,0.0,0.0,,80.0
落合一貴,2016-12,東レアローズ,16,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
落合一貴,2017-01,東レアローズ,16,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
落合一貴,2017-02,東レアローズ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤中謙也,2016-10,サントリーサンバーズ,10,4,8,3,0,37.5,37.5,0,0,0,0,13,0,1,2,35,18,0,3,,0.75,0.0,1.9,51.4
藤中謙也,2016-11,サントリーサンバーズ,10,26,121,52,9,43.0,35.5,5,3,2,11,74,2,12,17,190,116,0,65,60.0,2.0,0.42,4.4,61.1
藤中謙也,2016-12,サントリーサンバーズ,10,15,61,26,7,42.6,31.1,5,3,0,3,51,2,3,14,138,88,0,31,60.0,1.73,0.2,9.3,63.8
藤中謙也,2017-01,サントリーサンバーズ,10,27,123,59,7,48.0,42.3,7,3,0,6,89,1,13,26,230,142,0,66,42.9,2.19,0.22,4.8,61.7
藤中謙也,2017-02,サントリーサンバーズ,10,7,51,23,1,45.1,43.1,1,0,0,3,26,1,2,4,45,31,0,27,0.0,3.29,0.43,5.8,68.9
藤井直伸,2016-10,東レアローズ,21,4,1,1,0,100.0,100.0,0,0,0,0,13,0,1,4,0,0,0,1,,0.25,0.0,5.8,
藤井直伸,2016-11,東レアローズ,21,25,6,5,0,83.3,83.3,0,0,0,3,82,2,6,19,0,0,0,10,,0.2,0.12,6.4,
藤井直伸,2016-12,東レアローズ,21,16,5,4,0,80.0,80.0,1,1,0,5,47,0,4,17,2,0,0,9,100.0,0.25,0.31,6.9,0.0
藤井直伸,2017-01,東レアローズ,21,27,7,6,0,85.7,85.7,1,1,0,7,83,4,3,38,1,0,0,17,100.0,0.22,0.26,15.4,0.0
藤井直伸,2017-02,東レアローズ,21,6,2,0,0,0.0,0.0,0,0,0,0,25,0,1,10,0,0,0,0,,0.0,0.0,9.0,
衛藤英興,2016-10,FC東京,15,3,4,2,0,50.0,50.0,0,0,0,0,11,0,0,4,0,0,0,2,,0.67,0.0,9.1,
衛藤英興,2016-11,FC東京,15,24,53,28,2,52.8,49.1,0,0,0,11,71,1,7,10,0,0,0,40,,1.17,0.46,2.5,
衛藤英興,2016-12,FC東京,15,10,9,3,0,33.3,33.3,0,0,0,1,25,0,1,4,1,0,0,4,,0.3,0.1,3.0,0.0
衛藤英興,2017-01,FC東京,15,3,3,2,0,66.7,66.7,0,0,0,0,6,0,0,1,0,0,0,2,,0.67,0.0,4.2,
袴谷亮介,2016-10,ジェイテクトSTINGS,11,2,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,0.0,,
袴谷亮介,2016-11,ジェイテクトSTINGS,11,8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
袴谷亮介,2016-12,ジェイテクトSTINGS,11,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
袴谷亮介,2017-02,ジェイテクトSTINGS,11,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
越川優,2016-10,JTサンダーズ,7,5,26,13,2,50.0,42.3,3,1,0,0,13,2,4,3,47,36,0,15,33.3,2.6,0.0,13.5,76.6
越川優,2016-11,JTサンダーズ,7,23,151,51,10,33.8,27.2,13,4,2,6,82,7,23,22,142,78,0,64,30.8,2.22,0.26,8.2,54.9
越川優,2016-12,JTサンダーズ,7,16,107,48,6,44.9,39.3,7,6,0,10,59,4,11,16,66,39,0,62,85.7,3.0,0.62,8.9,59.1
越川優,2017-01,JTサンダーズ,7,29,219,92,10,42.0,37.4,28,18,1,15,105,11,29,31,138,73,0,118,64.3,3.17,0.52,11.0,52.9
越川優,2017-02,JTサンダーズ,7,8,55,31,4,56.4,49.1,10,6,0,6,30,1,6,11,46,29,0,38,60.0,3.88,0.75,7.5,63.0
辰巳正敏,2016-10,ジェイテクトSTINGS,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
辰巳正敏,2016-12,ジェイテクトSTINGS,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
辰巳正敏,2017-01,ジェイテクトSTINGS,9,10,13,8,0,61.5,61.5,0,0,0,1,26,2,6,9,1,1,0,11,,0.8,0.1,10.6,100.0
辰巳正敏,2017-02,ジェイテクトSTINGS,9,1,2,2,0,100.0,100.0,0,0,0,0,2,0,1,1,0,0,0,2,,2.0,0.0,0.0,
近江芳樹,2016-11,FC東京,25,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,0,,0.0,0.0,0.0,
近江芳樹,2016-12,FC東京,25,8,0,0,0,,,0,0,0,0,9,0,0,6,0,0,0,0,,0.0,0.0,16.7,
近江芳樹,2017-01,FC東京,25,5,0,0,0,,,0,0,0,0,6,0,2,2,0,0,0,0,,0.0,0.0,0.0,
近裕崇,2016-10,豊田合成トレフェルサ,6,3,4,3,0,75.0,75.0,0,0,0,1,11,0,3,1,1,1,0,4,,1.0,0.33,-4.5,100.0
近裕崇,2016-11,豊田合成トレフェルサ,6,24,58,36,2,62.1,58.6,0,0,0,11,90,5,3,32,2,1,0,52,,1.5,0.46,13.6,50.0
近裕崇,2016-12,豊田合成トレフェルサ,6,16,36,19,2,52.8,47.2,0,0,0,7,37,0,5,15,0,0,0,26,,1.19,0.44,6.8,
近裕崇,2017-01,豊田合成トレフェルサ,6,25,55,32,2,58.2,54.5,0,0,0,19,106,6,7,42,2,1,0,57,,1.28,0.76,13.9,50.0
近裕崇,2017-02,豊田合成トレフェルサ,6,8,16,12,0,75.0,75.0,0,0,0,5,28,1,2,4,0,0,0,18,,1.5,0.62,5.4,
酒井大祐,2016-10,サントリーサンバーズ,5,4,0,0,0,,,0,0,0,0,0,0,0,0,26,14,0,0,,0.0,0.0,,53.8
酒井大祐,2016-11,サントリーサンバーズ,5,26,0,0,0,,,0,0,0,0,0,0,0,0,135,89,0,0,,0.0,0.0,,65.9
酒井大祐,2016-12,サントリーサンバーズ,5,14,0,0,0,,,0,0,0,0,0,0,0,0,59,26,0,0,,0.0,0.0,,44.1
酒井大祐,2017-01,サントリーサンバーズ,5,24,0,0,0,,,0,0,0,0,0,0,0,0,87,58,0,0,,0.0,0.0,,66.7
酒井大祐,2017-02,サントリーサンバーズ,5,7,0,0,0,,,0,0,0,0,0,0,0,0,51,30,0,0,,0.0,0.0,,58.8
野瀬将平,2016-10,FC東京,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野瀬将平,2016-11,FC東京,24,3,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,,0.0,0.0,,0.0
野瀬将平,2016-12,FC東京,24,1,0,0,0,,,0,0,0,0,0,0,0,0,6,1,0,0,,0.0,0.0,,16.7
野瀬将平,2017-01,FC東京,24,4,0,0,0,,,0,0,0,0,0,0,0,0,5,1,0,0,,0.0,0.0,,20.0
野瀬将平,2017-02,FC東京,24,2,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,0,,0.0,0.0,,60.0
金丸晃大,2016-10,ジェイテクトSTINGS,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金丸晃大,2016-11,ジェイテクトSTINGS,2,19,36,17,0,47.2,47.2,0,0,0,8,51,0,1,14,4,3,0,25,,0.89,0.42,6.4,75.0
金丸晃大,2016-12,ジェイテクトSTINGS,2,18,31,17,2,54.8,48.4,0,0,0,13,59,0,3,9,1,1,0,30,,0.94,0.72,2.5,100.0
金丸晃大,2017-01,ジェイテクトSTINGS,2,26,38,22,3,57.9,50.0,0,0,0,14,77,0,5,18,2,1,0,36,,0.85,0.54,4.2,50.0
金丸晃大,2017-02,ジェイテクトSTINGS,2,6,10,5,0,50.0,50.0,0,0,0,3,17,0,1,4,1,0,0,8,,0.83,0.5,4.4,0.0
金子聖輝,2016-10,JTサンダーズ,17,1,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
金子聖輝,2016-11,JTサンダーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子聖輝,2016-12,JTサンダーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子聖輝,2017-01,JTサンダーズ,17,3,0,0,0,,,0,0,0,0,5,0,1,0,0,0,0,0,,0.0,0.0,-5.0,
金子聖輝,2017-02,JTサンダーズ,17,5,0,0,0,,,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
鈴木健太,2016-10,FC東京,27,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鈴木健太,2016-11,FC東京,27,5,31,11,2,35.5,29.0,10,5,0,0,12,1,5,1,2,0,0,12,50.0,2.2,0.0,0.0,0.0
鈴木寛史,2016-10,サントリーサンバーズ,2,3,4,2,0,50.0,50.0,0,0,0,2,8,1,0,1,1,0,0,5,,0.67,0.67,15.6,0.0
鈴木寛史,2016-11,サントリーサンバーズ,2,26,51,31,0,60.8,60.8,0,0,0,14,82,2,6,25,2,1,0,47,,1.19,0.54,8.2,50.0
鈴木寛史,2016-12,サントリーサンバーズ,2,16,28,17,1,60.7,57.1,0,0,0,5,43,1,2,15,4,2,0,23,,1.06,0.31,9.9,50.0
鈴木寛史,2017-01,サントリーサンバーズ,2,25,55,37,1,67.3,65.5,0,0,0,15,74,2,6,17,6,5,0,54,,1.48,0.6,6.4,83.3
鈴木寛史,2017-02,サントリーサンバーズ,2,7,14,10,1,71.4,64.3,0,0,0,3,26,1,1,4,4,4,0,14,,1.43,0.43,6.7,100.0
