名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
森谷史佳,2013-03,パイオニアレッドウィングス,15,33,167,60,8,35.9,31.1,0,0,0,14,127,8,9,44,13,13,0,82,,1.82,0.42,13.2,100.0
横江千秋,2012-11,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,2012-12,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,2013-01,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,2013-02,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,2013-03,JTマーヴェラス,17,11,0,0,0,,,0,0,0,0,0,0,0,0,50,34,0,0,,0.0,0.0,,68.0
横田千里,2012-12,パイオニアレッドウィングス,3,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
横田千里,2013-01,パイオニアレッドウィングス,3,23,8,3,0,37.5,37.5,0,0,0,1,101,0,6,32,0,0,0,4,,0.13,0.04,6.4,
横田千里,2013-02,パイオニアレッドウィングス,3,26,7,1,0,14.3,14.3,0,0,0,3,106,2,7,28,1,0,0,6,,0.04,0.12,6.8,0.0
横田千里,2013-03,パイオニアレッドウィングス,3,32,5,4,0,80.0,80.0,0,0,0,2,115,2,4,31,0,0,0,8,,0.12,0.06,7.6,
橋本涼加,2012-11,デンソーエアリービーズ,4,2,2,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,,0.0,1.0,,
橋本涼加,2012-12,デンソーエアリービーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本涼加,2013-01,デンソーエアリービーズ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橋本涼加,2013-02,デンソーエアリービーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本涼加,2013-03,デンソーエアリービーズ,4,4,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.25,,
水田祐未,2012-11,久光製薬スプリングス,5,5,23,12,0,52.2,52.2,0,0,0,1,13,0,0,5,0,0,0,13,,2.4,0.2,9.6,
水田祐未,2012-12,久光製薬スプリングス,5,3,7,1,0,14.3,14.3,0,0,0,1,4,0,0,1,0,0,0,2,,0.33,0.33,6.2,
水田祐未,2013-01,久光製薬スプリングス,5,9,34,14,1,41.2,38.2,0,0,0,5,23,0,1,6,5,2,0,19,,1.56,0.56,5.4,40.0
水田祐未,2013-02,久光製薬スプリングス,5,3,10,2,0,20.0,20.0,0,0,0,2,9,0,2,4,0,0,0,4,,0.67,0.67,5.6,
水田祐未,2013-03,久光製薬スプリングス,5,25,120,54,1,45.0,44.2,0,0,0,13,97,2,3,29,8,4,0,69,,2.16,0.52,8.8,50.0
江口友里香,2012-11,デンソーエアリービーズ,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
江口友里香,2012-12,デンソーエアリービーズ,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
江口友里香,2013-01,デンソーエアリービーズ,22,13,0,0,0,,,0,0,0,0,10,0,0,4,34,23,0,0,,0.0,0.0,10.0,67.6
江口友里香,2013-02,デンソーエアリービーズ,22,12,0,0,0,,,0,0,0,0,0,0,0,0,22,15,0,0,,0.0,0.0,,68.2
江口友里香,2013-03,デンソーエアリービーズ,22,2,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
泉岡未来,2012-11,デンソーエアリービーズ,12,19,189,74,6,39.2,36.0,46,12,2,1,60,3,4,16,1,0,0,78,26.1,3.89,0.05,10.0,0.0
泉岡未来,2012-12,デンソーエアリービーズ,12,13,130,56,7,43.1,37.7,37,13,3,0,43,2,3,17,1,1,0,58,35.1,4.31,0.0,12.8,100.0
泉岡未来,2013-01,デンソーエアリービーズ,12,21,220,71,11,32.3,27.3,60,19,5,0,63,4,4,22,2,0,0,75,31.7,3.38,0.0,13.5,0.0
泉岡未来,2013-02,デンソーエアリービーズ,12,16,108,37,9,34.3,25.9,27,3,4,0,29,4,1,8,0,0,0,41,11.1,2.31,0.0,19.8,
泉岡未来,2013-03,デンソーエアリービーズ,12,15,103,35,2,34.0,32.0,26,8,2,0,15,0,2,2,0,0,0,35,30.8,2.33,0.0,0.0,
浅津ゆうこ,2012-11,パイオニアレッドウィングス,10,19,142,57,6,40.1,35.9,12,2,2,5,32,1,3,14,19,4,0,63,16.7,3.0,0.26,11.7,21.1
浅津ゆうこ,2012-12,パイオニアレッドウィングス,10,14,122,41,5,33.6,29.5,15,6,0,8,43,1,2,16,8,3,0,50,40.0,2.93,0.57,10.5,37.5
浅津ゆうこ,2013-01,パイオニアレッドウィングス,10,23,213,76,9,35.7,31.5,29,7,2,9,67,0,5,20,1,0,0,85,24.1,3.3,0.39,5.6,0.0
浅津ゆうこ,2013-02,パイオニアレッドウィングス,10,26,265,119,9,44.9,41.5,34,10,3,13,88,2,4,26,1,1,0,134,29.4,4.58,0.5,8.5,100.0
浅津ゆうこ,2013-03,パイオニアレッドウィングス,10,33,354,117,21,33.1,27.1,45,12,6,10,96,0,6,24,9,4,0,127,26.7,3.55,0.3,4.7,44.4
渡辺美穂,2012-12,NECレッドロケッツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺美穂,2013-01,NECレッドロケッツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺美穂,2013-02,NECレッドロケッツ,13,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
渡辺美穂,2013-03,NECレッドロケッツ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡邉和香里,2012-11,パイオニアレッドウィングス,17,6,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,0,,0.0,0.0,5.0,
渡邉和香里,2012-12,パイオニアレッドウィングス,17,8,4,1,0,25.0,25.0,0,0,0,0,19,0,0,3,0,0,0,1,,0.12,0.0,3.9,
渡邉和香里,2013-01,パイオニアレッドウィングス,17,11,0,0,0,,,0,0,0,0,17,0,1,3,0,0,0,0,,0.0,0.0,2.9,
渡邉和香里,2013-02,パイオニアレッドウィングス,17,4,1,1,0,100.0,100.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.25,0.0,12.5,
渡邉和香里,2013-03,パイオニアレッドウィングス,17,21,2,0,0,0.0,0.0,0,0,0,5,19,0,0,5,0,0,0,5,,0.0,0.24,6.6,
滝口奈美,2012-11,NECレッドロケッツ,10,16,0,0,0,,,0,0,0,0,0,0,0,0,133,69,0,0,,0.0,0.0,,51.9
滝口奈美,2012-12,NECレッドロケッツ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
滝口奈美,2013-01,NECレッドロケッツ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
滝口奈美,2013-02,NECレッドロケッツ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
滝口奈美,2013-03,NECレッドロケッツ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱口華菜里,2012-11,東レアローズ,2,17,0,0,0,,,0,0,0,0,0,0,0,0,58,42,0,0,,0.0,0.0,,72.4
濱口華菜里,2012-12,東レアローズ,2,19,0,0,0,,,0,0,0,0,0,0,0,0,56,41,0,0,,0.0,0.0,,73.2
濱口華菜里,2013-01,東レアローズ,2,21,0,0,0,,,0,0,0,0,0,0,0,0,105,68,0,0,,0.0,0.0,,64.8
濱口華菜里,2013-02,東レアローズ,2,27,0,0,0,,,0,0,0,0,0,0,0,0,108,72,0,0,,0.0,0.0,,66.7
濱口華菜里,2013-03,東レアローズ,2,28,0,0,0,,,0,0,0,0,0,0,0,0,140,101,0,0,,0.0,0.0,,72.1
熊谷桜子,2012-11,デンソーエアリービーズ,5,19,13,6,0,46.2,46.2,0,0,0,1,46,0,2,16,1,0,0,7,,0.32,0.05,7.6,0.0
熊谷桜子,2012-12,デンソーエアリービーズ,5,15,5,2,1,40.0,20.0,1,1,0,7,38,0,2,17,1,0,0,9,100.0,0.13,0.47,9.9,0.0
熊谷桜子,2013-01,デンソーエアリービーズ,5,22,9,4,0,44.4,44.4,0,0,0,0,66,6,5,28,1,0,0,10,,0.18,0.0,17.8,0.0
熊谷桜子,2013-02,デンソーエアリービーズ,5,22,5,4,0,80.0,80.0,1,1,0,0,69,2,7,21,0,0,0,6,100.0,0.18,0.0,8.0,
熊谷桜子,2013-03,デンソーエアリービーズ,5,26,7,4,1,57.1,42.9,0,0,0,3,78,5,5,25,2,0,0,12,,0.15,0.12,12.8,0.0
狩野舞子,2012-11,久光製薬スプリングス,11,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
狩野舞子,2012-12,久光製薬スプリングス,11,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
狩野舞子,2013-01,久光製薬スプリングス,11,10,1,0,0,0.0,0.0,0,0,0,0,5,0,0,1,0,0,0,0,,0.0,0.0,5.0,
狩野舞子,2013-02,久光製薬スプリングス,11,3,1,0,0,0.0,0.0,0,0,0,0,4,0,0,3,0,0,0,0,,0.0,0.0,18.8,
狩野舞子,2013-03,久光製薬スプリングス,11,6,0,0,0,,,0,0,0,0,7,0,1,3,0,0,0,0,,0.0,0.0,7.1,
田代佳奈美,2012-11,東レアローズ,11,14,1,0,0,0.0,0.0,0,0,0,0,21,1,1,8,0,0,0,1,,0.0,0.0,13.1,
田代佳奈美,2012-12,東レアローズ,11,17,2,2,0,100.0,100.0,0,0,0,0,10,0,1,1,0,0,0,2,,0.12,0.0,0.0,
田代佳奈美,2013-01,東レアローズ,11,19,5,2,0,40.0,40.0,0,0,0,3,39,0,6,18,1,0,0,5,,0.11,0.16,7.7,0.0
田代佳奈美,2013-02,東レアローズ,11,26,7,3,0,42.9,42.9,0,0,0,4,59,2,5,17,1,0,0,9,,0.12,0.15,8.5,0.0
田代佳奈美,2013-03,東レアローズ,11,25,0,0,0,,,0,0,0,0,33,1,2,11,0,0,0,1,,0.0,0.0,9.8,
田原香理,2012-11,トヨタ車体クインシーズ,15,3,6,3,0,50.0,50.0,0,0,0,1,3,0,0,1,0,0,0,4,,1.0,0.33,8.3,
田原香理,2012-12,トヨタ車体クインシーズ,15,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
田原香理,2013-01,トヨタ車体クインシーズ,15,4,13,6,2,46.2,30.8,0,0,0,1,11,0,0,1,0,0,0,7,,1.5,0.25,2.3,
田原香理,2013-02,トヨタ車体クインシーズ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
田村翔子,2013-03,パイオニアレッドウィングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
白垣里紗,2012-11,NECレッドロケッツ,9,15,42,11,0,26.2,26.2,6,3,0,2,2,0,0,1,0,0,0,13,50.0,0.73,0.13,12.5,
白垣里紗,2012-12,NECレッドロケッツ,9,13,72,25,4,34.7,29.2,17,6,2,2,22,0,1,7,1,0,0,27,35.3,1.92,0.15,6.8,0.0
白垣里紗,2013-01,NECレッドロケッツ,9,25,140,49,7,35.0,30.0,35,12,4,3,40,0,0,15,1,1,0,52,34.3,1.96,0.12,9.4,100.0
白垣里紗,2013-02,NECレッドロケッツ,9,22,105,31,10,29.5,20.0,32,9,3,3,32,1,2,9,0,0,0,35,28.1,1.41,0.14,8.6,
白垣里紗,2013-03,NECレッドロケッツ,9,28,192,54,13,28.1,21.4,63,18,7,9,52,0,3,13,2,1,0,63,28.6,1.93,0.32,4.8,50.0
眞恵子,2012-11,トヨタ車体クインシーズ,18,6,13,1,0,7.7,7.7,0,0,0,0,2,0,0,0,0,0,0,1,,0.17,0.0,0.0,
眞恵子,2012-12,トヨタ車体クインシーズ,18,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
眞恵子,2013-01,トヨタ車体クインシーズ,18,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
眞恵子,2013-02,トヨタ車体クインシーズ,18,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
眞恵子,2013-03,トヨタ車体クインシーズ,18,28,207,62,8,30.0,26.1,2,0,1,7,79,4,5,15,24,12,0,73,0.0,2.21,0.25,8.2,50.0
真柴咲紀,2012-11,デンソーエアリービーズ,20,19,0,0,0,,,0,0,0,0,0,0,0,0,76,53,0,0,,0.0,0.0,,69.7
真柴咲紀,2012-12,デンソーエアリービーズ,20,15,0,0,0,,,0,0,0,0,0,0,0,0,49,37,0,0,,0.0,0.0,,75.5
真柴咲紀,2013-01,デンソーエアリービーズ,20,17,0,0,0,,,0,0,0,0,0,0,0,0,65,43,0,0,,0.0,0.0,,66.2
真柴咲紀,2013-02,デンソーエアリービーズ,20,21,0,0,0,,,0,0,0,0,0,0,0,0,125,94,0,0,,0.0,0.0,,75.2
真柴咲紀,2013-03,デンソーエアリービーズ,20,29,0,0,0,,,0,0,0,0,0,0,0,0,171,130,0,0,,0.0,0.0,,76.0
矢野美子,2012-11,トヨタ車体クインシーズ,2,16,88,36,4,40.9,36.4,0,0,0,10,43,0,6,8,0,0,0,46,,2.25,0.62,1.2,
矢野美子,2012-12,トヨタ車体クインシーズ,2,18,87,43,1,49.4,48.3,0,0,0,6,59,1,3,17,0,0,0,50,,2.39,0.33,7.6,
矢野美子,2013-01,トヨタ車体クインシーズ,2,23,104,46,6,44.2,38.5,0,0,0,12,60,2,5,21,0,0,0,60,,2.0,0.52,10.0,
矢野美子,2013-02,トヨタ車体クインシーズ,2,26,113,46,7,40.7,34.5,0,0,0,8,95,2,5,35,1,1,0,56,,1.77,0.31,10.0,100.0
矢野美子,2013-03,トヨタ車体クインシーズ,2,30,143,61,6,42.7,38.5,0,0,0,8,83,2,5,19,12,10,0,71,,2.03,0.27,6.6,83.3
石井優希,2012-11,久光製薬スプリングス,6,14,133,46,6,34.6,30.1,14,5,1,3,48,2,4,22,95,65,0,51,35.7,3.29,0.21,13.5,68.4
石井優希,2012-12,久光製薬スプリングス,6,14,130,50,8,38.5,32.3,6,0,3,1,45,1,4,19,96,59,0,52,0.0,3.57,0.07,10.6,61.5
石井優希,2013-01,久光製薬スプリングス,6,13,142,55,9,38.7,32.4,16,4,2,1,38,0,6,16,67,51,0,56,25.0,4.23,0.08,6.6,76.1
石井優希,2013-02,久光製薬スプリングス,6,18,188,64,13,34.0,27.1,15,5,0,4,63,2,6,20,152,95,0,70,33.3,3.56,0.22,8.7,62.5
石井優希,2013-03,久光製薬スプリングス,6,25,272,94,16,34.6,28.7,12,4,1,10,101,6,8,35,179,117,0,110,33.3,3.76,0.4,12.6,65.4
石井美樹,2012-11,JTマーヴェラス,16,11,48,17,2,35.4,31.2,6,1,0,1,21,1,3,3,36,27,0,19,16.7,1.55,0.09,4.8,75.0
石井美樹,2012-12,JTマーヴェラス,16,2,5,1,1,20.0,0.0,0,0,0,0,8,1,0,0,6,5,0,2,,0.5,0.0,12.5,83.3
石井美樹,2013-01,JTマーヴェラス,16,10,88,27,8,30.7,21.6,8,2,1,3,30,2,4,13,16,4,0,32,25.0,2.7,0.3,14.2,25.0
石井美樹,2013-02,JTマーヴェラス,16,11,81,21,3,25.9,22.2,2,1,0,1,41,2,2,12,48,31,0,24,50.0,1.91,0.09,11.0,64.6
石井美樹,2013-03,JTマーヴェラス,16,29,285,103,11,36.1,32.3,13,6,1,4,110,3,4,33,271,196,0,110,46.2,3.55,0.14,9.3,72.3
石井里沙,2012-11,デンソーエアリービーズ,16,19,186,57,5,30.6,28.0,1,0,1,6,61,2,4,22,126,84,0,65,0.0,3.0,0.32,10.7,66.7
石井里沙,2012-12,デンソーエアリービーズ,16,15,142,46,7,32.4,27.5,3,1,0,3,43,2,2,13,81,56,0,51,33.3,3.07,0.2,11.0,69.1
石井里沙,2013-01,デンソーエアリービーズ,16,24,205,64,10,31.2,26.3,2,1,0,5,73,1,1,27,196,98,0,70,50.0,2.67,0.21,10.3,50.0
石井里沙,2013-02,デンソーエアリービーズ,16,16,109,24,9,22.0,13.8,0,0,0,1,37,0,2,12,96,51,0,25,,1.5,0.06,6.8,53.1
石井里沙,2013-03,デンソーエアリービーズ,16,29,251,72,7,28.7,25.9,0,0,0,8,98,1,7,25,199,131,0,81,,2.48,0.28,5.6,65.8
石坂円,2012-12,デンソーエアリービーズ,24,1,7,0,2,0.0,-28.6,0,0,0,0,1,0,0,1,6,2,0,0,,0.0,0.0,25.0,33.3
石川友紀,2012-11,JTマーヴェラス,9,17,91,36,2,39.6,37.4,0,0,0,7,67,2,8,22,3,1,0,45,,2.12,0.41,8.2,33.3
石川友紀,2012-12,JTマーヴェラス,9,14,99,31,6,31.3,25.3,0,0,0,9,49,2,4,12,1,1,0,42,,2.21,0.64,8.2,100.0
石川友紀,2013-01,JTマーヴェラス,9,18,85,28,7,32.9,24.7,0,0,0,9,52,1,8,17,12,7,0,38,,1.56,0.5,6.2,58.3
石川友紀,2013-02,JTマーヴェラス,9,18,78,31,2,39.7,37.2,0,0,0,8,57,1,7,13,6,3,0,40,,1.72,0.44,4.4,50.0
石川友紀,2013-03,JTマーヴェラス,9,14,67,23,3,34.3,29.9,0,0,0,5,40,2,4,9,7,6,0,30,,1.64,0.36,8.1,85.7
石橋里紗,2013-01,久光製薬スプリングス,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石橋里紗,2013-02,久光製薬スプリングス,23,3,0,0,0,,,0,0,0,0,5,0,0,3,0,0,0,0,,0.0,0.0,15.0,
石橋里紗,2013-03,久光製薬スプリングス,23,14,39,16,2,41.0,35.9,0,0,0,3,40,0,5,17,6,3,0,19,,1.14,0.21,7.5,50.0
石田瑞穂,2012-11,久光製薬スプリングス,22,8,65,22,7,33.8,23.1,11,2,0,0,22,2,2,8,25,19,0,24,18.2,2.75,0.0,15.9,76.0
石田瑞穂,2012-12,久光製薬スプリングス,22,2,30,8,4,26.7,13.3,1,1,0,1,6,0,0,4,21,14,0,9,100.0,4.0,0.5,16.7,66.7
石田瑞穂,2013-01,久光製薬スプリングス,22,17,165,61,9,37.0,31.5,31,9,2,4,54,2,3,22,39,23,0,67,29.0,3.59,0.24,12.5,59.0
石田瑞穂,2013-02,久光製薬スプリングス,22,9,82,30,7,36.6,28.0,17,3,1,2,21,2,2,8,32,21,0,34,17.6,3.33,0.22,16.7,65.6
石田瑞穂,2013-03,久光製薬スプリングス,22,19,209,79,12,37.8,32.1,36,10,1,7,64,5,4,23,33,20,0,91,27.8,4.16,0.37,15.2,60.6
福田舞,2012-11,岡山シーガルズ,5,17,151,68,5,45.0,41.7,2,1,0,2,40,0,4,9,43,20,0,70,50.0,4.0,0.12,3.1,46.5
福田舞,2012-12,岡山シーガルズ,5,17,206,86,6,41.7,38.8,0,0,0,6,56,1,3,14,81,47,0,93,,5.06,0.35,6.7,58.0
福田舞,2013-01,岡山シーガルズ,5,22,204,83,4,40.7,38.7,5,1,0,3,68,2,7,26,89,44,0,88,20.0,3.77,0.14,9.9,49.4
福田舞,2013-02,岡山シーガルズ,5,23,231,104,7,45.0,42.0,3,0,1,2,74,5,4,18,95,64,0,111,0.0,4.52,0.09,11.5,67.4
福田舞,2013-03,岡山シーガルズ,5,24,170,61,8,35.9,31.2,1,1,0,2,44,3,3,14,24,11,0,66,100.0,2.54,0.08,13.1,45.8
秋山美幸,2012-11,NECレッドロケッツ,7,13,2,2,0,100.0,100.0,0,0,0,2,24,0,1,9,0,0,0,4,,0.15,0.15,8.3,
秋山美幸,2012-12,NECレッドロケッツ,7,10,1,1,0,100.0,100.0,0,0,0,1,47,0,3,15,0,0,0,2,,0.1,0.1,6.4,
秋山美幸,2013-01,NECレッドロケッツ,7,23,6,2,2,33.3,0.0,0,0,0,2,97,3,5,32,1,0,0,7,,0.09,0.09,10.1,0.0
秋山美幸,2013-03,NECレッドロケッツ,7,15,0,0,0,,,0,0,0,1,32,0,3,7,0,0,0,1,,0.0,0.07,3.1,
竹内彩,2012-12,トヨタ車体クインシーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
竹内彩,2013-02,トヨタ車体クインシーズ,17,2,0,0,0,,,0,0,0,0,3,1,0,2,2,2,0,1,,0.0,0.0,50.0,100.0
竹田沙希,2012-11,トヨタ車体クインシーズ,1,14,136,40,7,29.4,24.3,3,2,0,2,36,0,1,9,101,72,0,42,66.7,2.86,0.14,5.6,71.3
竹田沙希,2012-12,トヨタ車体クインシーズ,1,16,171,56,6,32.7,29.2,2,1,0,4,55,1,3,14,105,66,0,61,50.0,3.5,0.25,6.8,62.9
竹田沙希,2013-01,トヨタ車体クインシーズ,1,22,163,40,8,24.5,19.6,0,0,0,5,56,0,3,24,125,87,0,45,,1.82,0.23,9.4,69.6
竹田沙希,2013-02,トヨタ車体クインシーズ,1,25,181,57,14,31.5,23.8,8,1,0,0,67,0,6,29,161,103,0,57,12.5,2.28,0.0,8.6,64.0
竹田沙希,2013-03,トヨタ車体クインシーズ,1,31,242,70,11,28.9,24.4,4,0,0,11,98,4,11,30,176,116,0,85,0.0,2.26,0.35,8.9,65.9
竹田麻衣,2012-11,岡山シーガルズ,9,4,0,0,0,,,0,0,0,0,7,0,2,1,6,3,0,0,,0.0,0.0,-3.6,50.0
竹田麻衣,2012-12,岡山シーガルズ,9,9,0,0,0,,,0,0,0,0,15,0,1,8,0,0,0,0,,0.0,0.0,11.7,
竹田麻衣,2013-01,岡山シーガルズ,9,8,0,0,0,,,0,0,0,0,12,0,1,3,3,1,0,0,,0.0,0.0,4.2,33.3
竹田麻衣,2013-02,岡山シーガルズ,9,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
筒井さやか,2012-11,久光製薬スプリングス,20,7,0,0,0,,,0,0,0,0,0,0,0,0,9,5,0,0,,0.0,0.0,,55.6
筒井さやか,2012-12,久光製薬スプリングス,20,3,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,0,,0.0,0.0,,60.0
筒井さやか,2013-01,久光製薬スプリングス,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井さやか,2013-02,久光製薬スプリングス,20,4,0,0,0,,,0,0,0,0,0,0,0,0,7,4,0,0,,0.0,0.0,,57.1
筒井さやか,2013-03,久光製薬スプリングス,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,2012-11,久光製薬スプリングス,7,1,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
筒井視穂子,2012-12,久光製薬スプリングス,7,3,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,,0.0,0.0,,75.0
筒井視穂子,2013-01,久光製薬スプリングス,7,8,1,0,0,0.0,0.0,1,0,0,0,1,0,0,0,11,7,0,0,0.0,0.0,0.0,0.0,63.6
筒井視穂子,2013-02,久光製薬スプリングス,7,2,0,0,0,,,0,0,0,0,1,0,0,0,2,0,0,0,,0.0,0.0,0.0,0.0
筒井視穂子,2013-03,久光製薬スプリングス,7,3,0,0,0,,,0,0,0,0,3,0,0,1,1,0,0,0,,0.0,0.0,8.3,0.0
臼井千景,2012-11,JTマーヴェラス,14,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
臼井千景,2012-12,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
臼井千景,2013-01,JTマーヴェラス,14,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
臼井千景,2013-02,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
臼井千景,2013-03,JTマーヴェラス,14,7,0,0,0,,,0,0,0,0,0,0,0,0,21,13,0,0,,0.0,0.0,,61.9
芥川愛加,2013-01,JTマーヴェラス,1,7,20,5,2,25.0,15.0,0,0,0,0,17,1,1,8,0,0,0,6,,0.71,0.0,16.2,
芥川愛加,2013-02,JTマーヴェラス,1,16,39,16,1,41.0,38.5,0,0,0,9,41,0,2,12,0,0,0,25,,1.0,0.56,6.1,
芥川愛加,2013-03,JTマーヴェラス,1,26,100,37,6,37.0,31.0,0,0,0,9,69,2,11,22,10,8,0,48,,1.42,0.35,6.9,80.0
芦野真未,2012-11,パイオニアレッドウィングス,19,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,0,,0.0,0.0,0.0,
荒木絵里香,2012-11,東レアローズ,1,17,100,46,5,46.0,41.0,1,0,0,19,50,3,0,26,1,0,0,68,0.0,2.71,1.12,19.0,0.0
荒木絵里香,2012-12,東レアローズ,1,19,89,53,9,59.6,49.4,0,0,0,16,56,4,5,18,1,1,0,73,,2.79,0.84,12.9,100.0
荒木絵里香,2013-01,東レアローズ,1,21,99,45,7,45.5,38.4,0,0,0,21,60,5,5,19,2,2,0,71,,2.14,1.0,14.2,100.0
荒木絵里香,2013-02,東レアローズ,1,27,113,57,8,50.4,43.4,0,0,0,22,81,5,8,34,4,4,0,84,,2.11,0.81,14.2,100.0
荒木絵里香,2013-03,東レアローズ,1,24,113,55,10,48.7,39.8,1,1,0,26,84,4,9,35,6,3,0,85,100.0,2.29,1.08,12.5,50.0
藤原亜紀,2012-11,トヨタ車体クインシーズ,14,11,119,41,5,34.5,30.3,10,5,0,2,30,2,0,14,0,0,0,45,50.0,3.73,0.18,18.3,
藤原亜紀,2012-12,トヨタ車体クインシーズ,14,9,101,35,8,34.7,26.7,5,2,1,4,22,2,1,5,0,0,0,41,40.0,3.89,0.44,13.6,
藤原亜紀,2013-01,トヨタ車体クインシーズ,14,10,80,21,6,26.2,18.8,6,2,0,2,25,0,1,3,9,5,0,23,33.3,2.1,0.2,2.0,55.6
藤原亜紀,2013-02,トヨタ車体クインシーズ,14,13,103,41,6,39.8,34.0,16,8,1,2,33,1,3,13,9,6,0,44,50.0,3.15,0.15,10.6,66.7
藤原亜紀,2013-03,トヨタ車体クインシーズ,14,19,119,44,5,37.0,32.8,14,3,1,4,31,0,3,10,26,15,0,48,21.4,2.32,0.21,5.6,57.7
藤田夏未,2012-11,トヨタ車体クインシーズ,4,16,5,2,1,40.0,20.0,0,0,0,1,50,1,3,15,0,0,0,4,,0.12,0.06,8.0,
藤田夏未,2012-12,トヨタ車体クインシーズ,4,18,12,7,0,58.3,58.3,1,1,0,3,66,0,4,20,0,0,0,10,100.0,0.39,0.17,6.1,
藤田夏未,2013-01,トヨタ車体クインシーズ,4,23,15,5,3,33.3,13.3,0,0,0,1,94,1,9,26,0,0,0,7,,0.22,0.04,5.6,
藤田夏未,2013-02,トヨタ車体クインシーズ,4,26,19,11,0,57.9,57.9,0,0,0,6,95,3,4,31,2,0,0,20,,0.42,0.23,10.3,0.0
藤田夏未,2013-03,トヨタ車体クインシーズ,4,31,12,7,0,58.3,58.3,0,0,0,3,119,2,4,31,2,0,0,12,,0.23,0.1,7.4,0.0
