名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
遠藤りつこ,01,JTマーヴェラス,14,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
遠藤りつこ,02,JTマーヴェラス,14,8,3,0,0,0.0,0.0,1,0,0,0,12,2,1,2,1,1,0,0.0,0.0,0.0,18.8,100.0
都築有美子,01,トヨタ車体クインシーズ,1,33,315,93,24,29.5,21.9,3,0,1,12,103,7,12,36,203,149,0,0.0,2.8,0.4,12.6,73.4
都築有美子,02,トヨタ車体クインシーズ,1,36,355,119,22,33.5,27.3,0,0,0,14,122,5,10,36,233,166,0,,3.3,0.4,9.4,71.2
都築有美子,03,トヨタ車体クインシーズ,1,34,309,114,19,36.9,30.7,2,0,0,6,128,7,18,42,255,162,0,0.0,3.4,0.2,10.2,63.5
野元葉月,01,トヨタ車体クインシーズ,16,28,5,0,1,0.0,-20.0,0,0,0,0,0,0,0,0,53,26,0,,0.0,0.0,,49.1
野元葉月,02,トヨタ車体クインシーズ,16,27,0,0,0,,,0,0,0,0,0,0,0,0,50,33,0,,0.0,0.0,,66.0
野元葉月,03,トヨタ車体クインシーズ,16,20,0,0,0,,,0,0,0,0,0,0,0,0,55,26,0,,0.0,0.0,,47.3
野村まり,01,岡山シーガルズ,4,7,13,7,0,53.8,53.8,0,0,0,0,8,0,1,2,0,0,0,,1.0,0.0,3.1,
野村まり,02,岡山シーガルズ,4,14,17,3,0,17.6,17.6,0,0,0,3,4,0,0,1,1,0,0,,0.2,0.2,6.2,0.0
野村まり,03,岡山シーガルズ,4,11,17,8,1,47.1,41.2,0,0,0,2,6,0,0,1,0,0,0,,0.7,0.2,4.2,
野田昌代,03,久光製薬スプリングス,1,7,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.1,,
金子美里,02,武富士バンブー,2,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金森純子,01,岡山シーガルズ,18,6,0,0,0,,,0,0,0,0,0,0,0,0,22,16,0,,0.0,0.0,,72.7
金森純子,02,岡山シーガルズ,18,25,0,0,0,,,0,0,0,0,20,0,0,3,50,27,0,,0.0,0.0,3.8,54.0
金森純子,03,岡山シーガルズ,18,9,0,0,0,,,0,0,0,0,4,0,0,1,37,15,0,,0.0,0.0,6.2,40.5
高崎紗緒梨,01,NECレッドロケッツ,21,8,40,12,5,30.0,17.5,0,0,0,1,17,0,1,3,7,3,0,,1.5,0.1,2.9,42.9
高崎紗緒梨,02,NECレッドロケッツ,21,2,3,0,1,0.0,-33.3,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高崎紗緒梨,03,NECレッドロケッツ,21,8,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,0,,0.0,0.0,,100.0
高木理江,01,JTマーヴェラス,8,34,215,61,22,28.4,18.1,7,0,2,7,120,5,13,27,223,163,0,0.0,1.8,0.2,7.1,73.1
高木理江,02,JTマーヴェラス,8,33,168,44,13,26.2,18.5,1,0,0,2,110,5,6,28,229,159,0,0.0,1.3,0.1,9.5,69.4
高木理江,03,JTマーヴェラス,8,26,157,51,7,32.5,28.0,0,0,0,8,103,3,2,23,191,138,0,,2.0,0.3,8.0,72.3
高松未,01,岡山シーガルズ,13,32,118,44,5,37.3,33.1,4,1,0,5,106,0,3,26,107,62,0,25.0,1.4,0.2,5.4,57.9
高松未,02,岡山シーガルズ,13,39,142,48,6,33.8,29.6,5,2,1,11,137,2,2,43,153,88,0,40.0,1.2,0.3,8.9,57.5
高松未,03,岡山シーガルズ,13,32,96,20,2,20.8,18.8,0,0,0,13,93,0,0,20,136,75,0,,0.6,0.4,5.4,55.1
高橋美帆,01,パイオニアレッドウィングス,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
高田ありさ,01,東レアローズ,13,28,123,44,10,35.8,27.6,0,0,0,4,47,3,10,11,77,50,0,,1.6,0.1,6.9,64.9
高田ありさ,02,東レアローズ,13,22,110,41,10,37.3,28.2,1,0,0,5,41,0,5,8,75,52,0,0.0,1.9,0.2,1.8,69.3
高田ありさ,03,東レアローズ,13,25,110,39,6,35.5,30.0,0,0,0,3,41,1,6,5,69,44,0,,1.6,0.1,1.8,63.8
黒羽桂子,01,日立リヴァーレ,1,29,13,6,1,46.2,38.5,0,0,0,2,73,1,3,15,1,1,0,,0.2,0.1,5.5,100.0
黒羽桂子,02,日立リヴァーレ,1,36,16,8,0,50.0,50.0,0,0,0,2,111,2,2,25,2,0,0,,0.2,0.1,7.0,0.0
黒羽桂子,03,日立リヴァーレ,1,30,14,11,0,78.6,78.6,0,0,0,2,59,0,2,6,0,0,0,,0.4,0.1,1.7,
齋藤加奈子,01,日立リヴァーレ,12,36,248,85,9,34.3,30.6,1,0,0,6,108,2,3,41,243,170,0,0.0,2.4,0.2,10.6,70.0
齋藤加奈子,02,日立リヴァーレ,12,36,278,102,11,36.7,32.7,1,0,0,5,145,3,3,56,232,170,0,0.0,2.8,0.1,11.2,73.3
齋藤加奈子,03,日立リヴァーレ,12,32,215,84,7,39.1,35.8,0,0,0,9,110,3,4,46,164,122,0,,2.6,0.3,12.3,74.4
