名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブレシーブ成功率
辰巳遼,2020-12,ヴォレアス北海道,17,4,1,1,0,100.0,100.0,0,0,0,0,8,0,2,2,0.0,1,1,0,1,,0.25,0.0,100.0
逢沢亘,2020-10,兵庫デルフィーノ,3,3,3,2,1,66.7,33.3,0,0,0,1,8,1,2,4,18.8,1,0,1,4,,0.67,0.33,50.0
逢沢亘,2020-11,兵庫デルフィーノ,3,9,23,7,6,30.4,4.3,1,0,1,2,32,1,7,8,3.9,0,0,0,10,0.0,0.78,0.22,
逢沢亘,2020-12,兵庫デルフィーノ,3,15,49,19,6,38.8,26.5,0,0,0,5,41,1,8,10,3.7,4,1,1,25,,1.27,0.33,37.5
逢沢亘,2021-01,兵庫デルフィーノ,3,5,11,1,1,9.1,0.0,0,0,0,1,10,0,1,4,7.5,2,0,0,2,,0.2,0.2,0.0
逢沢亘,2021-02,兵庫デルフィーノ,3,10,24,7,4,29.2,12.5,0,0,0,2,28,1,1,10,11.6,2,1,1,10,,0.7,0.2,75.0
那和朋紀,2020-12,兵庫デルフィーノ,20,8,26,13,0,50.0,50.0,0,0,0,4,22,0,2,5,3.4,1,1,0,17,,1.62,0.5,100.0
那和朋紀,2021-01,兵庫デルフィーノ,20,4,7,2,0,28.6,28.6,0,0,0,1,11,0,1,4,6.8,0,0,0,3,,0.5,0.25,
酒井駿,2020-10,長野GaRons,1,7,58,30,7,51.7,39.7,8,4,2,3,24,0,1,4,3.1,45,20,12,33,50.0,4.29,0.43,57.8
酒井駿,2020-11,長野GaRons,1,22,199,93,19,46.7,37.2,20,9,5,7,85,5,20,20,5.9,209,84,59,105,45.0,4.23,0.32,54.3
酒井駿,2020-12,長野GaRons,1,3,27,11,3,40.7,29.6,3,0,0,0,15,1,2,5,11.7,30,15,9,12,0.0,3.67,0.0,65.0
酒井駿,2021-01,長野GaRons,1,7,58,24,7,41.4,29.3,10,4,2,2,19,0,4,4,0.0,88,48,20,26,40.0,3.43,0.29,65.9
酒井駿,2021-02,長野GaRons,1,27,255,110,21,43.1,34.9,21,9,4,6,92,4,12,16,5.4,323,147,98,120,42.9,4.07,0.22,60.7
野垣昂大,2020-10,ヴィアティン三重,3,10,3,1,1,33.3,0.0,0,0,0,2,27,2,1,6,12.0,1,0,0,5,,0.1,0.2,0.0
野垣昂大,2020-11,ヴィアティン三重,3,11,4,3,0,75.0,75.0,0,0,0,4,33,0,1,8,5.3,2,0,1,7,,0.27,0.36,25.0
野垣昂大,2020-12,ヴィアティン三重,3,8,5,2,0,40.0,40.0,0,0,0,1,24,0,1,1,0.0,2,0,0,3,,0.25,0.12,0.0
野垣昂大,2021-01,ヴィアティン三重,3,3,1,1,0,100.0,100.0,0,0,0,1,8,0,1,2,3.1,0,0,0,2,,0.33,0.33,
野垣昂大,2021-02,ヴィアティン三重,3,8,3,1,1,33.3,0.0,0,0,0,0,24,0,2,8,6.2,1,0,0,1,,0.12,0.0,0.0
鈴木匡教,2020-10,つくばユナイテッドSunGAIA,26,6,5,3,0,60.0,60.0,0,0,0,1,5,1,3,0,5.0,0,0,0,5,,0.5,0.17,
鈴木匡教,2020-11,つくばユナイテッドSunGAIA,26,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
鎌田敏弥,2020-10,つくばユナイテッドSunGAIA,10,5,5,4,0,80.0,80.0,1,1,0,0,4,0,2,2,0.0,3,2,0,4,100.0,0.8,0.0,66.7
鎌田敏弥,2020-11,つくばユナイテッドSunGAIA,10,16,23,12,4,52.2,34.8,0,0,0,1,6,0,1,2,4.2,15,6,4,13,,0.75,0.06,53.3
鎌田敏弥,2020-12,つくばユナイテッドSunGAIA,10,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
鎌田敏弥,2021-02,つくばユナイテッドSunGAIA,10,13,15,7,0,46.7,46.7,1,1,0,2,5,0,1,1,0.0,2,0,2,9,100.0,0.54,0.15,50.0
長屋梓,2020-11,サフィルヴァ北海道,26,7,0,0,0,,,0,0,0,0,11,1,1,3,13.6,0,0,0,1,,0.0,0.0,
長屋梓,2020-12,サフィルヴァ北海道,26,3,0,0,0,,,0,0,0,0,4,0,2,0,-12.5,0,0,0,0,,0.0,0.0,
長屋梓,2021-02,サフィルヴァ北海道,26,1,0,0,0,,,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
長濱裕,2020-10,きんでんトリニティーブリッツ,3,4,0,0,0,,,0,0,0,0,0,0,0,0,,20,6,9,0,,0.0,0.0,52.5
長濱裕,2020-11,きんでんトリニティーブリッツ,3,20,0,0,0,,,0,0,0,0,0,0,0,0,,109,51,38,0,,0.0,0.0,64.2
長濱裕,2020-12,きんでんトリニティーブリッツ,3,7,0,0,0,,,0,0,0,0,0,0,0,0,,41,21,10,0,,0.0,0.0,63.4
長谷山拓,2020-10,富士通カワサキレッドスピリッツ,18,3,2,0,0,0.0,0.0,0,0,0,0,13,1,1,4,13.5,0,0,0,1,,0.0,0.0,
長谷山拓,2020-11,富士通カワサキレッドスピリッツ,18,22,7,5,0,71.4,71.4,0,0,0,9,77,1,5,19,5.8,2,0,0,15,,0.23,0.41,0.0
長谷山拓,2020-12,富士通カワサキレッドスピリッツ,18,6,0,0,0,,,0,0,0,2,23,1,1,7,10.9,1,0,1,3,,0.0,0.33,50.0
長谷山拓,2021-01,富士通カワサキレッドスピリッツ,18,11,5,0,2,0.0,-40.0,0,0,0,3,27,1,2,6,7.4,0,0,0,4,,0.0,0.27,
長谷山拓,2021-02,富士通カワサキレッドスピリッツ,18,13,5,3,0,60.0,60.0,0,0,0,7,42,1,3,6,4.2,1,0,0,11,,0.23,0.54,0.0
長谷山拓,2021-03,富士通カワサキレッドスピリッツ,18,7,4,3,0,75.0,75.0,1,1,0,3,20,0,3,3,0.0,0,0,0,6,100.0,0.43,0.43,
長谷川優太,2020-11,大同特殊鋼レッドスター,9,13,2,1,0,50.0,50.0,0,0,0,0,38,2,8,5,3.3,0,0,0,3,,0.08,0.0,
長谷川優太,2020-12,大同特殊鋼レッドスター,9,15,2,1,0,50.0,50.0,0,0,0,3,52,3,8,12,7.7,1,0,0,7,,0.07,0.2,0.0
長谷川優太,2021-01,大同特殊鋼レッドスター,9,3,1,0,0,0.0,0.0,0,0,0,2,7,0,2,2,0.0,0,0,0,2,,0.0,0.67,
長谷川優太,2021-02,大同特殊鋼レッドスター,9,14,4,2,0,50.0,50.0,1,1,0,3,40,0,4,5,0.6,0,0,0,5,100.0,0.14,0.21,
長谷川博紀,2020-10,ヴィアティン三重,8,8,31,11,4,35.5,22.6,1,0,0,3,17,0,2,4,2.9,0,0,0,14,0.0,1.38,0.38,
長谷川博紀,2020-11,ヴィアティン三重,8,2,11,4,1,36.4,27.3,0,0,0,2,4,0,1,1,0.0,0,0,0,6,,2.0,1.0,
長谷川博紀,2020-12,ヴィアティン三重,8,7,34,15,1,44.1,41.2,0,0,0,0,20,0,2,2,0.0,0,0,0,15,,2.14,0.0,
長谷川博紀,2021-01,ヴィアティン三重,8,3,8,3,1,37.5,25.0,0,0,0,3,8,0,0,1,3.1,0,0,0,6,,1.0,1.0,
長谷川博紀,2021-02,ヴィアティン三重,8,10,29,11,1,37.9,34.5,0,0,0,4,24,1,2,2,4.2,0,0,0,16,,1.1,0.4,
関根俊哉,2020-10,ヴォレアス北海道,7,1,2,0,0,0.0,0.0,0,0,0,1,2,0,0,0,0.0,2,0,1,1,,0.0,1.0,25.0
関根俊哉,2020-11,ヴォレアス北海道,7,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
関根俊哉,2021-02,ヴォレアス北海道,7,1,1,0,0,0.0,0.0,0,0,0,0,6,0,2,1,-4.2,0,0,0,0,,0.0,0.0,
関根俊哉,2021-03,ヴォレアス北海道,7,3,5,3,1,60.0,40.0,0,0,0,2,10,0,3,0,-7.5,6,2,1,5,,1.0,0.67,41.7
関谷拓巳,2020-10,つくばユナイテッドSunGAIA,22,11,0,0,0,,,0,0,0,0,0,0,0,0,,48,21,7,0,,0.0,0.0,51.0
関谷拓巳,2020-11,つくばユナイテッドSunGAIA,22,16,0,0,0,,,0,0,0,0,0,0,0,0,,106,44,21,0,,0.0,0.0,51.4
関谷拓巳,2020-12,つくばユナイテッドSunGAIA,22,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
関谷拓巳,2021-01,つくばユナイテッドSunGAIA,22,1,0,0,0,,,0,0,0,0,0,0,0,0,,4,1,2,0,,0.0,0.0,50.0
関谷拓巳,2021-02,つくばユナイテッドSunGAIA,22,10,0,0,0,,,0,0,0,0,0,0,0,0,,36,15,2,0,,0.0,0.0,44.4
阿部航平,2020-10,つくばユナイテッドSunGAIA,4,11,29,12,0,41.4,41.4,0,0,0,14,44,1,5,9,4.5,2,2,0,27,,1.09,1.27,100.0
阿部航平,2020-11,つくばユナイテッドSunGAIA,4,19,59,26,2,44.1,40.7,0,0,0,12,60,2,4,13,7.1,0,0,0,40,,1.37,0.63,
阿部航平,2020-12,つくばユナイテッドSunGAIA,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
阿部航平,2021-01,つくばユナイテッドSunGAIA,4,10,21,12,1,57.1,52.4,0,0,0,7,42,2,3,13,10.7,0,0,0,21,,1.2,0.7,
阿部航平,2021-02,つくばユナイテッドSunGAIA,4,15,47,19,1,40.4,38.3,1,0,0,14,47,2,1,6,6.9,1,0,0,35,0.0,1.27,0.93,0.0
阿部誠樹,2020-10,サフィルヴァ北海道,6,7,52,17,6,32.7,21.2,11,3,1,1,34,1,3,11,8.8,53,31,12,19,27.3,2.43,0.14,69.8
阿部誠樹,2020-11,サフィルヴァ北海道,6,17,102,38,7,37.3,30.4,7,1,2,3,68,4,25,22,4.8,102,34,25,45,14.3,2.24,0.18,45.6
阿部誠樹,2020-12,サフィルヴァ北海道,6,7,51,28,5,54.9,45.1,9,3,2,0,26,0,9,9,0.0,48,24,11,28,33.3,4.0,0.0,61.5
阿部誠樹,2021-02,サフィルヴァ北海道,6,12,73,34,3,46.6,42.5,7,4,1,2,43,2,13,9,2.3,73,33,24,38,57.1,2.83,0.17,61.6
阿部誠樹,2021-03,サフィルヴァ北海道,6,7,58,28,4,48.3,41.4,6,3,1,1,30,0,11,5,-5.0,87,34,36,29,50.0,4.0,0.14,59.8
青島賢司,2020-10,サフィルヴァ北海道,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
青島賢司,2020-11,サフィルヴァ北海道,1,3,0,0,0,,,0,0,0,0,6,0,0,0,0.0,0,0,0,0,,0.0,0.0,
青島賢司,2020-12,サフィルヴァ北海道,1,3,0,0,0,,,0,0,0,0,3,0,0,2,16.7,0,0,0,0,,0.0,0.0,
青島賢司,2021-02,サフィルヴァ北海道,1,2,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
青島賢司,2021-03,サフィルヴァ北海道,1,2,0,0,0,,,0,0,0,0,3,0,0,1,8.3,0,0,0,0,,0.0,0.0,
高井大輝,2020-10,長野GaRons,14,6,0,0,0,,,0,0,0,0,26,0,1,5,3.8,0,0,0,0,,0.0,0.0,
高井大輝,2020-11,長野GaRons,14,18,2,0,0,0.0,0.0,0,0,0,0,35,1,3,13,10.0,0,0,0,1,,0.0,0.0,
高井大輝,2020-12,長野GaRons,14,3,0,0,0,,,0,0,0,0,7,0,1,3,7.1,1,0,0,0,,0.0,0.0,0.0
高井大輝,2021-01,長野GaRons,14,4,1,0,0,0.0,0.0,0,0,0,0,12,1,0,2,12.5,0,0,0,1,,0.0,0.0,
高井大輝,2021-02,長野GaRons,14,18,1,1,0,100.0,100.0,0,0,0,0,33,0,1,7,4.5,0,0,0,1,,0.06,0.0,
高杉優希,2021-01,東京ヴェルディ,21,5,4,2,0,50.0,50.0,0,0,0,0,18,0,2,4,2.8,0,0,0,2,,0.4,0.0,
高瀬太一,2020-10,長野GaRons,9,7,47,22,9,46.8,27.7,16,9,4,2,18,0,2,6,5.6,0,0,0,24,56.2,3.14,0.29,
高瀬太一,2020-11,長野GaRons,9,22,129,57,12,44.2,34.9,32,17,1,5,61,5,13,19,10.7,0,0,0,67,53.1,2.59,0.23,
高瀬太一,2020-12,長野GaRons,9,3,34,18,3,52.9,44.1,12,8,1,1,9,0,4,3,-2.8,0,0,0,19,66.7,6.0,0.33,
高瀬太一,2021-01,長野GaRons,9,7,44,14,9,31.8,11.4,10,1,3,1,17,0,8,6,-2.9,0,0,0,15,10.0,2.0,0.14,
高瀬太一,2021-02,長野GaRons,9,29,212,95,32,44.8,29.7,70,29,14,7,100,9,38,23,5.2,0,0,0,111,41.4,3.28,0.24,
鰐川怜児,2020-10,長野GaRons,2,7,20,9,1,45.0,40.0,0,0,0,4,21,0,8,3,-6.0,1,0,1,13,,1.29,0.57,50.0
鰐川怜児,2020-11,長野GaRons,2,22,48,28,4,58.3,50.0,0,0,0,16,64,9,21,11,10.2,2,1,1,53,,1.27,0.73,75.0
鰐川怜児,2020-12,長野GaRons,2,3,7,5,1,71.4,57.1,0,0,0,0,5,0,3,0,-15.0,1,1,0,5,,1.67,0.0,100.0
鰐川怜児,2021-01,長野GaRons,2,7,30,17,1,56.7,53.3,0,0,0,3,17,1,4,2,2.9,0,0,0,21,,2.43,0.43,
鰐川怜児,2021-02,長野GaRons,2,24,63,24,8,38.1,25.4,0,0,0,10,68,1,16,12,0.0,6,2,1,35,,1.0,0.42,41.7
鳥原大地,2021-01,ヴィアティン三重,22,4,29,7,3,24.1,13.8,2,0,0,0,13,1,0,0,7.7,38,19,11,8,0.0,1.75,0.0,64.5
鳥原大地,2021-02,ヴィアティン三重,22,4,36,16,4,44.4,33.3,1,0,1,1,15,0,0,2,3.3,38,23,8,17,0.0,4.0,0.25,71.1
黒木隆生,2020-11,きんでんトリニティーブリッツ,19,5,9,4,0,44.4,44.4,0,0,0,1,8,0,6,1,-15.6,0,0,0,5,,0.8,0.2,
黒木隆生,2020-12,きんでんトリニティーブリッツ,19,3,13,8,0,61.5,61.5,0,0,0,2,6,0,4,1,-12.5,1,1,0,10,,2.67,0.67,100.0
