名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
福田舞,03,デンソーエアリービーズ,3,10,92,38,3,41.3,38.0,0,0,0,4,40,1,4,10,5,2,0,,3.8,0.4,6.2,40.0
福田舞,11,デンソーエアリービーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
福田舞,12,デンソーエアリービーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
秋山美幸,01,NECレッドロケッツ,10,25,9,5,0,55.6,55.6,0,0,0,1,104,6,8,34,1,0,0,,0.2,0.0,12.0,0.0
秋山美幸,02,NECレッドロケッツ,10,22,11,5,0,45.5,45.5,0,0,0,0,82,2,5,26,3,1,0,,0.2,0.0,8.8,33.3
秋山美幸,03,NECレッドロケッツ,10,15,2,0,0,0.0,0.0,0,0,0,4,47,2,4,20,0,0,0,,0.0,0.3,12.8,
秋山美幸,11,NECレッドロケッツ,10,31,13,8,0,61.5,61.5,0,0,0,4,84,5,5,21,1,0,0,,0.3,0.1,10.7,0.0
秋山美幸,12,NECレッドロケッツ,10,4,0,0,0,,,0,0,0,2,21,2,0,7,0,0,0,,0.0,0.5,17.9,
竹下佳江,01,JTマーヴェラス,7,22,6,3,0,50.0,50.0,0,0,0,2,64,2,2,14,0,0,0,,0.1,0.1,7.8,
竹下佳江,02,JTマーヴェラス,7,20,1,1,0,100.0,100.0,0,0,0,6,82,4,2,16,1,0,0,,0.0,0.3,9.1,0.0
竹下佳江,03,JTマーヴェラス,7,21,3,2,1,66.7,33.3,0,0,0,0,89,3,3,28,0,0,0,,0.1,0.0,10.4,
竹内沙耶歌,01,NECレッドロケッツ,19,4,2,1,0,50.0,50.0,0,0,0,0,4,0,0,1,0,0,0,,0.2,0.0,6.2,
竹内沙耶歌,02,NECレッドロケッツ,19,3,3,2,0,66.7,66.7,0,0,0,0,9,0,1,4,0,0,0,,0.7,0.0,8.3,
竹内沙耶歌,03,NECレッドロケッツ,19,7,21,8,2,38.1,28.6,0,0,0,0,15,1,2,4,1,1,0,,1.1,0.0,10.0,100.0
竹内沙耶歌,11,NECレッドロケッツ,19,6,3,2,0,66.7,66.7,1,1,0,3,8,0,1,2,0,0,0,100.0,0.3,0.5,3.1,
竹内沙耶歌,12,NECレッドロケッツ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,01,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,02,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,03,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,11,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒井視穂子,12,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
筒渕輝恵,01,NECレッドロケッツ,12,9,0,0,0,,,0,0,0,0,5,1,0,3,0,0,0,,0.0,0.0,35.0,
筒渕輝恵,02,NECレッドロケッツ,12,8,0,0,0,,,0,0,0,0,5,1,1,1,0,0,0,,0.0,0.0,20.0,
筒渕輝恵,03,NECレッドロケッツ,12,8,2,0,0,0.0,0.0,0,0,0,0,15,1,1,4,0,0,0,,0.0,0.0,11.7,
筒渕輝恵,11,NECレッドロケッツ,12,15,3,2,0,66.7,66.7,0,0,0,0,16,1,3,3,1,0,0,,0.1,0.0,6.2,0.0
筒渕輝恵,12,NECレッドロケッツ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
築地保奈美,01,東レアローズ,17,12,22,4,2,18.2,9.1,0,0,0,0,30,0,1,13,0,0,0,,0.3,0.0,10.0,
築地保奈美,02,東レアローズ,17,7,2,0,1,0.0,-50.0,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
築地保奈美,03,東レアローズ,17,8,4,1,1,25.0,0.0,0,0,0,0,4,0,0,2,0,0,0,,0.1,0.0,12.5,
築地保奈美,11,東レアローズ,17,16,50,15,4,30.0,22.0,0,0,0,8,47,1,4,20,2,1,0,,0.9,0.5,10.6,50.0
築地保奈美,12,東レアローズ,17,11,41,15,2,36.6,31.7,0,0,0,4,27,1,5,4,0,0,0,,1.4,0.4,2.8,
米村信子,01,岡山シーガルズ,3,17,141,41,4,29.1,26.2,0,0,0,3,43,0,0,12,53,38,0,,2.4,0.2,7.0,71.7
米村信子,11,岡山シーガルズ,3,15,129,38,7,29.5,24.0,0,0,0,4,49,0,0,8,69,58,0,,2.5,0.3,4.1,84.1
米村信子,12,岡山シーガルズ,3,11,99,31,4,31.3,27.3,0,0,0,6,35,0,0,8,56,42,0,,2.8,0.5,5.7,75.0
細川麻美,01,パイオニアレッドウィングス,15,16,38,15,4,39.5,28.9,0,0,0,3,25,0,4,6,59,36,0,,0.9,0.2,2.0,61.0
細川麻美,02,パイオニアレッドウィングス,15,18,88,40,4,45.5,40.9,0,0,0,4,67,3,3,22,65,46,0,,2.2,0.2,11.6,70.8
細川麻美,03,パイオニアレッドウィングス,15,21,128,55,10,43.0,35.2,0,0,0,3,84,5,6,37,122,62,0,,2.6,0.1,15.2,50.8
細川麻美,11,パイオニアレッドウィングス,15,27,121,48,7,39.7,33.9,0,0,0,3,92,8,9,35,92,58,0,,1.8,0.1,15.8,63.0
細川麻美,12,パイオニアレッドウィングス,15,11,49,17,3,34.7,28.6,0,0,0,1,27,1,4,9,43,22,0,,1.5,0.1,8.3,51.2
細田絵理,01,デンソーエアリービーズ,4,20,180,61,7,33.9,30.0,0,0,0,4,106,6,4,40,120,80,0,,3.0,0.2,14.2,66.7
細田絵理,02,デンソーエアリービーズ,4,25,199,63,10,31.7,26.6,0,0,0,9,95,5,8,24,158,99,0,,2.5,0.4,9.5,62.7
細田絵理,03,デンソーエアリービーズ,4,21,204,50,7,24.5,21.1,1,0,0,10,78,4,9,24,146,85,0,0.0,2.4,0.5,9.9,58.2
細田絵理,11,デンソーエアリービーズ,4,24,207,66,9,31.9,27.5,0,0,0,8,102,4,8,26,133,89,0,,2.8,0.3,8.3,66.9
細田絵理,12,デンソーエアリービーズ,4,12,125,34,7,27.2,21.6,1,1,0,8,54,3,5,15,65,49,0,100.0,2.8,0.7,10.2,75.4
羽根翠,01,トヨタ車体クインシーズ,5,22,123,52,6,42.3,37.4,0,0,0,21,62,2,2,16,11,8,0,,2.4,1.0,8.9,72.7
羽根翠,02,トヨタ車体クインシーズ,5,25,151,64,6,42.4,38.4,1,0,0,14,96,3,6,40,6,6,0,0.0,2.6,0.6,12.0,100.0
羽根翠,03,トヨタ車体クインシーズ,5,22,160,61,7,38.1,33.8,0,0,0,20,66,4,3,20,7,5,0,,2.8,0.9,12.5,71.4
羽根翠,11,トヨタ車体クインシーズ,5,17,85,28,7,32.9,24.7,0,0,0,2,43,2,0,11,2,2,0,,1.6,0.1,11.0,100.0
羽根翠,12,トヨタ車体クインシーズ,5,12,44,13,2,29.5,25.0,0,0,0,5,42,2,2,15,9,7,0,,1.1,0.4,12.5,77.8
船崎恵視,01,トヨタ車体クインシーズ,4,22,5,1,0,20.0,20.0,0,0,0,2,67,0,3,27,0,0,0,,0.0,0.1,9.0,
船崎恵視,02,トヨタ車体クインシーズ,4,25,6,3,0,50.0,50.0,0,0,0,4,76,3,3,15,0,0,0,,0.1,0.2,7.9,
船崎恵視,03,トヨタ車体クインシーズ,4,22,8,2,0,25.0,25.0,0,0,0,4,58,3,2,17,2,0,0,,0.1,0.2,11.6,0.0
船崎恵視,11,トヨタ車体クインシーズ,4,25,12,5,1,41.7,33.3,1,1,0,3,104,5,8,45,1,0,0,100.0,0.2,0.1,13.7,0.0
船崎恵視,12,トヨタ車体クインシーズ,4,12,3,2,0,66.7,66.7,0,0,0,3,38,0,4,9,1,0,0,,0.2,0.2,3.3,0.0
芝田安希,01,東レアローズ,1,26,187,75,9,40.1,35.3,6,2,0,11,100,5,4,26,109,70,0,33.3,2.9,0.4,10.5,64.2
芝田安希,02,東レアローズ,1,21,120,46,4,38.3,35.0,4,0,1,14,69,5,4,28,129,81,0,0.0,2.2,0.7,15.9,62.8
芝田安希,03,東レアローズ,1,22,161,70,8,43.5,38.5,4,1,0,9,59,1,5,20,99,71,0,25.0,3.2,0.4,8.1,71.7
芝田安希,11,東レアローズ,1,24,127,45,5,35.4,31.5,3,1,0,6,74,3,2,25,123,77,0,33.3,1.9,0.2,11.8,62.6
芝田安希,12,東レアローズ,1,11,65,22,0,33.8,33.8,2,1,0,2,45,3,1,15,86,66,0,50.0,2.0,0.2,14.4,76.7
芦野李沙,01,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
芦野李沙,02,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
芦野李沙,03,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
芦野李沙,11,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
芦野李沙,12,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
若浦貴子,01,岡山シーガルズ,33,26,321,88,17,27.4,22.1,0,0,0,9,75,0,1,9,45,31,0,,3.4,0.3,2.7,68.9
若浦貴子,02,岡山シーガルズ,33,24,226,61,17,27.0,19.5,0,0,0,6,61,1,1,7,28,17,0,,2.5,0.2,4.1,60.7
若浦貴子,03,岡山シーガルズ,33,17,204,46,14,22.5,15.7,0,0,0,9,36,1,1,3,12,6,0,,2.7,0.5,4.2,50.0
若浦貴子,11,岡山シーガルズ,33,19,239,60,16,25.1,18.4,0,0,0,7,50,0,4,2,18,14,0,,3.2,0.4,-1.0,77.8
若浦貴子,12,岡山シーガルズ,33,15,191,64,6,33.5,30.4,0,0,0,5,48,0,0,6,15,10,0,,4.3,0.3,3.1,66.7
藤井舞,01,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤井舞,11,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤井舞,12,デンソーエアリービーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤原亜紀,02,トヨタ車体クインシーズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤原亜紀,03,トヨタ車体クインシーズ,14,3,11,2,3,18.2,-9.1,0,0,0,0,2,0,1,1,2,2,0,,0.7,0.0,0.0,100.0
藤崎朱里,01,日立リヴァーレ,9,7,7,1,1,14.3,0.0,2,1,0,1,11,0,0,4,5,3,0,50.0,0.1,0.1,9.1,60.0
藤崎朱里,02,日立リヴァーレ,9,17,67,26,5,38.8,31.3,5,1,2,2,39,2,2,10,53,36,0,20.0,1.5,0.1,10.3,67.9
藤崎朱里,03,日立リヴァーレ,9,11,76,34,4,44.7,39.5,1,1,0,2,31,2,0,18,31,16,0,100.0,3.1,0.2,21.0,51.6
藤崎朱里,11,日立リヴァーレ,9,11,1,0,0,0.0,0.0,0,0,0,0,14,1,1,4,15,7,0,,0.0,0.0,12.5,46.7
藤崎朱里,12,日立リヴァーレ,9,4,0,0,0,,,0,0,0,0,7,0,1,4,0,0,0,,0.0,0.0,10.7,
西山慶樹,01,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山慶樹,02,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山慶樹,03,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山慶樹,11,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山由樹,01,JTマーヴェラス,6,2,2,0,0,0.0,0.0,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
西山由樹,02,JTマーヴェラス,6,13,52,15,11,28.8,7.7,0,0,0,7,36,3,10,5,0,0,0,,1.2,0.5,4.9,
西山由樹,03,JTマーヴェラス,6,21,100,36,11,36.0,25.0,0,0,0,8,59,4,12,12,7,4,0,,1.7,0.4,6.8,57.1
西山由樹,11,JTマーヴェラス,6,10,8,3,0,37.5,37.5,0,0,0,3,23,1,5,6,0,0,0,,0.3,0.3,5.4,
西山由樹,12,JTマーヴェラス,6,5,11,5,2,45.5,27.3,0,0,0,1,9,2,3,0,0,0,0,,1.0,0.2,13.9,
西脇万里子,01,東レアローズ,2,26,123,59,9,48.0,40.7,0,0,0,7,79,4,6,26,4,2,0,,2.3,0.3,11.4,50.0
西脇万里子,02,東レアローズ,2,21,111,49,6,44.1,38.7,1,0,0,5,57,2,5,22,1,1,0,0.0,2.3,0.2,11.0,100.0
西脇万里子,03,東レアローズ,2,23,72,29,4,40.3,34.7,0,0,0,9,73,3,5,23,0,0,0,,1.3,0.4,10.3,
西脇万里子,11,東レアローズ,2,22,90,44,5,48.9,43.3,0,0,0,3,51,2,2,23,4,1,0,,2.0,0.1,14.2,25.0
西脇万里子,12,東レアローズ,2,11,42,20,2,47.6,42.9,0,0,0,3,21,0,1,4,0,0,0,,1.8,0.3,3.6,
谷口雅美,01,JTマーヴェラス,2,22,291,103,21,35.4,28.2,74,28,7,9,81,4,5,34,12,9,0,37.8,4.7,0.4,13.9,75.0
谷口雅美,02,JTマーヴェラス,2,20,219,101,15,46.1,39.3,52,18,7,7,64,2,2,17,3,1,0,34.6,5.0,0.4,9.0,33.3
谷口雅美,03,JTマーヴェラス,2,17,170,63,10,37.1,31.2,32,9,4,7,50,1,3,15,8,4,0,28.1,3.7,0.4,8.0,50.0
谷口雅美,11,JTマーヴェラス,2,25,245,86,12,35.1,30.2,9,2,2,12,56,0,4,24,114,67,0,22.2,3.4,0.5,8.9,58.8
谷口雅美,12,JTマーヴェラス,2,13,147,65,5,44.2,40.8,33,9,1,4,34,1,4,10,51,30,0,27.3,5.0,0.3,7.4,58.8
足立留美,01,武富士バンブー,5,26,183,56,15,30.6,22.4,7,2,1,3,89,6,4,42,77,42,0,28.6,2.2,0.1,17.4,54.5
足立留美,02,武富士バンブー,5,15,4,0,0,0.0,0.0,0,0,0,1,27,2,4,9,0,0,0,,0.0,0.1,12.0,
足立留美,03,武富士バンブー,5,25,61,22,3,36.1,31.1,1,1,0,2,46,0,6,22,12,7,0,100.0,0.9,0.1,8.7,58.3
足立留美,11,武富士バンブー,5,22,37,10,2,27.0,21.6,0,0,0,1,42,0,3,23,12,7,0,,0.5,0.0,11.9,58.3
足立留美,12,武富士バンブー,5,14,107,34,6,31.8,26.2,2,0,1,2,47,2,1,18,69,46,0,0.0,2.4,0.1,13.3,66.7
迫田さおり,01,東レアローズ,14,7,15,2,0,13.3,13.3,7,2,0,1,8,0,0,3,0,0,0,28.6,0.3,0.1,9.4,
迫田さおり,02,東レアローズ,14,3,3,0,1,0.0,-33.3,3,0,1,0,6,0,0,2,0,0,0,0.0,0.0,0.0,8.3,
迫田さおり,03,東レアローズ,14,3,3,1,0,33.3,33.3,0,0,0,0,2,0,0,2,0,0,0,,0.3,0.0,25.0,
迫田さおり,11,東レアローズ,14,9,16,5,3,31.2,12.5,5,1,2,2,8,0,2,1,1,1,0,20.0,0.6,0.2,-3.1,100.0
迫田さおり,12,東レアローズ,14,3,0,0,0,,,0,0,0,0,3,1,0,0,0,0,0,,0.0,0.0,33.3,
遠井萌仁,01,日立リヴァーレ,12,7,21,2,4,9.5,-9.5,3,0,0,0,7,1,1,1,12,9,0,0.0,0.3,0.0,14.3,75.0
遠井萌仁,02,日立リヴァーレ,12,8,9,1,0,11.1,11.1,1,0,0,0,2,0,0,0,8,4,0,0.0,0.1,0.0,0.0,50.0
遠井萌仁,03,日立リヴァーレ,12,12,42,12,6,28.6,14.3,3,0,1,0,15,0,2,4,36,23,0,0.0,1.0,0.0,3.3,63.9
遠井萌仁,11,日立リヴァーレ,12,5,4,0,0,0.0,0.0,0,0,0,0,1,0,0,0,2,2,0,,0.0,0.0,0.0,100.0
遠井萌仁,12,日立リヴァーレ,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
遠藤りつこ,01,JTマーヴェラス,14,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
遠藤りつこ,02,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
遠藤りつこ,11,JTマーヴェラス,14,10,0,0,0,,,0,0,0,0,15,0,1,4,0,0,0,,0.0,0.0,5.0,
遠藤りつこ,12,JTマーヴェラス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
都築有美子,01,トヨタ車体クインシーズ,1,22,229,85,8,37.1,33.6,1,0,0,6,88,3,9,31,144,111,0,0.0,3.9,0.3,9.7,77.1
都築有美子,02,トヨタ車体クインシーズ,1,25,200,68,14,34.0,27.0,0,0,0,17,111,5,4,44,155,108,0,,2.7,0.7,13.5,69.7
都築有美子,03,トヨタ車体クインシーズ,1,22,232,76,16,32.8,25.9,1,0,0,3,98,3,7,40,149,111,0,0.0,3.5,0.1,11.5,74.5
都築有美子,11,トヨタ車体クインシーズ,1,25,214,86,13,40.2,34.1,1,1,0,6,73,2,9,20,98,81,0,100.0,3.4,0.2,6.5,82.7
都築有美子,12,トヨタ車体クインシーズ,1,12,84,31,6,36.9,29.8,0,0,0,4,47,3,0,17,86,63,0,,2.6,0.3,15.4,73.3
野村まり,01,岡山シーガルズ,4,7,8,5,0,62.5,62.5,0,0,0,4,15,0,0,3,0,0,0,,0.7,0.6,5.0,
野村まり,02,岡山シーガルズ,4,5,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,,0.2,0.0,,
野村まり,03,岡山シーガルズ,4,2,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
野村まり,11,岡山シーガルズ,4,4,4,1,1,25.0,0.0,0,0,0,1,1,0,0,0,0,0,0,,0.2,0.2,0.0,
野村まり,12,岡山シーガルズ,4,4,4,4,0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,0,,1.0,0.2,,
金子美里,01,武富士バンブー,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子美里,02,武富士バンブー,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金子美里,03,武富士バンブー,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子美里,11,武富士バンブー,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子美里,12,武富士バンブー,2,3,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金子雅代,01,トヨタ車体クインシーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子雅代,02,トヨタ車体クインシーズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
金子雅代,11,トヨタ車体クインシーズ,13,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金子雅代,12,トヨタ車体クインシーズ,13,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金森純子,01,岡山シーガルズ,18,13,0,0,0,,,0,0,0,0,10,0,0,2,19,11,0,,0.0,0.0,5.0,57.9
金森純子,02,岡山シーガルズ,18,23,0,0,0,,,0,0,0,0,2,0,0,0,63,42,0,,0.0,0.0,0.0,66.7
金森純子,03,岡山シーガルズ,18,10,0,0,0,,,0,0,0,0,5,0,0,1,16,10,0,,0.0,0.0,5.0,62.5
金森純子,11,岡山シーガルズ,18,6,0,0,0,,,0,0,0,0,4,0,0,1,6,4,0,,0.0,0.0,6.2,66.7
金森純子,12,岡山シーガルズ,18,8,0,0,0,,,0,0,0,0,9,0,0,3,6,3,0,,0.0,0.0,8.3,50.0
鈴木裕子,01,デンソーエアリービーズ,20,11,2,0,0,0.0,0.0,0,0,0,3,31,0,1,8,0,0,0,,0.0,0.3,5.6,
鈴木裕子,02,デンソーエアリービーズ,20,15,9,1,0,11.1,11.1,0,0,0,6,50,1,2,11,0,0,0,,0.1,0.4,6.5,
鈴木裕子,03,デンソーエアリービーズ,20,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
鈴木裕子,11,デンソーエアリービーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木裕子,12,デンソーエアリービーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
関李香,01,デンソーエアリービーズ,11,1,6,4,0,66.7,66.7,0,0,0,0,2,0,0,0,0,0,0,,4.0,0.0,0.0,
関李香,02,デンソーエアリービーズ,11,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
関李香,03,デンソーエアリービーズ,11,1,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
関李香,11,デンソーエアリービーズ,11,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
香野晶子,01,パイオニアレッドウィングス,23,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
香野晶子,02,パイオニアレッドウィングス,23,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
香野晶子,11,パイオニアレッドウィングス,23,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高島成美,01,日立リヴァーレ,16,18,137,42,1,30.7,29.9,1,0,0,5,67,4,8,20,153,75,0,0.0,2.3,0.3,10.4,49.0
高島成美,02,日立リヴァーレ,16,25,166,51,11,30.7,24.1,0,0,0,7,72,3,9,25,154,89,0,,2.0,0.3,9.7,57.8
高島成美,03,日立リヴァーレ,16,13,103,24,9,23.3,14.6,1,0,0,0,28,1,4,15,68,41,0,0.0,1.8,0.0,13.4,60.3
高島成美,11,日立リヴァーレ,16,14,58,16,3,27.6,22.4,0,0,0,2,28,3,2,13,66,35,0,,1.1,0.1,20.5,53.0
高島成美,12,日立リヴァーレ,16,7,32,9,1,28.1,25.0,0,0,0,2,13,0,1,2,24,13,0,,1.3,0.3,1.9,54.2
高木理江,01,JTマーヴェラス,8,17,3,3,0,100.0,100.0,0,0,0,0,31,1,4,8,21,10,0,,0.2,0.0,6.5,47.6
高木理江,02,JTマーヴェラス,8,17,2,0,0,0.0,0.0,0,0,0,0,20,1,4,6,6,3,0,,0.0,0.0,7.5,50.0
高木理江,03,JTマーヴェラス,8,15,8,3,0,37.5,37.5,0,0,0,2,17,1,1,6,24,12,0,,0.2,0.1,13.2,50.0
高木理江,11,JTマーヴェラス,8,21,7,2,0,28.6,28.6,0,0,0,0,30,3,1,11,22,14,0,,0.1,0.0,18.3,63.6
高木理江,12,JTマーヴェラス,8,10,21,4,2,19.0,9.5,0,0,0,2,19,0,1,7,56,37,0,,0.4,0.2,7.9,66.1
高松未,01,岡山シーガルズ,13,18,48,17,2,35.4,31.2,0,0,0,5,59,2,0,18,87,49,0,,0.9,0.3,11.0,56.3
高松未,02,岡山シーガルズ,13,26,107,36,6,33.6,28.0,0,0,0,7,76,0,3,12,130,86,0,,1.4,0.3,3.0,66.2
高松未,03,岡山シーガルズ,13,16,46,9,0,19.6,19.6,0,0,0,4,45,0,1,6,77,43,0,,0.6,0.2,2.8,55.8
高松未,11,岡山シーガルズ,13,18,54,15,4,27.8,20.4,0,0,0,6,68,1,0,10,73,54,0,,0.8,0.3,5.1,74.0
高松未,12,岡山シーガルズ,13,14,34,7,1,20.6,17.6,1,0,0,3,31,0,0,10,34,17,0,0.0,0.5,0.2,8.1,50.0
高橋みゆき,01,NECレッドロケッツ,1,25,139,47,8,33.8,28.1,0,0,0,4,84,1,6,24,122,86,0,,1.9,0.2,6.5,70.5
高橋みゆき,02,NECレッドロケッツ,1,22,154,72,3,46.8,44.8,0,0,0,6,73,1,10,19,135,103,0,,3.3,0.3,4.5,76.3
高橋みゆき,03,NECレッドロケッツ,1,15,110,38,6,34.5,29.1,2,0,1,1,59,0,7,21,95,64,0,0.0,2.5,0.1,5.9,67.4
高橋みゆき,11,NECレッドロケッツ,1,30,175,63,11,36.0,29.7,1,0,0,7,94,3,15,22,153,102,0,0.0,2.1,0.2,5.1,66.7
高橋みゆき,12,NECレッドロケッツ,1,4,19,7,3,36.8,21.1,0,0,0,0,9,1,2,1,22,15,0,,1.8,0.0,8.3,68.2
高橋潤子,01,デンソーエアリービーズ,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋潤子,11,デンソーエアリービーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋美帆,01,パイオニアレッドウィングス,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
高橋美帆,02,パイオニアレッドウィングス,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋美帆,03,パイオニアレッドウィングス,18,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋美帆,11,パイオニアレッドウィングス,18,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
高橋美帆,12,パイオニアレッドウィングス,18,1,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,,0.0,0.0,16.7,
高田ありさ,01,東レアローズ,12,16,10,3,0,30.0,30.0,0,0,0,0,20,0,1,4,12,10,0,,0.2,0.0,3.8,83.3
高田ありさ,02,東レアローズ,12,17,13,3,1,23.1,15.4,0,0,0,0,29,0,1,7,45,28,0,,0.2,0.0,5.2,62.2
高田ありさ,03,東レアローズ,12,21,6,1,1,16.7,0.0,0,0,0,0,35,2,0,8,41,29,0,,0.0,0.0,11.4,70.7
高田ありさ,11,東レアローズ,12,17,23,11,2,47.8,39.1,1,1,0,2,36,1,1,14,32,19,0,100.0,0.6,0.1,11.8,59.4
高田ありさ,12,東レアローズ,12,8,2,1,0,50.0,50.0,1,0,0,0,16,0,0,6,2,0,0,0.0,0.1,0.0,9.4,0.0
鶴田桂子,01,武富士バンブー,4,26,16,6,0,37.5,37.5,0,0,0,1,107,1,2,29,2,0,0,,0.2,0.0,7.2,0.0
鶴田桂子,02,武富士バンブー,4,16,8,6,0,75.0,75.0,0,0,0,2,56,1,1,17,0,0,0,,0.4,0.1,8.9,
鶴田桂子,03,武富士バンブー,4,25,8,2,0,25.0,25.0,0,0,0,2,92,1,1,19,3,1,0,,0.1,0.1,6.0,33.3
鶴田桂子,11,武富士バンブー,4,22,6,4,0,66.7,66.7,0,0,0,2,100,1,4,28,3,0,0,,0.2,0.1,7.0,0.0
鶴田桂子,12,武富士バンブー,4,14,5,2,0,40.0,40.0,0,0,0,0,47,2,0,10,0,0,0,,0.1,0.0,9.6,
黒羽桂子,01,日立リヴァーレ,1,13,4,3,0,75.0,75.0,1,1,0,0,30,0,1,6,0,0,0,100.0,0.2,0.0,4.2,
黒羽桂子,02,日立リヴァーレ,1,8,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,,0.0,0.0,5.0,
