名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
谷口雅美,2004-01,JTマーヴェラス,2,24,262,104,11,39.7,35.5,25,10,0,7,102,6,14,28,112,68,0,117,40.0,4.33,0.29,9.3,60.7
谷口雅美,2004-02,JTマーヴェラス,2,16,153,55,14,35.9,26.8,10,2,2,1,62,6,8,12,38,21,0,62,20.0,3.44,0.06,11.3,55.3
越川瞳美,2004-01,シーガルズ,48,2,0,0,0,,,0,0,0,0,3,0,1,0,2,2,0,0,,0.0,0.0,-8.3,100.0
越川瞳美,2004-02,シーガルズ,48,6,1,0,0,0.0,0.0,0,0,0,1,7,0,1,1,11,8,0,1,,0.0,0.17,0.0,72.7
足立留美,2003-12,武富士バンブー,5,26,204,72,20,35.3,25.5,8,2,0,1,73,1,4,22,95,59,0,74,25.0,2.77,0.04,7.5,62.1
足立留美,2004-01,武富士バンブー,5,22,242,66,16,27.3,20.7,18,4,2,2,72,9,6,16,110,77,0,77,22.2,3.0,0.09,16.0,70.0
足立留美,2004-02,武富士バンブー,5,19,218,72,13,33.0,27.1,11,3,3,3,81,11,6,19,25,15,0,86,27.3,3.79,0.16,17.6,60.0
辻知恵,2003-12,茂原アルカス,10,33,26,17,1,65.4,61.5,0,0,0,10,127,9,6,29,1,1,0,36,,0.52,0.3,11.6,100.0
辻知恵,2004-01,茂原アルカス,10,19,12,6,0,50.0,50.0,1,0,0,5,68,4,2,8,1,0,0,15,0.0,0.32,0.26,8.1,0.0
辻知恵,2004-02,茂原アルカス,10,19,11,6,0,54.5,54.5,0,0,0,5,65,2,7,24,0,0,0,13,,0.32,0.26,9.6,
都澤みどり,2003-12,日立リヴァーレ,3,31,194,67,10,34.5,29.4,0,0,0,10,107,4,10,34,179,136,0,81,,2.16,0.32,9.3,76.0
都澤みどり,2004-01,日立リヴァーレ,3,23,169,57,11,33.7,27.2,1,0,0,3,82,0,3,22,120,91,0,60,0.0,2.48,0.13,5.8,75.8
都澤みどり,2004-02,日立リヴァーレ,3,15,135,50,5,37.0,33.3,0,0,0,5,57,2,1,20,94,66,0,57,,3.33,0.33,11.8,70.2
野村まり,2003-12,シーガルズ,4,28,135,52,6,38.5,34.1,0,0,0,22,83,0,8,13,0,0,0,74,,1.86,0.79,1.5,
野村まり,2004-01,シーガルズ,4,20,89,25,4,28.1,23.6,0,0,0,19,57,1,2,4,1,0,0,45,,1.25,0.95,2.6,0.0
野村まり,2004-02,シーガルズ,4,16,53,23,3,43.4,37.7,0,0,0,12,46,0,3,6,0,0,0,35,,1.44,0.75,1.6,
野村美沙子,2003-12,日立リヴァーレ,6,7,0,0,0,,,0,0,0,0,7,0,3,0,0,0,0,0,,0.0,0.0,-10.7,
野村美沙子,2004-01,日立リヴァーレ,6,2,0,0,0,,,0,0,0,0,2,0,1,0,3,2,0,0,,0.0,0.0,-12.5,66.7
野村美沙子,2004-02,日立リヴァーレ,6,5,0,0,0,,,0,0,0,0,15,0,1,2,0,0,0,0,,0.0,0.0,1.7,
野田昌代,2003-12,久光製薬スプリングス,1,7,0,0,0,,,0,0,0,0,11,2,1,3,0,0,0,2,,0.0,0.0,22.7,
野田昌代,2004-01,久光製薬スプリングス,1,24,0,0,0,,,0,0,0,0,42,0,5,19,0,0,0,0,,0.0,0.0,8.3,
野田昌代,2004-02,久光製薬スプリングス,1,14,0,0,0,,,0,0,0,0,22,1,2,8,0,0,0,1,,0.0,0.0,11.4,
金森純子,2003-12,シーガルズ,18,28,0,0,0,,,0,0,0,0,0,0,0,0,161,112,0,0,,0.0,0.0,,69.6
金森純子,2004-01,シーガルズ,18,25,0,0,0,,,0,0,0,0,0,0,0,0,149,105,0,0,,0.0,0.0,,70.5
金森純子,2004-02,シーガルズ,18,16,0,0,0,,,0,0,0,0,0,0,0,0,77,62,0,0,,0.0,0.0,,80.5
金田智子,2003-12,武富士バンブー,10,28,114,44,10,38.6,29.8,7,0,4,15,54,0,12,10,84,55,0,59,0.0,1.57,0.54,-0.9,65.5
金田智子,2004-01,武富士バンブー,10,8,61,15,6,24.6,14.8,5,1,0,3,24,1,3,3,23,15,0,19,20.0,1.88,0.38,4.2,65.2
鈴木洋美,2004-01,武富士バンブー,3,10,17,5,3,29.4,11.8,0,0,0,4,28,0,1,6,21,14,0,9,,0.5,0.4,4.5,66.7
鈴木洋美,2004-02,武富士バンブー,3,19,57,16,6,28.1,17.5,0,0,0,13,68,2,5,16,66,56,0,31,,0.84,0.68,7.0,84.8
関井陽子,2003-12,久光製薬スプリングス,5,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
関井陽子,2004-01,久光製薬スプリングス,5,3,1,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,0,0,,0.0,0.0,25.0,
関井陽子,2004-02,久光製薬スプリングス,5,4,12,5,1,41.7,33.3,0,0,0,2,12,0,0,4,15,9,0,7,,1.25,0.5,8.3,60.0
難波梓,2004-02,シーガルズ,9,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
高木智絵,2003-12,茂原アルカス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高木智絵,2004-01,茂原アルカス,11,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高木智絵,2004-02,茂原アルカス,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高木理江,2004-01,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋みゆき,2003-12,NECレッドロケッツ,1,25,170,71,10,41.8,35.9,6,1,2,7,92,7,7,27,73,60,0,85,16.7,2.84,0.28,13.0,82.2
高橋みゆき,2004-01,NECレッドロケッツ,1,25,166,77,6,46.4,42.8,2,0,0,3,102,7,9,41,104,79,0,87,0.0,3.08,0.12,14.7,76.0
高橋みゆき,2004-02,NECレッドロケッツ,1,15,122,44,7,36.1,30.3,0,0,0,4,72,8,10,15,57,49,0,56,,2.93,0.27,12.8,86.0
鶴田桂子,2003-12,久光製薬スプリングス,10,27,12,5,1,41.7,33.3,0,0,0,3,92,3,2,28,1,0,0,11,,0.19,0.11,10.3,0.0
鶴田桂子,2004-01,久光製薬スプリングス,10,30,16,8,1,50.0,43.8,0,0,0,7,111,2,4,20,3,2,0,17,,0.27,0.23,5.4,66.7
鶴田桂子,2004-02,久光製薬スプリングス,10,17,14,7,1,50.0,42.9,0,0,0,0,63,0,4,15,1,0,0,7,,0.41,0.0,4.4,0.0
齋藤加奈子,2003-12,日立リヴァーレ,12,31,167,61,7,36.5,32.3,0,0,0,9,96,4,2,41,154,114,0,74,,1.97,0.29,14.3,74.0
齋藤加奈子,2004-01,日立リヴァーレ,12,22,91,37,8,40.7,31.9,0,0,0,4,82,0,4,27,136,113,0,41,,1.68,0.18,7.0,83.1
齋藤加奈子,2004-02,日立リヴァーレ,12,15,79,35,3,44.3,40.5,1,0,0,5,59,3,3,14,106,82,0,43,0.0,2.33,0.33,9.7,77.4
