試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-12-05,2020-12,GSS東京サンビームズ,5,,色摩知巳,3,■,■,■,nan,nan,16,5,1,0.3125,0.25,1.67,0,0,0,-,0,-,7,0,0,2,7.1,3,1,1,50.0
2020-12-05,2020-12,GSS東京サンビームズ,6,,勝見咲子,3,■,■,■,nan,nan,45,13,4,0.28888888888888886,0.2,4.33,2,0,0,0.0,0,-,11,0,0,4,9.1,37,11,16,51.4
2020-12-05,2020-12,GSS東京サンビームズ,11,,愛宕諒子,2,nan,□,□,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,GSS東京サンビームズ,13,,櫻田桃奈,3,■,■,■,nan,nan,11,1,2,0.09090909090909091,-0.09090909090909091,0.33,0,0,0,-,0,-,8,0,0,2,6.2,4,2,0,50.0
2020-12-05,2020-12,GSS東京サンビームズ,15,,伊藤きわ美,2,□,nan,□,nan,nan,3,0,1,0.0,-0.3333333333333333,-,1,0,0,0.0,0,-,3,1,0,2,50.0,9,3,3,50.0
2020-12-05,2020-12,GSS東京サンビームズ,19,,大原萌,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,2,0,1,25.0
2020-12-05,2020-12,GSS東京サンビームズ,20,,松尾由紀子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-12-05,2020-12,GSS東京サンビームズ,21,,張心穆意,3,■,■,■,nan,nan,41,18,1,0.43902439024390244,0.4146341463414634,6.00,0,0,0,-,2,0.67,6,0,0,5,20.8,0,0,0,-
2020-12-05,2020-12,GSS東京サンビームズ,24,L,前村明里,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,GSS東京サンビームズ,25,,賀谷明日光,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,GSS東京サンビームズ,27,,山本紗貴,3,■,■,■,nan,nan,17,6,1,0.35294117647058826,0.29411764705882354,2.00,0,0,0,-,0,-,13,0,0,4,7.7,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,1,,北川海育,3,■,■,■,nan,nan,19,8,2,0.42105263157894735,0.3157894736842105,2.67,0,0,0,-,1,0.33,7,0,0,4,14.3,3,2,0,66.7
2020-12-05,2020-12,大野石油広島オイラーズ,2,,大西真咲,3,■,■,■,nan,nan,30,12,2,0.4,0.3333333333333333,4.00,0,0,0,-,0,-,10,0,1,2,2.5,33,13,7,50.0
2020-12-05,2020-12,大野石油広島オイラーズ,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,5,,蠣崎真衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,7,,坂口莉乃,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,12,0,2,3,2.1,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,9,,佐藤愛美,3,■,■,■,nan,nan,32,16,1,0.5,0.46875,5.33,0,0,0,-,1,0.33,14,0,0,3,5.4,1,1,0,100.0
2020-12-05,2020-12,大野石油広島オイラーズ,10,,山内佑里子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,0,0,0.0
2020-12-05,2020-12,大野石油広島オイラーズ,12,,駒田愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,14,,西田智美,3,■,■,■,nan,nan,14,4,0,0.2857142857142857,0.2857142857142857,1.33,0,0,0,-,1,0.33,16,0,0,4,6.2,0,0,0,-
2020-12-05,2020-12,大野石油広島オイラーズ,15,,斉藤有香,3,■,■,■,nan,nan,33,16,1,0.48484848484848486,0.45454545454545453,5.33,0,0,0,-,0,-,12,1,2,3,10.4,19,13,2,73.7
2020-12-05,2020-12,大野石油広島オイラーズ,17,L,土岡真央,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,4,0,100.0
2020-12-05,2020-12,大野石油広島オイラーズ,18,,濱田彩佳,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,3,,梅田莉樹子,1,nan,nan,□,nan,nan,13,3,2,0.23076923076923078,0.07692307692307693,3.00,2,0,2,0.0,0,-,2,0,0,2,25.0,2,1,0,50.0
2020-12-06,2020-12,JAぎふリオレーナ,5,,山本裕香,3,■,■,■,nan,nan,25,12,0,0.48,0.48,4.00,2,1,0,50.0,2,0.67,9,0,1,3,5.6,4,2,1,62.5
2020-12-06,2020-12,JAぎふリオレーナ,6,,宮井遥,3,■,■,■,nan,nan,27,9,2,0.3333333333333333,0.25925925925925924,3.00,3,1,0,33.3,0,-,5,0,0,3,15.0,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,8,,岩永明奈,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,9,,本間真樹子,3,■,■,■,nan,nan,20,8,1,0.4,0.35,2.67,0,0,0,-,1,0.33,7,0,1,2,3.6,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,10,,高橋侑里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,11,,野村美友,2,■,■,nan,nan,nan,6,2,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,4,2.00,8,1,1,5,25.0,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,12,,井上実咲,2,nan,□,■,nan,nan,10,4,1,0.4,0.3,2.00,0,0,0,-,1,0.50,3,0,0,0,0.0,1,0,0,0.0
2020-12-06,2020-12,JAぎふリオレーナ,13,L,岡田倫奈,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,15,,齊藤望,1,nan,nan,□,nan,nan,2,0,1,0.0,-0.5,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,16,L,目加田莉央,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,6,0,75.0
2020-12-06,2020-12,JAぎふリオレーナ,17,,唐川愛璃,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,20,1,2,13,18.8,0,0,0,-
2020-12-06,2020-12,JAぎふリオレーナ,19,,柳沼優花,3,■,■,■,nan,nan,36,12,2,0.3333333333333333,0.2777777777777778,4.00,5,1,1,20.0,0,-,18,2,1,7,19.4,37,23,1,63.5
2020-12-06,2020-12,フォレストリーヴズ熊本,1,,堀ノ内麗,3,■,■,■,nan,nan,14,2,1,0.14285714285714285,0.07142857142857142,0.67,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,2,,大木美沙季,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,3,,川口美久,3,■,■,■,nan,nan,28,9,1,0.32142857142857145,0.2857142857142857,3.00,1,0,0,0.0,1,0.33,8,0,1,1,0.0,21,9,1,45.2
2020-12-06,2020-12,フォレストリーヴズ熊本,4,,柳迫琳々香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,5,,佐木田彩夏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,6,,松元葵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,7,,南里くるみ,3,□,■,■,nan,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,1,0.33,6,1,1,1,16.7,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,8,,林美鈴,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,9,L,河合桃香,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2020-12-06,2020-12,フォレストリーヴズ熊本,10,,和多千里,2,■,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,11,L,伊藤琴音,2,nan,〇,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,0,75.0
2020-12-06,2020-12,フォレストリーヴズ熊本,12,,入江彩水,3,■,■,■,nan,nan,19,4,1,0.21052631578947367,0.15789473684210525,1.33,2,0,0,0.0,1,0.33,8,0,0,3,9.4,0,0,0,-
2020-12-06,2020-12,フォレストリーヴズ熊本,15,,白岩蘭奈,3,■,■,■,nan,nan,33,8,2,0.24242424242424243,0.18181818181818182,2.67,1,1,0,100.0,1,0.33,13,0,0,7,13.5,40,14,2,37.5
2020-12-06,2020-12,フォレストリーヴズ熊本,16,,和田法子,3,■,■,■,nan,nan,30,8,3,0.26666666666666666,0.16666666666666666,2.67,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,2,,吉岡みなみ,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,1,83.3
2020-12-06,2020-12,群馬銀行グリーンウイングス,3,,鈴木日葵,4,■,■,■,■,nan,25,7,2,0.28,0.2,1.75,0,0,0,-,0,-,17,0,2,5,4.4,1,1,0,100.0
2020-12-06,2020-12,群馬銀行グリーンウイングス,4,,小林愛里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,5,,田中瑠奈,4,■,■,■,■,nan,47,19,4,0.40425531914893614,0.3191489361702128,4.75,7,3,0,42.9,2,0.50,19,1,0,5,11.8,8,3,2,50.0
2020-12-06,2020-12,群馬銀行グリーンウイングス,7,,寺坂茜,2,nan,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,8,,中田唯香,3,nan,■,■,■,nan,28,11,1,0.39285714285714285,0.35714285714285715,3.67,0,0,0,-,1,0.33,12,1,0,0,8.3,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,9,L,上地野乃香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,8,2,47.4
2020-12-06,2020-12,群馬銀行グリーンウイングス,10,,新井祥,4,■,■,■,■,nan,54,12,2,0.2222222222222222,0.18518518518518517,3.00,1,0,0,0.0,3,0.75,17,0,0,3,4.4,49,30,13,74.5
2020-12-06,2020-12,群馬銀行グリーンウイングス,11,,坂本陽菜,3,■,nan,□,□,nan,9,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,2,4.5,7,4,0,57.1
2020-12-06,2020-12,群馬銀行グリーンウイングス,16,,安福若菜,4,■,■,■,■,nan,44,12,3,0.2727272727272727,0.20454545454545456,3.00,0,0,0,-,2,0.50,11,0,1,0,-2.3,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,17,,伊藤寿奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,群馬銀行グリーンウイングス,18,,藤原愛,4,■,■,■,■,nan,4,2,0,0.5,0.5,0.50,0,0,0,-,1,0.25,7,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,大野石油広島オイラーズ,1,,北川海育,4,■,■,■,■,nan,41,9,2,0.21951219512195122,0.17073170731707318,2.25,0,0,0,-,2,0.50,15,0,0,6,10.0,2,2,0,100.0
2020-12-06,2020-12,大野石油広島オイラーズ,2,,大西真咲,4,■,■,■,■,nan,53,17,5,0.32075471698113206,0.22641509433962265,4.25,0,0,0,-,0,-,15,0,0,4,6.7,30,16,11,71.7
2020-12-06,2020-12,大野石油広島オイラーズ,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,大野石油広島オイラーズ,5,,蠣崎真衣,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,大野石油広島オイラーズ,7,,坂口莉乃,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,10,0,0,1,2.5,0,0,0,-
2020-12-06,2020-12,大野石油広島オイラーズ,9,,佐藤愛美,4,■,■,■,■,nan,37,14,3,0.3783783783783784,0.2972972972972973,3.50,0,0,0,-,1,0.25,12,0,1,2,2.1,0,0,0,-
2020-12-06,2020-12,大野石油広島オイラーズ,10,,山内佑里子,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0
2020-12-06,2020-12,大野石油広島オイラーズ,12,,駒田愛実,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,0,1,25.0
2020-12-06,2020-12,大野石油広島オイラーズ,14,,西田智美,4,■,■,■,■,nan,17,4,0,0.23529411764705882,0.23529411764705882,1.00,0,0,0,-,3,0.75,15,0,0,1,1.7,1,1,0,100.0
2020-12-06,2020-12,大野石油広島オイラーズ,15,,斉藤有香,4,■,■,■,■,nan,69,16,4,0.2318840579710145,0.17391304347826086,4.00,1,0,0,0.0,1,0.25,18,1,1,5,11.1,47,22,15,62.8
2020-12-06,2020-12,大野石油広島オイラーズ,17,L,土岡真央,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,2,57.1
2020-12-06,2020-12,大野石油広島オイラーズ,18,,濱田彩佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,1,,北村果穂,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,2,,尾花佳甫,2,nan,nan,□,■,nan,12,2,2,0.16666666666666666,0.0,1.00,0,0,0,-,0,-,8,0,2,1,-3.1,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,3,,木村友里,4,■,■,■,■,nan,55,21,1,0.38181818181818183,0.36363636363636365,5.25,6,4,0,66.7,2,0.50,15,0,1,2,1.7,30,14,8,60.0
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,7,,草島華穂,3,□,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,5,1,3,50.0
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,8,,田村愛美,2,■,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,10,,柳沢紫子,2,■,nan,nan,□,nan,12,4,0,0.3333333333333333,0.3333333333333333,2.00,2,0,0,0.0,0,-,2,0,0,1,12.5,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,3,61.1
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,12,,榎本里歩,4,■,■,■,■,nan,52,15,3,0.28846153846153844,0.23076923076923078,3.75,3,1,0,33.3,1,0.25,14,1,1,3,10.7,45,24,13,67.8
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,14,L,細田瑠加,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,15,,投野ひかる,4,□,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,1,4,5.0,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,17,,伊藤摩耶,4,■,■,■,■,nan,30,11,2,0.36666666666666664,0.3,2.75,0,0,0,-,6,1.50,17,0,2,7,7.4,2,1,1,75.0
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,4,■,■,■,□,nan,15,7,1,0.4666666666666667,0.4,1.75,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-
2020-12-06,2020-12,プレステージ・インターナショナルアランマーレ,20,,小泉春葵,4,□,■,■,■,nan,40,12,1,0.3,0.275,3.00,3,0,0,0.0,3,0.75,12,0,1,3,4.2,2,0,0,0.0
2020-12-06,2020-12,千葉エンゼルクロス,4,,石川綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,5,,森田紫,4,■,■,■,■,nan,26,10,2,0.38461538461538464,0.3076923076923077,2.50,0,0,0,-,0,-,20,0,0,6,7.5,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,7,,渋川小夏,4,■,■,■,■,nan,45,15,1,0.3333333333333333,0.3111111111111111,3.75,0,0,0,-,0,-,21,0,0,6,7.1,26,11,10,61.5
2020-12-06,2020-12,千葉エンゼルクロス,9,,岡村真衣,4,■,■,■,■,nan,7,1,0,0.14285714285714285,0.14285714285714285,0.25,2,0,0,0.0,0,-,13,1,0,3,13.5,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,11,,関根友香,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,12,,吉田奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,13,,木村汐里,4,■,■,■,■,nan,66,18,3,0.2727272727272727,0.22727272727272727,4.50,1,0,0,0.0,0,-,15,0,1,3,3.3,42,20,9,58.3
2020-12-06,2020-12,千葉エンゼルクロス,14,L,鶴ヶ崎佳寿葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,6,58.3
2020-12-06,2020-12,千葉エンゼルクロス,15,,中島優花,1,nan,nan,nan,□,nan,3,1,1,0.3333333333333333,0.0,1.00,0,0,0,-,2,2.00,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,16,,名原寧音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,18,,徳石あかり,4,■,■,■,■,nan,20,7,0,0.35,0.35,1.75,0,0,0,-,0,-,13,0,0,2,3.8,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,19,,鶴田佳菜,4,■,■,■,■,nan,59,13,3,0.22033898305084745,0.1694915254237288,3.25,5,2,1,40.0,1,0.25,12,0,0,1,2.1,0,0,0,-
2020-12-06,2020-12,千葉エンゼルクロス,20,,古川友,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,2,62.5
2020-12-06,2020-12,千葉エンゼルクロス,21,,松原南,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,2,,松浦未波,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,15,2,1,5,20.0,1,0,0,0.0
2020-12-06,2020-12,GSS東京サンビームズ,4,L,平岩沙紀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,3,75.0
2020-12-06,2020-12,GSS東京サンビームズ,5,,色摩知巳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,6,,勝見咲子,3,■,■,■,nan,nan,27,6,1,0.2222222222222222,0.18518518518518517,2.00,2,1,0,50.0,0,-,10,0,0,5,12.5,10,6,0,60.0
2020-12-06,2020-12,GSS東京サンビームズ,11,,愛宕諒子,3,□,□,□,nan,nan,4,1,0,0.25,0.25,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,13,,櫻田桃奈,3,■,■,■,nan,nan,14,2,2,0.14285714285714285,0.0,0.67,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,15,,伊藤きわ美,3,■,■,■,nan,nan,29,7,2,0.2413793103448276,0.1724137931034483,2.33,2,1,1,50.0,1,0.33,6,0,0,1,4.2,32,13,5,48.4
2020-12-06,2020-12,GSS東京サンビームズ,16,,西條華子,3,■,■,■,nan,nan,21,8,1,0.38095238095238093,0.3333333333333333,2.67,0,0,0,-,2,0.67,5,0,1,1,0.0,9,4,2,55.6
2020-12-06,2020-12,GSS東京サンビームズ,19,,大原萌,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,1,25.0,2,0,1,25.0
2020-12-06,2020-12,GSS東京サンビームズ,20,,松尾由紀子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,21,,張心穆意,3,■,■,■,nan,nan,30,6,0,0.2,0.2,2.00,0,0,0,-,1,0.33,9,0,2,2,0.0,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,24,,前村明里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,26,L,畠山初音,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,GSS東京サンビームズ,27,,山本紗貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,2,,小坂亜未,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,3,1,0,33.3
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,3,L,水谷真友,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,4,,佐々木里菜,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,5,,高橋愛未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,3,■,■,■,nan,nan,19,7,1,0.3684210526315789,0.3157894736842105,2.33,0,0,0,-,1,0.33,9,1,0,4,22.2,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,7,,山口真季,2,□,nan,■,nan,nan,21,6,1,0.2857142857142857,0.23809523809523808,3.00,0,0,0,-,1,0.50,2,0,0,1,12.5,7,4,2,71.4
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,8,L,石井彩,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,11,,平原果歩,3,■,■,□,nan,nan,22,10,1,0.45454545454545453,0.4090909090909091,3.33,0,0,0,-,0,-,9,0,0,3,8.3,5,4,0,80.0
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,12,,綱田愛,1,□,nan,nan,nan,nan,4,1,2,0.25,-0.25,1.00,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,14,,村山美佳,3,■,■,■,nan,nan,31,13,1,0.41935483870967744,0.3870967741935484,4.33,1,0,0,0.0,0,-,15,2,2,4,16.7,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,16,,横田実穂,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,1,2,1.9,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,17,,小茂田夏海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,18,,岩本周加,3,■,■,■,nan,nan,14,6,0,0.42857142857142855,0.42857142857142855,2.00,0,0,0,-,3,1.00,11,0,0,6,13.6,0,0,0,-
2020-12-06,2020-12,ルートインホテルズブリリアントアリーズ,19,,富澤結花,3,■,■,■,nan,nan,22,9,2,0.4090909090909091,0.3181818181818182,3.00,0,0,0,-,1,0.33,11,0,1,4,6.8,33,14,8,54.5
2021-01-16,2021-01,JAぎふリオレーナ,1,,高石明美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2021-01-16,2021-01,JAぎふリオレーナ,3,,梅田莉樹子,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0
2021-01-16,2021-01,JAぎふリオレーナ,5,,山本裕香,5,■,■,■,■,■,59,19,6,0.3220338983050847,0.22033898305084745,3.80,5,3,2,60.0,3,0.60,13,0,3,2,-1.9,20,6,8,50.0
2021-01-16,2021-01,JAぎふリオレーナ,6,,宮井遥,5,■,■,■,■,■,53,15,0,0.2830188679245283,0.2830188679245283,3.00,13,2,0,15.4,1,0.20,13,0,1,4,5.8,0,0,0,-
2021-01-16,2021-01,JAぎふリオレーナ,8,,岩永明奈,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2021-01-16,2021-01,JAぎふリオレーナ,9,,本間真樹子,5,■,■,■,■,■,13,5,0,0.38461538461538464,0.38461538461538464,1.00,0,0,0,-,1,0.20,9,0,0,4,11.1,0,0,0,-
