名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
近藤康史,2000-01,富士フイルム・プラネッツ,12,7,4,13,6,1,46.2,38.5,3,2,0,0,7,0,0,0,9,4,0,6,66.7,1.5,0.0,0.0,44.4
近藤康史,2000-02,富士フイルム・プラネッツ,12,14,7,3,2,0,66.7,66.7,0,0,0,1,1,0,0,0,2,1,0,3,,0.29,0.14,0.0,50.0
近藤康史,2000-03,富士フイルム・プラネッツ,12,9,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
酒井新悟,2000-01,堺ブレイザーズ,22,7,24,0,0,0,,,0,0,0,0,0,0,0,0,198,153,0,0,,0.0,0.0,,77.3
酒井新悟,2000-02,堺ブレイザーズ,22,18,34,0,0,0,,,0,0,0,0,0,0,0,0,270,211,0,0,,0.0,0.0,,78.1
酒井新悟,2000-03,堺ブレイザーズ,22,6,8,0,0,0,,,0,0,0,0,0,0,0,0,62,51,0,0,,0.0,0.0,,82.3
野々山悟,2000-01,堺ブレイザーズ,3,6,17,17,10,0,58.8,58.8,1,0,0,12,52,1,3,4,0,0,0,23,0.0,0.59,0.71,2.4,
野々山悟,2000-02,堺ブレイザーズ,3,18,26,35,20,3,57.1,48.6,0,0,0,6,71,1,8,12,2,0,0,27,,0.77,0.23,2.8,0.0
野々山悟,2000-03,堺ブレイザーズ,3,6,8,18,11,1,61.1,55.6,0,0,0,5,17,0,1,2,1,1,0,16,,1.38,0.62,1.5,100.0
野口達也,2000-02,サントリーサンバーズ,13,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
金牧貴久,2000-01,富士フイルム・プラネッツ,8,7,21,89,36,7,40.4,32.6,16,4,5,12,49,1,8,6,11,4,0,49,25.0,1.71,0.57,1.0,36.4
金牧貴久,2000-02,富士フイルム・プラネッツ,8,16,26,84,43,8,51.2,41.7,21,7,4,10,37,2,4,4,3,1,0,55,33.3,1.65,0.38,5.4,33.3
金牧貴久,2000-03,富士フイルム・プラネッツ,8,9,8,15,5,3,33.3,13.3,4,1,0,0,3,0,0,1,2,2,0,5,25.0,0.62,0.0,8.3,100.0
金近潤,2000-01,NTT西日本レグルス,3,6,23,119,59,13,49.6,38.7,13,5,3,12,70,0,11,26,171,131,0,71,38.5,2.57,0.52,5.4,76.6
金近潤,2000-02,NTT西日本レグルス,3,20,35,265,123,26,46.4,36.6,100,44,11,12,133,5,28,34,103,76,0,140,44.0,3.51,0.34,4.9,73.8
金近潤,2000-03,NTT西日本レグルス,3,6,7,46,18,4,39.1,30.4,18,6,3,0,18,0,7,6,21,15,0,18,33.3,2.57,0.0,-1.4,71.4
鈴木孝政,2000-02,旭化成スパーキッズ,8,2,1,3,1,0,33.3,33.3,0,0,0,1,2,0,1,1,5,4,0,2,,1.0,1.0,0.0,80.0
鈴木康晋,2000-01,豊田合成トレフェルサ,16,6,23,55,26,4,47.3,40.0,0,0,0,12,66,2,5,13,0,0,0,40,,1.13,0.52,6.1,
鈴木康晋,2000-02,豊田合成トレフェルサ,16,20,37,81,42,5,51.9,45.7,0,0,0,21,89,1,4,11,2,0,0,64,,1.14,0.57,3.1,0.0
鈴木康晋,2000-03,豊田合成トレフェルサ,16,6,6,10,4,3,40.0,10.0,0,0,0,8,11,0,0,1,0,0,0,12,,0.67,1.33,2.3,
鎌田修,2000-01,NECブルーロケッツ,16,6,18,0,0,0,,,0,0,0,0,23,1,3,3,0,0,0,1,,0.0,0.0,4.3,
鎌田修,2000-02,NECブルーロケッツ,16,20,29,0,0,0,,,0,0,0,0,41,2,13,6,0,0,0,2,,0.0,0.0,0.6,
鎌田修,2000-03,NECブルーロケッツ,16,6,7,0,0,0,,,0,0,0,0,8,0,1,0,0,0,0,0,,0.0,0.0,-3.1,
長屋裕,2000-01,豊田合成トレフェルサ,10,6,23,0,0,0,,,0,0,0,0,0,0,0,0,172,134,0,0,,0.0,0.0,,77.9
長屋裕,2000-02,豊田合成トレフェルサ,10,20,37,0,0,0,,,0,0,0,0,0,0,0,0,253,195,0,0,,0.0,0.0,,77.1
長屋裕,2000-03,豊田合成トレフェルサ,10,6,6,0,0,0,,,0,0,0,0,0,0,0,0,49,35,0,0,,0.0,0.0,,71.4
青山繁,2000-01,富士フイルム・プラネッツ,6,7,28,164,78,16,47.6,37.8,30,9,6,7,125,11,25,21,203,174,0,96,30.0,2.79,0.25,8.0,85.7
青山繁,2000-02,富士フイルム・プラネッツ,6,16,29,175,83,20,47.4,36.0,33,15,9,8,118,4,23,39,228,191,0,95,45.5,2.86,0.28,6.8,83.8
青山繁,2000-03,富士フイルム・プラネッツ,6,9,12,62,34,5,54.8,46.8,11,6,2,3,43,1,10,7,73,59,0,38,54.5,2.83,0.25,0.6,80.8
青木一平,2000-01,NECブルーロケッツ,10,6,23,67,34,6,50.7,41.8,1,1,0,15,86,1,8,18,2,1,0,50,100.0,1.48,0.65,4.1,50.0
青木一平,2000-02,NECブルーロケッツ,10,20,33,81,43,6,53.1,45.7,0,0,0,25,116,3,8,9,1,0,0,71,,1.3,0.76,2.8,0.0
青木一平,2000-03,NECブルーロケッツ,10,6,8,14,9,1,64.3,57.1,0,0,0,8,27,1,2,3,0,0,0,18,,1.12,1.0,4.6,
高橋智則,2000-01,堺ブレイザーズ,9,7,24,82,31,5,37.8,31.7,1,0,0,18,102,7,13,16,140,97,0,56,0.0,1.29,0.75,7.6,69.3
高橋智則,2000-02,堺ブレイザーズ,9,18,34,94,50,7,53.2,45.7,0,0,0,21,121,5,17,23,213,161,0,76,,1.47,0.62,5.4,75.6
高橋智則,2000-03,堺ブレイザーズ,9,6,8,22,14,4,63.6,45.5,1,0,1,6,27,2,7,6,57,38,0,22,0.0,1.75,0.75,6.5,66.7
魚井貞夫,2000-01,旭化成スパーキッズ,12,7,20,6,5,0,83.3,83.3,0,0,0,2,67,0,6,13,0,0,0,7,,0.25,0.1,2.6,
魚井貞夫,2000-02,旭化成スパーキッズ,12,18,20,10,4,1,40.0,30.0,1,0,0,2,66,0,3,12,0,0,0,6,0.0,0.2,0.1,3.4,
魚井貞夫,2000-03,旭化成スパーキッズ,12,6,5,2,0,0,0.0,0.0,0,0,0,0,18,0,1,2,0,0,0,0,,0.0,0.0,1.4,
鳥居聖史,2000-01,豊田合成トレフェルサ,12,6,20,179,64,14,35.8,27.9,28,11,2,5,58,0,17,11,88,63,0,69,39.3,3.2,0.25,-2.6,71.6
鳥居聖史,2000-02,豊田合成トレフェルサ,12,20,31,147,57,10,38.8,32.0,29,9,2,7,115,0,8,18,233,179,0,64,31.0,1.84,0.23,2.2,76.8
鳥居聖史,2000-03,豊田合成トレフェルサ,12,6,5,18,6,3,33.3,16.7,3,1,0,0,17,1,1,3,57,44,0,7,33.3,1.2,0.0,8.8,77.2
齋藤信治,2000-01,東レアローズ,7,5,16,116,49,11,42.2,32.8,53,21,8,5,52,1,7,12,0,0,0,55,39.6,3.06,0.31,4.3,
齋藤信治,2000-02,東レアローズ,7,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
齋藤信治,2000-03,東レアローズ,7,6,5,27,13,2,48.1,40.7,13,7,1,1,12,1,3,3,0,0,0,15,53.8,2.6,0.2,8.3,
齋藤学,2000-01,JTサンダーズ,9,6,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
齋藤学,2000-02,JTサンダーズ,9,18,7,8,7,0,87.5,87.5,0,0,0,1,6,1,2,0,1,1,0,9,,1.0,0.14,8.3,100.0
齋藤学,2000-03,JTサンダーズ,9,6,1,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
